Feature1,Feature2,Label
6.893414414372144,2.084311854570395,1
3.7747218403756024,3.106256522679366,1
-4.2356879891862045,9.57783315571683,0
2.6595290256971382,4.720357832722263,1
-5.0965743718222996,8.170854834336863,0
-1.2904088894614532,11.048646171054557,0
5.0073286928911855,1.2127549208840374,1
-3.768023907886708,8.5504675644215,0
5.123956676735236,0.7323232686122476,1
3.6621246745248626,2.044267690915353,1
5.505487026998911,1.668601604876243,1
-2.0695889131047283,7.94275900115877,0
-3.2216155897941845,8.034292279337754,0
-0.8846207582898347,10.594989206250677,0
4.712661278145342,0.7267445093241753,1
-1.9671042147901292,11.321340977897275,0
5.775361761196129,0.5899216976742938,1
-3.7219380273925315,8.261650562821517,0
-1.136094446499639,9.507412792687848,0
4.5458601903183435,3.4058831646925896,1
5.589051635387529,5.379208970647326,1
-4.9204224748945915,9.291236915996778,0
4.78887729437194,3.1002503689984158,1
6.441699719474019,1.361056624408405,1
-4.309642233636414,8.512534274436899,0
-2.4218845453837505,7.299830681452387,0
-2.0877098214502015,8.08023684846743,0
-0.7949634012802194,10.142185677228483,0
-0.9626983393088238,10.41120630687262,0
-3.2043241622714436,8.315691497842936,0
-3.2001557794924316,10.599969467526694,0
-1.7262852746274038,9.4597631380481,0
5.607942760605823,4.026117020239255,1
4.7559312976995285,0.6812433819483366,1
0.9627902269575128,6.2133883393107,0
-3.888333974403455,11.33918773572463,0
-0.29235655594047616,8.236880800787851,0
-0.310724469670419,8.675621677468518,0
-3.4117575413968453,11.792703404961728,0
-3.9814605996246764,9.707441339593228,0
2.0701770425917854,4.0039782451888515,1
6.065514593507177,1.1078142004471274,1
5.94656589137564,1.4841343856889702,1
3.412547811377893,5.111750597468922,1
3.161289766724786,2.7292394572174987,1
5.944287716386592,4.006626472148159,1
-1.3226497024881798,7.650204946006213,0
3.84412711481231,1.109442322973712,1
5.707301153361437,0.28620654618392827,1
7.107330406480027,1.5996156246061646,1
3.8094048782073284,0.17635284505745918,1
-2.023071668960558,8.436662707573847,0
6.029145157525564,4.837294644645928,1
5.189776205373374,0.5633500044496991,1
-1.9725165825303252,9.855462917750673,0
-2.1228720369686034,8.902617254549071,0
-2.378627020695493,8.56577510249952,0
-2.1462542157036992,6.144365761211625,0
-2.6826700466351108,8.562630584814388,0
-3.6979787307018013,8.842181465997973,0
-7.371098633156359,7.477704666196887,0
4.74722819205719,1.256683513793057,1
-2.0650172074558863,9.405869036468156,0
7.92458323605461,0.7607222559080049,1
-0.140378399791663,10.165438221927685,0
-1.2761073830610152,11.859475602179243,0
6.966606799511886,2.1466816353800198,1
-6.4388152791873665,10.247139884761157,0
0.6740366724661997,10.562984019025041,0
-2.412777594409556,7.397668961304362,0
-1.159797809902874,9.475235409513235,0
-2.6248501871739065,9.526014090423287,0
4.608526445281879,2.149160758903905,1
-2.1334583475339355,9.533958442443785,0
-4.0284443035543855,9.485657127091232,0
4.611354524374068,0.46937563698401874,1
-2.736875265606125,9.896761937925186,0
4.820322283795949,2.7448279350288556,1
-3.0973598527509867,6.819013706000144,0
-1.7517167045820645,10.312918919453503,0
6.4090390173100324,1.2694062057836748,1
3.6700195098643116,0.35084767851913945,1
3.5053527183016464,-0.16021088045577914,1
-2.249426234275977,9.592262197791577,0
-2.5629366817176775,11.36125161191933,0
2.4677523239821153,-0.13802597762410063,1
5.231557049795547,1.3416929627103376,1
-3.8349837773544495,9.244873787116614,0
3.9084695001193612,1.3243324022113008,1
3.406548242878454,2.3387005011786006,1
-5.3873544460013125,8.974515315024496,0
-4.364623689369873,7.033601208571907,0
-3.684077561557106,8.531193853889809,0
-2.561265277610615,7.261269071769023,0
-4.102653193641908,9.724674774151094,0
2.5420274754993897,2.817623538976588,1
-3.7793882001553576,6.742015291169524,0
-0.7644519948203108,9.029635719727702,0
3.0840096047384167,1.6876616668153197,1
6.816594247920664,3.4120759230685422,1
-2.4896947852358897,11.194587243934297,0
-4.400523554555318,10.391079048780485,0
4.281456765928487,0.6118241908783353,1
0.9324120860371674,0.7778268007350169,1
-2.4079053160208646,6.877163848878136,0
7.731000723551082,4.606180947605539,1
-2.8880498501424907,7.142611355251047,0
-1.7366260935936784,14.793383364180404,0
6.149318050049763,1.107831879656009,1
5.6628082931705475,1.5077695490505478,1
-3.871233736334567,6.895830576195385,0
-3.899593330419875,8.924998094105622,0
-0.060580667155297085,6.869074061257372,0
2.6831745854708213,2.9776785071857894,1
4.471386761691857,1.6417152846408976,1
6.1025584363547285,1.752583611687524,1
5.561128886293239,3.1094312490116898,1
-3.5821531869427026,10.033682751600335,0
3.2922568292055647,2.7110484412004907,1
5.92636827103113,1.7332618889955913,1
-2.4408398631970294,8.036885606789596,0
-4.296152868856723,9.999116541149066,0
4.2357685845612645,3.0494830676346756,1
-4.501476696400395,9.309577982002008,0
-1.4014977530596346,9.271338549983277,0
5.259276017641538,1.12758285473477,1
-2.821380998588663,8.274784726210072,0
-4.1687000840617925,7.219976192077315,0
3.5622125043494473,1.652998956372961,1
7.082802154585039,-0.09698250338160497,1
9.258200048910957,3.652532051092597,1
5.126128364960764,1.777955102389205,1
-2.617212805423251,10.519585475036358,0
-3.995002110748783,8.164839533794163,0
4.676644097616515,2.720167120808907,1
0.13898373736889535,9.621758694639755,0
3.3264514561509655,-0.10102991250577187,1
4.993300673390951,3.1294674747711824,1
5.893417004325814,0.27860940195430484,1
-2.1193734316801147,10.187020435864287,0
3.590290574239223,2.294139550042065,1
4.235066433288044,0.505024110267271,1
3.3802960729569373,1.0740807157746988,1
5.504714280811751,2.440044915756036,1
1.5387156861682865,1.8394896246715493,1
-2.0941614240577215,10.255061001752358,0
-3.501877320205332,10.292936130392658,0
5.358348574847689,2.473662841871154,1
4.448002449006951,0.5398590230400933,1
-1.0781949778129467,9.991373005157019,0
-3.8434692674910353,7.790570700750164,0
-1.0641334291862674,9.63345751860307,0
3.4949901014143263,-0.7341534670560463,1
-4.632253736128371,8.383318144050284,0
6.227515566502483,-0.6649395456939393,1
-3.6047475706284553,9.338974012571283,0
6.5980970469595945,2.0046754463898706,1
5.029462588810324,0.6166947462841192,1
-1.3882572153678574,9.929841526348518,0
2.3670922429302728,4.02348108510752,1
2.1985651794033574,2.045297103932805,1
5.146282829340905,1.3553542347570309,1
4.6121091322395165,1.5401817255605246,1
3.1308527639785484,0.15188676475913376,1
-2.9061828729096844,13.094539878082749,0
4.468069068349174,3.8298941519009246,1
4.476738613542815,2.5757372670891443,1
2.2482373480365507,1.0741071495100727,1
3.6459431978093315,2.829067686830471,1
6.556376179910739,1.085812600686987,1
5.434585103101026,4.1355226149275826,1
5.41889860758986,4.272278053444598,1
-3.2372429447964053,9.137097337277805,0
5.948359791309119,2.2481826925482595,1
3.973438946113934,2.5391204235080105,1
-1.8434684808334074,10.176237208342327,0
-2.195902230545617,6.074780942378658,0
-2.8443918010415263,10.085286869336459,0
6.377045146478203,3.160663724885136,1
5.215977009637062,1.9241275617995923,1
5.130269896874346,1.6445188907274355,1
-3.5292347054204862,9.362666673939827,0
-4.115536370144419,9.7379947510631,0
-3.5245806235116883,9.931800561459623,0
4.627919874253175,4.1930858922757706,1
-2.359720575421288,8.259072647024023,0
4.313357031387271,3.621334961921517,1
-5.546911503039161,9.293967600352463,0
3.0384481921542097,1.7596004564087917,1
-2.210608079692545,8.11396081246013,0
-3.7526901394358587,8.174014567902868,0
-2.4188523081412105,12.70914929692625,0
-2.860427685137754,8.663080692774551,0
4.9760175589437265,1.9920582851134243,1
-1.47980733749098,6.595212321413844,0
-4.5757016749883865,7.607548568325638,0
5.391254617664672,0.5068368167429054,1
3.3492587883021727,1.3963363675959939,1
2.8649910672294387,-1.085678582699419,1
-3.227958979820685,8.735797663202597,0
-2.751126190551764,9.620362413420128,0
-1.7993411861924329,8.905042759213012,0
-2.9821014900132687,10.152739958938223,0
-0.608830899272816,7.9527819297701505,0
-3.169264353098226,9.210396994127459,0
3.9333213778006173,2.3212445899771863,1
5.883987208003335,-1.343533279571096,1
-3.2170954217369,10.64771202364937,0
4.266432613509491,3.430526110372265,1
-1.6528618570129998,10.71763458846922,0
0.69035243893165,6.086154428914568,0
2.0848051771953693,1.889848135595804,1
-1.993770188700058,6.369725895154221,0
4.647744385805376,2.043640574587845,1
-0.347287689453577,6.860492901429162,0
-2.3715564582494966,6.032932756296982,0
5.045564074897859,1.8978125197670266,1
-3.325771709840524,9.180670012763121,0
-1.28990444479431,9.95872939108374,0
-2.168007721146556,10.975000259621964,0
1.8336909546893176,1.445899457878769,1
1.5826920334613206,0.461040217564626,1
3.9508374869177354,0.6984031297435442,1
7.170591288836949,3.2956293193649078,1
