F1,F2,F3,F4,F5,F6,F7,F8,Label
-1.3510867495526824,9.805948822161257,5.2639986532802565,2.601515193205012,4.082527557144719,-17.025836042378405,10.291556373256437,4.7259748241304305,0
-6.257817228934074,-8.450334313166403,-9.565464932460879,7.076004279947198,2.560297343138757,9.826909839455139,16.654744444625766,10.143700650181305,1
-5.955600171944369,-7.065011729718936,-9.36105077715505,8.372532141335592,-18.408742313316452,-12.795769667357016,-6.248185776956788,0.2609105021083379,1
-3.6155325970587784,7.818079504117651,5.452404658622299,3.3294097125115547,5.17659020469123,-7.257438131534656,1.8676676447707832,-7.5538293235332254,0
-8.224077702185546,-7.798761539760145,-9.842468523388078,6.5557253503945745,-6.115178029919482,-14.066610968482223,-9.232332461109042,-13.516846056163336,1
-2.3360166972015683,9.399603507927159,3.7560214000269685,2.12689478988626,-9.758732529773328,10.536417966078396,-9.49398888831943,26.323820648373907,0
-1.2315327272643253,8.422714739362492,5.186976217398139,1.7709770315068378,4.933179008808892,1.848361236948739,-8.583577801812135,7.003098794089913,0
-6.282227121301412,-6.178936850965048,-9.135891259996002,8.699229728810323,-5.756378262377739,1.2200981464536145,25.600845382687947,-0.9605989972464988,1
-7.450806180934067,-6.307526811919788,-7.438972320050008,8.248156598411471,11.492733262856758,-7.031764251258874,-0.349884904969617,17.7080063563551,1
-1.9941623558440904,9.52807207911053,5.154926522534149,5.825901174595453,-6.269670577877674,18.12448557996929,7.077519354554754,-5.624667758942676,0
-4.547322158230604,8.006199817280917,2.7690869152022457,1.6216561998994234,6.3240773905552095,9.725544496267299,6.218099622171964,-15.702247198904564,0
-8.47262092468294,-6.439634855315548,-8.857965555562691,7.876012869915851,-7.271371758248685,-2.4751863555150475,-0.7443342910004629,6.20672097550678,1
-2.4121200737047097,9.98293111873121,3.937825742350749,1.6455075373429637,1.7770100093325383,-13.353443587101012,3.801978510059632,6.105857452838231,0
-7.070309591914617,-6.662676720096224,-7.968260025947256,7.819204803471308,5.597904479310398,10.807807255546217,8.33922154548904,4.591800792284367,1
-6.8960500872240225,-5.691716319827862,-6.311395330762389,6.792654142578383,-0.7016571145864703,-16.609609335159913,4.296182191325858,2.0768768716311117,1
-8.227812613256983,-6.136845499253232,-8.667462318508068,7.139539579146024,2.7157883719537343,-12.767485758203094,-10.810565404082624,10.531528533329036,1
-5.730861490779167,-8.619823372054046,-9.200768698039143,6.203853020872559,-0.3955515385665504,6.815006973726244,0.2831837613046117,0.2975613949574519,1
-3.085968953621083,9.769677354024077,5.140796023852483,0.995614439142181,9.382838059759976,-5.160447282173739,0.9612077694098337,-4.622752887050424,0
-1.6963355042137902,9.643914970121934,3.8108838253060293,1.4129886437437624,-4.344962274323156,-3.0917212346863936,2.2213377163371284,-4.787486216634774,0
-3.170984087821138,9.866719462994546,3.847358097795401,1.858433242473833,12.557561255735209,-8.946073022195039,-1.8687164416135904,-4.397310582741749,0
-8.169588090892324,-8.175188365339563,-9.174112455926139,8.992544440788096,14.469778843537329,1.9655477651157462,10.318445394686348,-14.855603730369719,1
-6.729208286007694,-6.515148590809721,-6.434912171397736,7.265904118465118,2.6705026586925884,8.89630795623437,0.8228398927542419,10.654803750653512,1
-8.002349212713568,-6.497699847091896,-8.671875548422955,7.815974179506853,-5.172884501003722,14.093474401855799,22.9889812361925,-3.6283856043965907,1
-1.3663748085377296,9.766219160885095,5.430910783271148,1.063782229145993,-4.455025214007718,14.533844771177009,15.795721457307124,-5.228600271532683,0
-3.039455241425191,8.221413295935978,4.532848476273544,0.9379273615213579,-4.201868170958573,-2.817846088605072,-13.44450511034277,-9.186519464841982,0
-2.1982900574547455,10.489642345147873,5.497538459430121,1.813231153977305,-10.041407667520678,-7.677975651041285,-0.3468488738678118,2.3421473253652074,0
-2.2587047727068734,9.360734337695297,3.9598541146496107,2.2054233811017356,15.50500492814077,-9.98354040738791,9.843223984765837,-2.1398884422550895,0
-2.147802017544336,10.55232269466429,4.6040527971181495,3.537813339754738,-0.4946370965243295,6.7481949216660375,-11.227220215622985,3.824097461840506,0
-1.3506020440453461,8.19360380984661,5.6032549654724235,2.3859506108772304,1.6645220821305609,4.924512640081491,2.891686439078181,24.553001399108943,0
-3.7005011202553986,9.670839736832152,3.66519716600078,2.760254287683184,-6.377399842513159,-5.3099695500181765,-6.231405264247644,-5.554771191602547,0
-4.58072906753202,-7.242948153715606,-9.283830278036783,8.776907392616405,-6.373871273065177,11.890165311075517,14.205042479898548,-5.707462937494762,1
-3.417221698573961,7.60198242686303,6.105527605149655,1.7473933834541964,-8.323555731042287,4.714155563864041,-5.522230442809713,6.329318177555107,0
-5.3762288893841195,-6.002747302700275,-9.059291930465674,7.350408754493234,2.029230208512997,-15.15744114997232,15.475052013300616,17.95877673095522,1
-2.4226078355798504,8.858608892806242,5.807660897887908,2.227590527241945,-6.127886904843862,-3.8770155993598414,2.8586539072490496,3.34456789987025,0
-3.7700815773877956,9.932148075253098,6.762035033240735,3.005634944491879,6.585442726728305,20.102045387663495,-1.7694722749404939,-7.982972445384537,0
-2.7015585878338726,9.315833470531935,4.605167066522858,0.8044916463212,-13.793192280145272,-7.3093003994191905,-0.33126972873797095,17.945578635177878,0
-7.868218298302187,-7.983698910491718,-8.658433605482532,8.715525201843302,-5.176112990361714,2.237879516388985,-0.16422896072752075,11.88393273448084,1
-6.655713057086609,-5.515969163302103,-8.713103253988104,6.89411737437345,25.269324258736216,-5.308687729203206,-4.894394425182221,10.44160877069072,1
-2.4449176039572875,7.936541350269016,3.9245751269681333,2.652767432875408,6.818914896263114,18.467073257360337,5.839281853259639,-3.5929209078705955,0
-6.851308815020809,-6.850353453780201,-7.900043950660013,6.80747818728133,5.906548306923093,11.087035805829078,8.204821811973641,5.072740311072978,1
-7.4318502354322415,-6.247177775520436,-8.63540473578471,5.807778800501471,10.666746895891539,11.692955904456728,13.821589910375272,6.487098875896427,1
-8.174308666872175,-5.719282805897427,-9.306028957947902,7.6700267972294185,-1.6711808031685436,1.4671368643332283,12.065089665083569,-8.16935670987236,1
-1.534077889634999,8.867228746696183,3.81438163943559,1.6517838422877387,3.686733088729012,-3.9333881232736068,0.2874482293481749,12.784518626072988,0
-2.238740797272911,8.964048018749185,4.400930789361691,1.0656060218991341,1.9109906801990335,0.4643654815614881,-13.598561409799192,7.4625356602722075,0
-1.6956804056830803,7.7834218117643665,4.867338770832231,3.2803124382231603,6.454841811410754,21.632547233054602,-3.0777823495300085,2.1915032766393896,0
-7.119952589309405,-7.254930400825544,-8.127367788432519,7.767786226984743,2.4938368371075526,15.774532797634745,-0.952955323869521,2.7902152577033923,1
-0.3193946898350779,8.20598784284317,3.800156994047325,1.3737770384967098,6.078965097165392,1.8660912315635811,-4.464336145505283,1.9408999289830757,0
-8.160056543647553,-5.125315411291582,-10.920257164519732,9.019979283788741,10.736317498597721,-10.265152994110602,1.32969674146876,-7.001208149391732,1
-2.528213830955439,8.011756763560513,4.621365700235711,1.6845110450205936,11.950466289248425,-15.231869047837748,-5.589218472715883,3.7721187506452085,0
-7.869232011409851,-7.005896513375594,-8.782602844347316,8.417714433969651,15.655240292343404,-0.657502610729878,-5.551995266931984,18.8115706944059,1
-2.2325068237227312,9.841469377234345,4.652880728106008,3.426703761098049,-14.48013900416244,-21.988059566200818,4.400144500533324,-5.020542243526112,0
-4.115643943310323,9.217749764065545,3.883528090943798,0.5509159743430578,-10.212328171307131,7.083564472993533,2.4380071377119883,-5.640786307367284,0
-7.505189892660799,-6.484306059838538,-8.344297570353271,7.58419668132261,-12.803043986708945,8.724573282801448,6.50201177958661,-0.9917586377938291,1
-4.028567589006764,8.530052055332071,5.906789985414724,1.2655002183219513,18.46636996047666,-10.700847663261525,-15.25525170924739,-6.9190806988124445,0
-5.562233125516944,-6.682509988583547,-6.763066884010745,6.634335097409135,-0.45586016355497805,2.4333944932269183,-2.4123605785632987,3.520553965142968,1
-5.128942727142494,9.836188632573545,4.726925904466273,1.6741623334748645,-12.51539424190444,14.437646040732595,-0.821511783925688,11.172958315881276,0
-2.4098653176235243,9.76567325157011,2.9704735551067296,2.516529876320667,3.427253463777041,4.567532191537839,5.697672802322039,4.477085600173149,0
-6.336027036556838,-7.250723925362053,-8.066629045987666,4.474980294868628,6.427227598675439,13.291525301324313,1.9652116970147013,7.090037575885123,1
-6.171875255695794,-7.442576369170214,-8.205920017580489,8.296077365125432,-0.8973569428722672,14.401172154494727,-6.7639230205926975,18.009404329108158,1
-3.6924561357185253,6.975053950438221,4.3704720017835434,2.690711939736694,-0.4015795064434341,-14.307751021180481,1.2810441491078928,-6.810516574748808,0
-6.2668532860887005,-7.933525156449603,-9.462096717331816,9.23755426936549,8.40643548988724,-6.526239793023909,-4.461834332147797,-18.895407309455308,1
-5.030671096205925,-5.753544563728189,-9.10721644719084,6.216997006757033,-4.523063192490767,-24.238793266289566,-15.839028234857233,7.604146561442974,1
-6.059145009953906,-6.372835562168649,-7.771653067046857,8.492818505944376,7.858001586508322,4.254575617849648,-9.66976143129213,-0.47711356141979855,1
-6.917261893576119,-5.776807711259425,-8.724100107973971,7.4738246769605805,-0.036025390905684046,-11.583646891925428,15.033983017671506,8.773622905756714,1
-3.5800901211138623,9.496758543441507,4.41641605090225,2.687170178032824,-2.2096417382966393,0.2688583899453078,2.083828079475525,-20.417348684242906,0
-5.14366338798602,-6.682198809813299,-9.48974576025046,6.839637081444382,-2.471773825205969,-6.819842479977986,-10.016200098949156,-2.811002928859549,1
-2.1850312705643082,8.884143073830638,4.73687480122082,2.5683267093776454,17.976865268495224,6.4084286126700984,-5.711789897827968,5.725827813561586,0
-6.9749227235382225,-6.601088067505607,-8.230431246919471,7.510132038655061,13.993554365860021,9.246336829127689,0.5963036992017413,-6.469367777055739,1
-6.671244383203717,-8.921844461700237,-9.085505139156608,6.641538667500905,6.982233136135899,3.9348538542174962,8.951932200277323,6.351718016819695,1
-7.737984971332484,-6.179799713866955,-9.413965582873784,7.445532730144064,10.49552715319335,-5.3523521156056795,13.173940656343257,1.9759960469239966,1
-1.593795505350676,9.343037237858006,4.110118632461063,2.486437117054088,20.752608726252653,-6.891878180895679,17.359638031652494,1.9791078346264779,0
-7.9606837315595325,-5.826956739943043,-8.877882910492666,8.005023612871328,-6.5141800361444835,-4.838858340543216,-3.203473081943202,4.241659464019164,1
-6.657493419517557,-7.358858214939424,-7.582571631062489,6.428915613279199,5.228354880354996,-5.73700003938579,-0.2435459226098284,21.422703586118637,1
-6.14698711393569,-6.960826173384529,-8.75969256631992,5.325322230966595,17.275431701007115,4.363236696740321,0.3800347816820029,1.200313267182613,1
-3.384815876437507,7.631486397233985,5.566056383759743,3.8825863244108625,6.135179727304166,-10.227925651984055,-2.573765374233451,-16.685840738775894,0
-2.437631385833358,8.536628681433205,5.118858661974493,2.3068317892276804,3.992231226052793,6.47195939702741,-4.83186462299374,15.739867632900328,0
-1.68713746305826,10.911079110852269,4.394490720225231,1.2194335195832424,-12.257656630023412,-14.643748802098202,2.2445181855997203,10.470983026121544,0
-2.623737468305368,10.252102440171782,3.0454511774337343,1.3737946609869591,16.839276914578686,-4.588842628689401,10.786808334312957,-0.3850846950070721,0
-7.243239403365126,-6.937055216997014,-8.530525987743951,5.613354522842077,-1.7262729994081962,8.836599374866724,6.523228784134196,-15.763921569842495,1
-1.9383071123595832,10.14985176837892,5.593880599721304,2.62456093524653,14.765403497258959,13.800913541474515,-6.255627015095294,3.9580353343740904,0
-2.784249320204394,6.712364963462736,3.124687774029549,3.3400439513852564,4.940301862827388,2.606737658239071,-5.503051538454201,-6.716233679380515,0
-6.746657517004394,-7.58023040821512,-7.643281127711168,5.800336010714928,-0.25554070991445277,11.727290192593646,5.436001545944324,-3.7061433208610595,1
-1.9793934451374673,10.455854748856222,2.168234336100812,1.176274428470255,7.716987106483447,-28.485426206300755,11.487657003721035,-17.397137787780995,0
-4.576639723092627,8.925166088685533,3.335409335723248,2.6428422327707706,-3.6244094140313217,-11.196698946261439,-12.946814757209058,11.608267873785195,0
-8.28713888586909,-7.657926280866822,-9.94890360210184,9.075793358922326,-4.6770120131189135,3.465038817307158,-0.4692057887918407,4.770408272231215,1
-3.1610337308549092,9.061684799514735,3.779465470944149,1.5886141397109066,0.7682189106025537,-12.829922241885697,9.9626681944714,-4.937565831613125,0
-4.633093347362557,8.488531106517561,3.880746174674403,2.1235634704169395,-15.56581898659751,-4.281151609659125,15.007597906343108,8.50221742113493,0
-8.57209182086609,-5.350559273815333,-8.996335655214999,6.896641845551283,-3.486521344078592,-3.492577043184288,-3.2163505121738263,20.76747983560841,1
-3.4286218572865534,10.564220533215861,3.856625543891864,1.6511081677350563,3.8193545223155336,4.3004164719106965,10.302834540318422,2.387891590265135,0
-2.9945611708818536,9.096160267584644,6.95453740290161,0.10590449134898394,-2.590421458207031,-1.9634984908497826,-0.7160125941406394,-0.3722223650984159,0
-3.101591547291619,8.150295358518505,4.688400464172928,1.1422195675296942,7.276295436369798,0.5194588580729943,7.326400772155792,-0.8071658010858231,0
-6.635826477380071,-7.444188224012675,-10.118632155306905,8.195980243778848,0.7863519031609059,-19.982006845321077,9.163276747024815,3.464884758979927,1
-2.8519121395795195,8.212008858976702,4.478593124562092,2.3772205407552702,9.980101098596522,-28.962553781936894,20.883747047807276,-1.3958962815517375,0
-6.77425168500531,-8.214135088194151,-9.439695400587224,7.64330484964124,11.081828167375164,-10.39905927125531,6.127739050625697,-10.534155631736562,1
-2.1147454806744532,8.593301647378059,4.929653693124514,4.048570482586171,-6.237689606958051,19.14031353866786,-1.9068240076334657,2.1743287317972286,0
-1.031303578311234,8.496015909924674,3.8313852333349137,1.4714126403561956,8.700677306887542,4.956818879726047,1.5041890514357643,3.6496100246622545,0
-2.2851051412423335,9.026878528980117,4.7375549347769335,1.2001599000852656,24.03415585238275,-0.5761879703358539,2.010990467149675,10.50654396007612,0
-5.897861704159676,-7.204940976784569,-11.337733471509583,9.614465488089445,11.055259329579838,11.870303055603802,6.387302220291846,-11.430049127304835,1
-6.439612741097938,-7.382163817628558,-9.859560573766723,8.031879362798056,16.33431532301096,-11.46345393018688,3.0263546523903324,-7.542758500193579,1
-2.1779341916491863,9.98983125532068,4.160704598382812,1.787510707276915,-0.6413834659299255,3.287624103034804,3.2135721545027307,4.219207542352848,0
-3.110904235282147,10.86656431270726,4.626381611490167,0.9154587549848316,16.13711269058647,4.535343015139798,-2.441566352906487,9.640871682883573,0
-3.327418306286223,11.106673403883782,3.6338614547283994,0.7589810711529998,11.894704889246405,-12.276078151369925,5.97400069849858,7.011727423108983,0
-6.912380461367269,-7.423534364409711,-9.551173539313174,7.4299531431906,-2.9756350335999193,13.757068133116196,-1.5005558703252673,1.2557645347154225,1
-1.5029048138383097,8.437394258675173,5.475570948293243,0.8434628292831139,-1.730718242838696,0.15579047581467534,-10.962750868952018,-14.400508825942943,0
-6.576991725912237,-7.634385443295304,-8.902466103229003,7.6522853258021835,15.945050632249721,-8.469613483183277,-9.913923494563072,-21.533901136037148,1
-2.521444395899665,8.11703175671249,4.715683394421828,1.2960079724286202,-6.3896174768950225,-13.230897934074983,16.420151601363692,10.098170893426342,0
-8.463530014636994,-6.11969493713165,-8.052527597985177,7.748980477283668,-6.881503451777238,22.524358053443088,9.817654869915943,-3.2483138350862246,1
-6.850882368216452,-5.601657730668648,-8.647228688616106,7.369959463654852,-24.99405714873573,22.90942572590742,-13.89572466763596,-16.45398746956892,1
-5.214152746688693,-5.865739528257816,-10.679201987967655,6.043945948763001,10.225704320096403,24.39752406339273,13.842728185105182,5.6390912005235965,1
-3.5768180524353443,8.871906643177027,4.760174467940001,2.487608517999481,5.947543416652859,8.534155587803077,7.589285897867652,2.811914239693758,0
-5.673118224642913,-7.697045264263183,-8.469654447763109,6.930184103171342,1.0420110395187607,-0.6259312789952242,-7.5396458886667626,-2.8067507686677406,1
-5.495354372640752,-6.316200473223587,-8.243573414970724,8.17693847427901,-16.929568141953855,-0.9833962679474989,-9.885911071509174,-11.03589317215771,1
-5.88336037170413,-7.373866176437259,-10.394909655295761,6.8954077545327905,1.7989415115347844,13.920022863445993,9.18316606002313,-15.70500603623177,1
-3.6601912004750528,9.389984146543993,4.039240146309297,1.6814759341474552,-9.896281365703375,9.407711879882159,-9.824873935383096,-2.246331499970246,0
-6.499429340145307,-6.269523847992123,-8.278537308704971,8.404303641053325,5.500520990245519,-9.683444548636352,1.053755061459599,-13.340254949182045,1
-5.459122943161415,-7.450855887025423,-9.670683329740239,7.794938471885107,-6.013676439512137,3.1978193414253697,-15.929937335316692,4.4047473796039895,1
-1.7619040179294885,9.624656393631787,4.618977242263953,2.090497067249514,-0.19637798926681216,5.524899544171477,2.239141340646614,13.641404299738442,0
-6.7973432018758455,-5.814629218210595,-9.355616206736382,8.732870355684284,1.2522450264790728,-4.29405541125253,1.2229750303228377,5.432980290363879,1
-5.800946357719974,-6.918618062776654,-9.01095505657683,8.207182852985376,0.4886007032570433,0.40591691203882385,-7.019916878067553,-6.6290091755094815,1
-2.7581617715318236,9.985857079152677,5.285254785813249,3.341801241473081,-14.026052717996935,17.495767431869393,-12.438632353912851,-6.929051977959073,0
-0.8767863191211149,7.584144750237689,4.199834349531118,2.1039102612268232,-7.184072655691974,8.949243769444413,-2.949496782920278,12.47742072673734,0
-3.0628469283999324,7.816408235609473,6.604603969144491,2.008433235912461,-6.734906242438685,2.7899416222380196,-8.353470532597573,21.451491277733883,0
-7.6534163902548435,-8.124764296587363,-10.617048005540289,8.819567226987886,-11.875984190295128,3.0982071022702753,6.337768809320985,4.137990974514983,1
-6.954060620251316,-6.259437495725269,-8.660626755702756,5.988178556788602,-1.8528765887770828,-1.2982069973342616,0.43811471979109595,-1.4700200162848862,1
-2.4907792438631984,10.690723440473604,4.966806209992264,1.7540691551318677,9.638791167949098,22.105230015913513,-5.574917850078336,-13.698029795790777,0
-2.216125149754069,8.299934710171954,6.505653347372858,2.4470026048525195,-0.8828204835125482,25.797093376543184,-8.036745679697308,16.391168054440676,0
-2.581207744633084,10.017819026090345,5.001514861275735,1.3280499293356076,16.77700814076441,-5.535882417079946,5.689830791852754,16.28396623128538,0
-6.951228450565334,-6.917331829785788,-8.110698212999031,7.375468801306003,-3.791277409874871,-2.0358036010236176,-5.816809139486438,-10.147567306928668,1
-7.32581062436605,-8.769650324221477,-9.290634075885087,4.899643588869747,-6.492775450660071,-12.239402667622565,0.3408346825922607,-7.699732310586418,1
-6.450008972018685,-6.672421906112835,-8.566748919440636,6.046774339678394,2.337859117907477,-15.558956462036273,3.3088023221445706,8.335289616089247,1
-2.096266168777126,8.450561575394346,3.81765844066167,2.2168568954326444,-19.937356425714555,3.7405656984757214,12.276689924732922,-12.096410186912054,0
-7.05657441864532,-7.6784068378144,-10.217646984650537,6.592592875556784,16.725723868377035,4.190190093660452,-7.050118557584089,-0.5576907765770601,1
-6.668609723948651,-6.976822705146339,-9.38324684344496,7.7226590298507745,5.583269125217224,0.7600539141241149,5.387559924463692,-9.206735930793663,1
-7.802860437262174,-8.231794198892281,-9.814201009613344,8.377164712106543,1.69360824036078,-14.137144969049801,-1.1122606134870032,-9.039076414647898,1
-5.750464963121823,7.989898486864032,4.387310684834941,0.7253865019758825,-7.355299425897666,12.360931752104374,10.91310120594269,6.09138120907177,0
-5.963299516448789,-6.533621117377954,-7.8403176467763585,4.427267537305013,-10.92312764672579,-3.164084496948019,12.130976999791834,1.4171691363990475,1
-6.286525933182887,-7.189656032589937,-8.512194734393892,6.0724093391134,23.193295399816943,3.933178393943719,1.9204911649003158,-3.0911646420250136,1
-6.295699005825306,-7.239401684063006,-8.247672925943702,8.432226496081611,1.335409047822823,-1.524698363805439,7.081086766885905,9.567023167945841,1
-0.8642299095514665,8.765250088641944,5.216435799283868,2.284419838484268,-7.859894605079495,-13.312329535577781,-18.362053731032965,5.079913269125437,0
-1.3299004389889237,9.081804609608431,6.7006267611100885,3.7285105263839364,-11.033666061738735,-21.52890592952483,3.885786045309641,24.929995174327907,0
-3.208923131045336,9.228266038932544,4.5275507865372715,1.752200084407509,-0.060709115398933235,8.384907744516418,0.8182935854756501,-0.9888965319114267,0
-2.4846874487938075,9.512284419443771,6.091022444023143,2.932440510025939,9.190764829877686,-2.9027454418865135,2.6739231407190296,3.2169780619601362,0
-2.9013057761849077,7.550771180066203,4.935999113292677,2.234224956120621,-6.6809045364304875,9.920423495365227,-1.7495975669540864,-7.557451594928447,0
-5.332121989821209,-5.084231920180425,-9.451116447120397,6.935821355562719,5.365098435704035,-8.984679817910372,0.28181157369128246,-0.09118996644203543,1
-6.683781936053588,-7.858482370890979,-8.430075000921539,5.620939311260862,10.85895565831578,4.746982328799528,-0.2502695874514392,8.17766299200287,1
-5.895304792674686,-7.094098437501455,-8.887791466288443,7.998342407665307,13.902075490173134,5.578103063518622,0.10352619843380607,-13.118362323501596,1
-6.6831060214498,-6.171105835687435,-8.928063450923236,8.763640130948176,-10.651136630753726,-3.0522470435466764,-6.0951220215928315,-1.8697130298544602,1
-1.6380729196210577,8.68826259603048,5.841092758392046,1.5650943109191806,0.5664992489710716,5.296927543567308,-0.7049877805909122,4.865016438262019,0
-7.504445768846949,-6.854018543065113,-8.320668736166887,6.597779102345237,0.6447441481012024,-19.754665663538713,-9.393353938187543,-1.4408755572161547,1
-1.8764157569464652,11.284978986002717,4.821745091286597,2.221390270241068,-12.096947428411076,5.999287299962045,15.307508323436974,12.187618516973167,0
-2.185113653657955,8.629203847782005,3.9629568359221428,2.5848459727815998,-2.13442870930208,14.90726136849952,1.4866745720211156,-3.3708597111803935,0
-3.987783868832592,10.15804017140525,4.978375243722516,1.5578817700399308,-6.1340266354093975,-3.0246968648812835,-3.8817681854122874,1.704162223754877,0
-4.319542652882475,-6.976169493000596,-7.6890544303503345,6.620346490372816,1.6057398104986458,0.030460201534144693,4.369381697463498,11.906462747863413,1
-7.8621145846895795,-7.104742743272971,-8.28827565761146,6.355178460635068,9.495541354413238,-14.848979684499035,-25.53921134901955,9.343199112392737,1
-7.891731566411438,-8.534966265141716,-8.015157172674096,7.396840882687107,-13.668786984154211,-2.2476540189268355,-11.701130260593596,-18.0198043758002,1
-3.4741210836328547,9.70033758819676,5.698303323077689,0.21443019751761772,5.4146272820478805,7.591551603026469,-5.765104007267194,-25.910422921449097,0
-1.8229374326782368,7.40157025700867,4.167946970438668,3.062120280908098,-5.462444482524828,3.918040054025465,-14.789115687741287,1.8335991977915564,0
-2.9557125751197715,9.870684922521793,4.853972580358305,0.727430905228744,-0.15309849172995557,5.792914996010884,1.1958036841415325,-9.730689408815556,0
-3.4997339481834384,8.44798839859555,4.739530201315743,1.4696940298245327,11.965715016644914,-1.5852957302697002,-0.2730453950993186,-9.33267959073196,0
-7.42993234499669,-7.5517329612139985,-8.863881827627456,8.496251934758067,-4.432822511915103,-8.848027140269009,-1.7294605992342298,17.117084801423434,1
