F1,F2,F3,F4,Label
-7.450806180934067,-6.307526811919788,-7.438972320050008,8.248156598411471,1
-1.9941623558440904,9.52807207911053,5.154926522534149,5.825901174595453,0
-4.547322158230604,8.006199817280917,2.7690869152022457,1.6216561998994234,0
-8.47262092468294,-6.439634855315548,-8.857965555562691,7.876012869915851,1
-2.4121200737047097,9.98293111873121,3.937825742350749,1.6455075373429637,0
-7.070309591914617,-6.662676720096224,-7.968260025947256,7.819204803471308,1
-6.8960500872240225,-5.691716319827862,-6.311395330762389,6.792654142578383,1
-8.227812613256983,-6.136845499253232,-8.667462318508068,7.139539579146024,1
-5.730861490779167,-8.619823372054046,-9.200768698039143,6.203853020872559,1
-3.085968953621083,9.769677354024077,5.140796023852483,0.995614439142181,0
-1.6963355042137902,9.643914970121934,3.8108838253060293,1.4129886437437624,0
-3.170984087821138,9.866719462994546,3.847358097795401,1.858433242473833,0
-8.169588090892324,-8.175188365339563,-9.174112455926139,8.992544440788096,1
-6.729208286007694,-6.515148590809721,-6.434912171397736,7.265904118465118,1
-8.002349212713568,-6.497699847091896,-8.671875548422955,7.815974179506853,1
-1.3663748085377296,9.766219160885095,5.430910783271148,1.063782229145993,0
-3.039455241425191,8.221413295935978,4.532848476273544,0.9379273615213579,0
-2.1982900574547455,10.489642345147873,5.497538459430121,1.813231153977305,0
-2.2587047727068734,9.360734337695297,3.9598541146496107,2.2054233811017356,0
-2.147802017544336,10.55232269466429,4.6040527971181495,3.537813339754738,0
-1.3506020440453461,8.19360380984661,5.6032549654724235,2.3859506108772304,0
-3.7005011202553986,9.670839736832152,3.66519716600078,2.760254287683184,0
-4.58072906753202,-7.242948153715606,-9.283830278036783,8.776907392616405,1
-3.417221698573961,7.60198242686303,6.105527605149655,1.7473933834541964,0
-5.3762288893841195,-6.002747302700275,-9.059291930465674,7.350408754493234,1
-2.4226078355798504,8.858608892806242,5.807660897887908,2.227590527241945,0
-3.7700815773877956,9.932148075253098,6.762035033240735,3.005634944491879,0
-2.7015585878338726,9.315833470531935,4.605167066522858,0.8044916463212,0
-7.868218298302187,-7.983698910491718,-8.658433605482532,8.715525201843302,1
-6.655713057086609,-5.515969163302103,-8.713103253988104,6.89411737437345,1
-2.4449176039572875,7.936541350269016,3.9245751269681333,2.652767432875408,0
-6.851308815020809,-6.850353453780201,-7.900043950660013,6.80747818728133,1
-7.4318502354322415,-6.247177775520436,-8.63540473578471,5.807778800501471,1
-8.174308666872175,-5.719282805897427,-9.306028957947902,7.6700267972294185,1
-1.534077889634999,8.867228746696183,3.81438163943559,1.6517838422877387,0
-2.238740797272911,8.964048018749185,4.400930789361691,1.0656060218991341,0
-1.6956804056830803,7.7834218117643665,4.867338770832231,3.2803124382231603,0
-7.119952589309405,-7.254930400825544,-8.127367788432519,7.767786226984743,1
-0.3193946898350779,8.20598784284317,3.800156994047325,1.3737770384967098,0
-8.160056543647553,-5.125315411291582,-10.920257164519732,9.019979283788741,1
-2.528213830955439,8.011756763560513,4.621365700235711,1.6845110450205936,0
-7.869232011409851,-7.005896513375594,-8.782602844347316,8.417714433969651,1
-2.2325068237227312,9.841469377234345,4.652880728106008,3.426703761098049,0
-4.115643943310323,9.217749764065545,3.883528090943798,0.5509159743430578,0
-7.505189892660799,-6.484306059838538,-8.344297570353271,7.58419668132261,1
-4.028567589006764,8.530052055332071,5.906789985414724,1.2655002183219513,0
-5.562233125516944,-6.682509988583547,-6.763066884010745,6.634335097409135,1
-5.128942727142494,9.836188632573545,4.726925904466273,1.6741623334748645,0
-2.4098653176235243,9.76567325157011,2.9704735551067296,2.516529876320667,0
-6.336027036556838,-7.250723925362053,-8.066629045987666,4.474980294868628,1
-6.171875255695794,-7.442576369170214,-8.205920017580489,8.296077365125432,1
-3.6924561357185253,6.975053950438221,4.3704720017835434,2.690711939736694,0
-6.2668532860887005,-7.933525156449603,-9.462096717331816,9.23755426936549,1
-5.030671096205925,-5.753544563728189,-9.10721644719084,6.216997006757033,1
-6.059145009953906,-6.372835562168649,-7.771653067046857,8.492818505944376,1
-6.917261893576119,-5.776807711259425,-8.724100107973971,7.4738246769605805,1
-3.5800901211138623,9.496758543441507,4.41641605090225,2.687170178032824,0
-5.14366338798602,-6.682198809813299,-9.48974576025046,6.839637081444382,1
-2.1850312705643082,8.884143073830638,4.73687480122082,2.5683267093776454,0
-6.9749227235382225,-6.601088067505607,-8.230431246919471,7.510132038655061,1
-6.671244383203717,-8.921844461700237,-9.085505139156608,6.641538667500905,1
-7.737984971332484,-6.179799713866955,-9.413965582873784,7.445532730144064,1
-1.593795505350676,9.343037237858006,4.110118632461063,2.486437117054088,0
-7.9606837315595325,-5.826956739943043,-8.877882910492666,8.005023612871328,1
-6.657493419517557,-7.358858214939424,-7.582571631062489,6.428915613279199,1
-6.14698711393569,-6.960826173384529,-8.75969256631992,5.325322230966595,1
-3.384815876437507,7.631486397233985,5.566056383759743,3.8825863244108625,0
-2.437631385833358,8.536628681433205,5.118858661974493,2.3068317892276804,0
-1.68713746305826,10.911079110852269,4.394490720225231,1.2194335195832424,0
-2.623737468305368,10.252102440171782,3.0454511774337343,1.3737946609869591,0
-7.243239403365126,-6.937055216997014,-8.530525987743951,5.613354522842077,1
-1.9383071123595832,10.14985176837892,5.593880599721304,2.62456093524653,0
-2.784249320204394,6.712364963462736,3.124687774029549,3.3400439513852564,0
-6.746657517004394,-7.58023040821512,-7.643281127711168,5.800336010714928,1
-1.9793934451374673,10.455854748856222,2.168234336100812,1.176274428470255,0
-4.576639723092627,8.925166088685533,3.335409335723248,2.6428422327707706,0
-8.28713888586909,-7.657926280866822,-9.94890360210184,9.075793358922326,1
-3.1610337308549092,9.061684799514735,3.779465470944149,1.5886141397109066,0
-4.633093347362557,8.488531106517561,3.880746174674403,2.1235634704169395,0
-8.57209182086609,-5.350559273815333,-8.996335655214999,6.896641845551283,1
-3.4286218572865534,10.564220533215861,3.856625543891864,1.6511081677350563,0
-2.9945611708818536,9.096160267584644,6.95453740290161,0.10590449134898394,0
-3.101591547291619,8.150295358518505,4.688400464172928,1.1422195675296942,0
-6.635826477380071,-7.444188224012675,-10.118632155306905,8.195980243778848,1
-2.8519121395795195,8.212008858976702,4.478593124562092,2.3772205407552702,0
-6.77425168500531,-8.214135088194151,-9.439695400587224,7.64330484964124,1
-2.1147454806744532,8.593301647378059,4.929653693124514,4.048570482586171,0
-1.031303578311234,8.496015909924674,3.8313852333349137,1.4714126403561956,0
-2.2851051412423335,9.026878528980117,4.7375549347769335,1.2001599000852656,0
-5.897861704159676,-7.204940976784569,-11.337733471509583,9.614465488089445,1
-6.439612741097938,-7.382163817628558,-9.859560573766723,8.031879362798056,1
-2.1779341916491863,9.98983125532068,4.160704598382812,1.787510707276915,0
-3.110904235282147,10.86656431270726,4.626381611490167,0.9154587549848316,0
-3.327418306286223,11.106673403883782,3.6338614547283994,0.7589810711529998,0
-6.912380461367269,-7.423534364409711,-9.551173539313174,7.4299531431906,1
-1.5029048138383097,8.437394258675173,5.475570948293243,0.8434628292831139,0
-6.576991725912237,-7.634385443295304,-8.902466103229003,7.6522853258021835,1
-2.521444395899665,8.11703175671249,4.715683394421828,1.2960079724286202,0
-8.463530014636994,-6.11969493713165,-8.052527597985177,7.748980477283668,1
-6.850882368216452,-5.601657730668648,-8.647228688616106,7.369959463654852,1
-5.214152746688693,-5.865739528257816,-10.679201987967655,6.043945948763001,1
-3.5768180524353443,8.871906643177027,4.760174467940001,2.487608517999481,0
-5.673118224642913,-7.697045264263183,-8.469654447763109,6.930184103171342,1
-5.495354372640752,-6.316200473223587,-8.243573414970724,8.17693847427901,1
-5.88336037170413,-7.373866176437259,-10.394909655295761,6.8954077545327905,1
-3.6601912004750528,9.389984146543993,4.039240146309297,1.6814759341474552,0
-6.499429340145307,-6.269523847992123,-8.278537308704971,8.404303641053325,1
-5.459122943161415,-7.450855887025423,-9.670683329740239,7.794938471885107,1
-1.7619040179294885,9.624656393631787,4.618977242263953,2.090497067249514,0
-6.7973432018758455,-5.814629218210595,-9.355616206736382,8.732870355684284,1
-5.800946357719974,-6.918618062776654,-9.01095505657683,8.207182852985376,1
-2.7581617715318236,9.985857079152677,5.285254785813249,3.341801241473081,0
-0.8767863191211149,7.584144750237689,4.199834349531118,2.1039102612268232,0
-3.0628469283999324,7.816408235609473,6.604603969144491,2.008433235912461,0
-7.6534163902548435,-8.124764296587363,-10.617048005540289,8.819567226987886,1
-6.954060620251316,-6.259437495725269,-8.660626755702756,5.988178556788602,1
-2.4907792438631984,10.690723440473604,4.966806209992264,1.7540691551318677,0
-2.216125149754069,8.299934710171954,6.505653347372858,2.4470026048525195,0
-2.581207744633084,10.017819026090345,5.001514861275735,1.3280499293356076,0
-6.951228450565334,-6.917331829785788,-8.110698212999031,7.375468801306003,1
-7.32581062436605,-8.769650324221477,-9.290634075885087,4.899643588869747,1
-6.450008972018685,-6.672421906112835,-8.566748919440636,6.046774339678394,1
-2.096266168777126,8.450561575394346,3.81765844066167,2.2168568954326444,0
-7.05657441864532,-7.6784068378144,-10.217646984650537,6.592592875556784,1
-6.668609723948651,-6.976822705146339,-9.38324684344496,7.7226590298507745,1
-7.802860437262174,-8.231794198892281,-9.814201009613344,8.377164712106543,1
-5.750464963121823,7.989898486864032,4.387310684834941,0.7253865019758825,0
-5.963299516448789,-6.533621117377954,-7.8403176467763585,4.427267537305013,1
-6.286525933182887,-7.189656032589937,-8.512194734393892,6.0724093391134,1
-6.295699005825306,-7.239401684063006,-8.247672925943702,8.432226496081611,1
-0.8642299095514665,8.765250088641944,5.216435799283868,2.284419838484268,0
-1.3299004389889237,9.081804609608431,6.7006267611100885,3.7285105263839364,0
-3.208923131045336,9.228266038932544,4.5275507865372715,1.752200084407509,0
-2.4846874487938075,9.512284419443771,6.091022444023143,2.932440510025939,0
-2.9013057761849077,7.550771180066203,4.935999113292677,2.234224956120621,0
-5.332121989821209,-5.084231920180425,-9.451116447120397,6.935821355562719,1
-6.683781936053588,-7.858482370890979,-8.430075000921539,5.620939311260862,1
-5.895304792674686,-7.094098437501455,-8.887791466288443,7.998342407665307,1
-6.6831060214498,-6.171105835687435,-8.928063450923236,8.763640130948176,1
-1.6380729196210577,8.68826259603048,5.841092758392046,1.5650943109191806,0
-7.504445768846949,-6.854018543065113,-8.320668736166887,6.597779102345237,1
-1.8764157569464652,11.284978986002717,4.821745091286597,2.221390270241068,0
-2.185113653657955,8.629203847782005,3.9629568359221428,2.5848459727815998,0
-3.987783868832592,10.15804017140525,4.978375243722516,1.5578817700399308,0
-4.319542652882475,-6.976169493000596,-7.6890544303503345,6.620346490372816,1
-7.8621145846895795,-7.104742743272971,-8.28827565761146,6.355178460635068,1
-7.891731566411438,-8.534966265141716,-8.015157172674096,7.396840882687107,1
-3.4741210836328547,9.70033758819676,5.698303323077689,0.21443019751761772,0
-1.8229374326782368,7.40157025700867,4.167946970438668,3.062120280908098,0
-2.9557125751197715,9.870684922521793,4.853972580358305,0.727430905228744,0
-3.4997339481834384,8.44798839859555,4.739530201315743,1.4696940298245327,0
-7.42993234499669,-7.5517329612139985,-8.863881827627456,8.496251934758067,1
-6.309859910919066,-6.432401033258632,-8.195604996768466,8.652675445631134,1
-6.692860426674192,-7.635492525629269,-9.449845559627958,5.916861818650481,1
-7.502767717576035,-7.435586712436201,-9.475714883942528,8.512539446606255,1
-5.37886740051696,-6.029887851162454,-9.186979891043869,6.974265211180274,1
-6.593761800426365,-6.545652803288922,-8.17978348396318,9.333727454265052,1
-1.895030923009325,9.771793838245626,4.109377688617574,1.3973514432960519,0
-1.106403312116651,7.612435065406041,5.226735930028371,4.16362530975071,0
-1.3297575023314632,8.545110476093617,2.926744307137224,3.327042058106145,0
-4.116680857613978,9.198919986730626,4.899761630476525,2.7549925557180424,0
-7.846603334280483,-6.927820949417926,-8.841930295726579,6.16515822630616,1
-2.9726153158652124,8.548556374628065,4.881841107794136,0.05988943928293411,0
-7.369066633669492,-5.835948716206874,-8.156436267009699,9.170230241234737,1
-5.497468200113743,-6.231399705686304,-9.005445836952864,7.470236601932026,1
-7.1208632490076,-6.52805419676165,-10.089867180826454,8.767287519571962,1
-3.9572819645500745,7.606822353821766,3.9214346149756656,1.7597225322288848,0
-4.234115455565783,8.45199859895735,3.627047715893678,2.287417016536006,0
-0.36525353372742453,9.648205150516333,2.614736249570494,2.1596239987101598,0
-7.137003728574615,-8.548693667153536,-8.43910463403073,7.9707188552014445,1
-2.773854456290706,11.73445529478794,5.2655461839931075,1.1160121275244494,0
-1.0679243339866347,7.578423977018883,5.803042588383061,1.983402744960319,0
-7.871019540607577,-9.033499706879661,-9.477289504325512,6.000433122091205,1
-6.7835064142102866,-7.342384881980989,-9.272823984068326,7.014350792030064,1
-1.686652710949561,7.793442478227299,4.848742431232857,0.013499560060956428,0
-7.201262242368653,-4.803361609715106,-8.456392304404456,7.753564562689773,1
-6.926547770030454,-6.403068766052825,-8.761505865575755,6.040530691310133,1
-4.4279688383517914,8.987772252749105,4.7001090461691275,4.436411796426018,0
-7.24059335697035,-5.720779789911699,-9.919391084235908,7.939458522442967,1
-2.4416694183648264,7.589537941984865,4.095496111702919,2.0840922736505982,0
-6.819996821231096,-7.5270463709815205,-8.14010444302242,7.717008300920453,1
-3.1718213819985968,9.584884796791481,3.8766196796855845,0.16828758327621296,0
-7.123783826441919,-5.916022424987589,-7.64885726771137,6.095915100361711,1
-4.791252486370542,-7.019699221431121,-7.730144939898494,6.283616988373172,1
-1.4781981005567992,9.94556624731452,3.8006613130054627,1.6639573080895174,0
-6.045705036602366,-6.42092951404751,-8.908493468094658,5.662561981982712,1
-6.903981783412253,-4.737839234664083,-7.110784586535299,7.759846585172736,1
-0.9231808069073981,7.776470629371472,6.772912210884368,0.021081884418230112,0
-0.9860735457830929,9.55319617188298,3.602632681901645,1.7828310058571237,0
-8.40515236207601,-7.572017663157191,-8.883913772991509,7.566862364821395,1
-1.93212549587221,8.811240742155329,5.01102470959941,1.3691844972249114,0
-2.152182137087703,8.321376532937668,5.539478711661352,2.2804692048173414,0
-4.136740060935913,9.062371074859703,4.8996013379495835,1.0688530588363234,0
-6.678528144436303,-5.829455197268334,-7.7328018236780265,8.510553221059084,1
-3.4076122944011082,9.506205299704828,3.319645629207459,3.8046284497950857,0
-7.326060805701799,-6.686019600377639,-7.764696006776238,6.297007616087643,1
-7.4348267178444685,-4.9989525238353565,-10.286341657052255,5.124716958878621,1
-3.746148333930832,7.693829515114045,5.161820401844999,2.2701543571739182,0
-6.961778369543839,-5.762813761687819,-8.495602410258305,7.780276134652487,1
-4.212580062407905,8.958738429301702,5.023944285167409,1.9404749358466389,0
-6.84162371298307,-6.760078266557685,-8.224809783905593,6.300730350300298,1
-4.059861054118883,9.08284910300435,3.5775751225019965,2.4467621145759137,0
-6.22730431273785,-8.456501750260196,-7.361787406910114,8.703614269646154,1
-1.7975827449638604,7.889644036360452,3.105764665492479,3.250846505839241,0
-6.912754164025067,-5.0855517297581585,-9.35593905567218,7.547310867137601,1
-5.237612031014901,-5.870292503933312,-9.526478101813733,9.575958720843012,1
-7.029682778183797,-6.754533139804404,-9.01139958091988,7.339101963080171,1
-2.035959998479205,8.94145721554145,3.7930851181596963,0.45832245925486736,0
-7.829026079983213,-4.247727528438556,-8.345009855755121,7.508359039193577,1
-2.5040841664102893,8.779698994823175,3.224508094177687,1.552524361175373,0
-7.438549038422859,-6.502897718211425,-7.27280372740167,7.2577726544257155,1
-5.8477826516826354,-8.365669966312918,-8.571277490766752,8.21315371112214,1
-7.55601949321054,-5.079169160365131,-8.878485707280353,5.892747813380655,1
-5.943948798003809,-5.608554498281788,-8.116655692592776,6.194471144281474,1
-6.558269975700997,-6.458188839040662,-7.2246164875773635,7.777057217012683,1
-5.961310585148957,-8.450610196899124,-9.827955893206347,8.264294103486918,1
-3.3987120526782735,8.198475843232883,4.562777126813997,2.314321658757376,0
-6.240896969122085,-8.02311450600643,-7.204896224334915,6.177177522480015,1
-2.2642310519440274,8.50734295282719,4.168840530609779,2.2052196212983683,0
-7.362813653450644,-5.306122829985914,-10.064093419638352,5.859148035288883,1
-7.19997449934559,-6.45594364687403,-8.315492268600511,6.749822911560124,1
-2.7268788262799704,10.11306298018551,5.465295185216132,2.7866793199413706,0
-1.2037188158984211,9.03528996983108,5.321831807523065,1.662902927347276,0
-2.171594960977548,8.602409162075855,4.152272612155608,1.540611496121111,0
-2.9698363940125376,10.071408354417237,4.983497125796562,0.21012952857799805,0
-7.139218542514875,-8.383252546394052,-9.084070820721955,7.050799345751033,1
-1.679792041869261,6.803150819190437,4.875493394336667,2.7440348778276986,0
-1.6395917029470901,10.369923987003272,5.053313739451802,3.8499654964987977,0
-2.953490883128862,9.391586621243174,5.396867452873453,1.0510043597631067,0
0.5696831854024875,10.133861039632897,4.511961244747335,1.0176292433403062,0
-9.576513834092841,-6.934404459793758,-9.069262286844689,8.019729280312122,1
-8.23948333213119,-6.133856027248726,-8.192843575494935,9.486777638804163,1
-1.006840570956722,9.088380908618097,6.2684943817993934,0.5930682257258406,0
-8.269199657914866,-8.525508340232838,-7.81575732462637,9.763275321837977,1
-7.58397088169403,-8.288570889639507,-10.394956930159914,7.929532866844343,1
-2.4393955380627315,8.628972531336562,4.753396181479349,2.6353003584617785,0
-6.751522776240481,-7.5611612507508275,-7.9976842076472865,6.670898936196313,1
-6.681542430383415,-7.024470005199889,-9.411989763516246,6.776663974258311,1
-2.9685585225929945,8.16444175873353,5.470214652772347,1.1170858580318648,0
-7.066498835312629,-7.3198406515501215,-7.3913498722822775,7.520077692010278,1
-5.633541998653641,-8.953499825684096,-9.18101535071636,6.952082049502912,1
-2.004210344072293,9.880041322368443,3.439582429172325,1.6386684480997835,0
-2.503953923334567,9.061266721963063,4.189813364748858,2.5960196162882307,0
-2.4174368465172478,7.026717213597429,4.4202069483905895,2.3302822554524782,0
-6.120698601364505,-6.598918169306571,-8.734126652684134,7.2609297875991805,1
-1.4261463798774732,10.068088180233225,3.2622094682710103,1.035344644025609,0
-3.490706274100701,9.476389602461593,4.838938531801571,1.3729528067819374,0
-6.3986179594145565,-6.656225568996815,-9.628802212081322,7.794991272634699,1
-2.45098890460675,7.871315830367698,4.997666196576384,2.5339542103089663,0
-6.914312078538051,-6.645894860739426,-7.287827263821933,6.325168874759912,1
-6.2252615347972124,-6.9356942641864014,-8.55835913031619,6.198033868200326,1
-2.7173198734100255,8.521285193539489,4.050514079283889,2.8227717809617565,0
-7.404147457431044,-6.3907350320480285,-10.060455565527956,8.03652134567109,1
-3.9077651968718916,9.577255364888892,3.9892362671062744,1.486044300176036,0
-3.155770507295277,7.932738124583927,6.327020471300666,2.8548094408901825,0
-2.6248459054409907,8.713182432609033,3.161356845860674,1.2533254755460232,0
-5.849343737119428,-6.641320434249433,-9.097369902456714,7.127173066413725,1
-3.837383671951181,9.211147364067445,5.378345416223512,2.1445379651307026,0
-0.62301172184222,9.18886394103016,4.897429226950866,1.8987237681745648,0
