F1,F2,F3,F4,F5,Label
-6.758099778630585,-6.278243218367216,7.227463015774053,3.1715735611498515,3.4582751307950215,1
-8.196307827739352,10.316513649242198,5.0783522123852585,-6.742845923004815,-5.422729467869772,2
-6.0647831519198405,-3.406430117579312,-1.0860620693873761,-0.46606131308156973,-4.6584782477226,3
-6.216883723783907,-4.075287936375886,1.166468709095223,-1.147902998919996,-4.927386527777981,3
-7.331212035226234,-4.419930062037463,1.3357486591493104,-0.8143660589563059,-4.414349295208855,3
-0.7538567806095458,8.765321979719248,5.6114497871824565,2.6185456335258794,-5.510995633618921,0
-7.475636010251986,-3.8065954350327225,0.46189864200029646,-1.5692164844302248,-4.303954707478092,3
-2.1425993769559017,8.074406341870967,4.1260119188914075,0.9139561620517804,-6.942306288424442,0
-0.62301172184222,9.18886394103016,4.897429226950866,1.8987237681745648,-8.798398406450312,0
-2.929842945818109,8.671571611671553,3.8376015670064825,1.8118839722747229,-6.475576334336732,0
-2.616227983007308,7.9790438057789475,4.086229530880919,0.7752917913518835,-4.914902058234881,0
-7.385592222077678,-4.982958062388438,1.445436224618333,0.3495137454242401,-4.279866414576633,3
-2.0172784515462445,7.694052921177679,6.471337602082455,3.152609804662019,-7.348802843255974,0
-7.410978366196267,-9.327767199154232,8.367683792567775,2.704191724490487,6.008158881656943,1
-7.798761539760145,-9.842468523388078,6.5557253503945745,1.9876153474773945,4.39566628845743,1
-8.834968492979419,9.779355428122663,7.938605570091181,-5.080036435164518,-6.501956639841762,2
-3.406451994538582,9.090090686392047,3.9627171247159896,2.9482894173584833,-7.026684572653409,0
-9.032080104683292,9.854084815321494,8.813855160909519,-6.39673601681462,-5.435660527776751,2
-1.591335675997974,11.136442325210954,5.6723440967792484,0.4537997179867186,-7.363861264017522,0
-3.101591547291619,8.150295358518505,4.688400464172928,1.1422195675296942,-6.6091703653714315,0
-6.046187438727043,-8.379147677407573,7.253357204040056,0.36133930134818426,4.591069775053494,1
-5.984916373248215,-8.20315595495404,8.373075630818038,1.4870650233036078,5.478845621555235,1
-6.358431062180384,-4.797029792036963,0.3320616687009934,-2.106002271964134,-4.850595471013543,3
-0.9764587100501725,8.905525979741464,5.041590558327043,2.6633136756518443,-7.280847663037107,0
-6.3561054093222396,-4.8188570015393735,0.8194879143663603,-2.5401394183174877,-2.9877378075775978,3
-7.435586712436201,-9.475714883942528,8.512539446606255,3.4428044828540303,3.590705262171433,1
-5.589782311859431,-3.8397215019076527,-1.1068371792524112,-1.6071621152876339,-5.018663791355353,3
-7.901342410406659,-8.129971309336657,7.567323629269902,1.4582216041274472,2.8811471572500142,1
-2.56872297911455,5.773018788129249,3.6154911948938118,1.7206015325475716,-8.12741037311612,0
-4.222332152143627,10.368158502363734,4.5253389909754835,3.2109859959141938,-8.474054849945638,0
-5.606814016083327,-3.398976853694287,-0.14635296257819497,-0.9291770824837445,-3.375007670811479,3
-7.770187781248691,-2.995926206234042,-0.1730154528942367,0.5121981490598604,-3.0953691303245128,3
-6.392570616745944,-4.623561907719708,-1.0185857599680699,-3.1642393034136305,-5.759553139044651,3
-10.047194376952891,10.476877876671182,6.610344346507729,-5.925845086375297,-5.479840718371316,2
-7.0357868286680265,-7.670545694976203,7.5779437587999166,2.359902896939378,3.7495745897984416,1
-6.698734214746011,-4.3069132898530675,-0.4272815518537453,0.2542760623117566,-4.497737665250501,3
-5.818309696361607,-4.447855980471157,-0.6747882030655308,-4.2333618404393345,-4.2029321010897975,3
-8.596267764547429,9.223237286544478,5.893107656515591,-5.2167079428640735,-7.261968637649025,2
-5.066201962066623,-4.781329989023746,1.464585833171494,-0.9339052652860003,-4.821644505882964,3
-1.9326406599969839,9.325536282741858,7.718759644683339,3.0927445953753088,-7.007544782632037,0
-2.3378293418627796,8.89863784581008,4.338775140638813,0.4946476935733046,-7.599471399545979,0
-8.100349168494175,-3.5919874266244642,0.3475260463460886,-1.8271361290259274,-5.770120263305957,3
-5.999929472362309,-3.724655461030179,1.2045804497837969,-1.7965859977275285,-3.6623113978630784,3
-5.720779789911699,-9.919391084235908,7.939458522442967,2.6154014928325595,3.8519051166069187,1
-3.108572646006523,9.019529827916505,4.686859429992843,1.5231042124614884,-6.256777258803771,0
-2.5418923711468433,6.946844028158445,4.550758796715313,0.6687001834358788,-6.2099546423212315,0
-1.9140405976158366,8.19606544496485,6.732266111913562,0.96715230244103,-8.093815803939002,0
-1.948413096684516,10.097337371373598,5.693680888263004,0.595500315983641,-7.817452231066393,0
-7.094634581497538,-4.684297490596544,-0.4447744684641074,-0.5316247852259367,-4.369243334811965,3
-11.424515487187248,9.90618837015243,5.5454862098345625,-7.90610837938696,-5.974922051327024,2
-11.39029055166397,9.939659771444674,7.408007976311082,-6.329728187161196,-8.954542948002898,2
-7.297367541493209,8.00862457647629,5.003454069051544,-4.730647354424836,-3.923748249518715,2
-1.8272446517577863,8.704019371604865,4.964045188716543,1.8430266295730475,-6.782631226158552,0
-1.593795505350676,9.343037237858006,4.110118632461063,2.486437117054088,-6.78254964180323,0
-10.653423777159324,9.092972338885218,6.039340613849152,-5.940189089419923,-6.30685073096088,2
-7.740522958559899,-9.222883300865835,8.329815724713143,1.4454083653410268,4.997143667986051,1
-6.915098083772908,-7.0675271210005,6.696555857710936,3.834748792861104,4.869203491376385,1
-8.212603300772331,9.248141456207359,6.774429269479978,-5.926289610718347,-6.34792160827652,2
-2.300334028047995,7.054616004318546,3.3116927873296707,2.1700309198098555,-6.141160611155859,0
-7.295397507176748,-8.205545890529725,9.594215773303098,2.2041664899226707,4.409672142221245,1
-4.818460059689192,-3.2843434562544678,-0.5290581916844477,0.4929929391765031,-2.954383500513808,3
-2.9841429342137062,8.360956895624609,6.405333076509198,2.3781513949016877,-8.140511145486315,0
-10.16201011802253,9.373842450978904,8.7911231746203,-4.025674616333766,-5.927176986183955,2
-10.281215311879858,8.679789777670688,7.543777192952877,-6.048167464726505,-5.115758583184254,2
-6.665729292687334,-2.742030503222604,0.8647708248428512,-1.468401771161914,-3.7277002702288837,3
-6.046355728073666,-3.3940327124299072,1.1403442185948143,-0.8054951611542367,-4.085836514783913,3
-10.201712777624891,9.095727356751757,6.260675997467207,-5.58280156405899,-6.202926674808123,2
-3.155770507295277,7.932738124583927,6.327020471300666,2.8548094408901825,-6.887599832467887,0
-1.0338414061031982,9.871945751400341,4.479940306264674,1.9541534760380432,-7.882156555789079,0
-7.178266457922197,-4.558704973126708,1.5250894502259185,-1.6958749592642262,-4.579065659281158,3
-6.519054067935873,-2.9294251451293825,1.6825146842095084,1.2284640148609287,-3.5957840228255855,3
-5.659336101728592,-2.01527320591403,0.36249488626218374,-2.3356289318283268,-3.0683365267521885,3
-5.550957063143516,-8.64180658693454,8.032526673087215,1.932564540576949,5.601568771370381,1
-7.91060930000751,8.84460880153189,7.217835895193711,-4.124821163305938,-6.7426283968454745,2
-3.2924509153889874,8.692224611992646,5.453396053597771,0.7423053675067768,-6.65216725654714,0
-1.202054868770322,7.406802893637094,4.824512694760406,2.2330524781891556,-6.09780431937396,0
-8.009816447933565,-8.308523578720727,8.765091536156604,-0.44934426526311366,3.364556300450432,1
-6.894077829509626,-4.124377014553773,-1.188309559576193,-2.166969693653874,-3.210565562941704,3
-6.537384246898243,-8.381574537482226,7.893290195730907,2.4700087948814904,4.804174315788453,1
-10.290301801890706,8.735296125688938,5.246247544208742,-4.003641043247537,-7.607363891249273,2
-4.939444502866995,-4.1652016554081985,0.7838222619246142,-1.1007777883864645,-4.309725937509709,3
-9.009018614482862,9.51777741165404,5.67578387512688,-4.556646284769986,-6.522030228884958,2
-5.58399954681379,-4.987898166549052,0.7343754967559069,0.7129830425922883,-5.094801787625585,3
-6.861675660210554,-8.49074605127434,6.783763235189341,1.2439955094618629,4.357296811018591,1
-7.5611612507508275,-7.9976842076472865,6.670898936196313,1.576116801649396,2.271910824975378,1
-5.356712173148894,-3.4140609708694,0.6847102492435007,-0.360053534590544,-6.8786494890383985,3
-5.57761847311775,-2.7262417693346026,1.2034324798458211,-1.0096514196161022,-3.105266957722734,3
-7.990685438741775,-7.086057313212388,8.259201308646164,3.293855329858334,4.883123619964144,1
-8.39883962515931,8.170589228102894,7.2462528858582935,-5.052045044123578,-6.66106415921798,2
-8.772572901544654,10.25867053159963,6.065775377439497,-5.920339500220888,-6.080920705369688,2
-7.5861992261005735,-3.6215972086426165,-0.8614531719786478,-0.8946696447241589,-4.211058678336645,3
-6.3307043275691,-4.732243771877436,1.1543743010771623,-0.4235294895311268,-5.782977060408135,3
-0.6569194385438124,9.000788903460387,3.582167907272201,2.795714596043921,-8.100470841122291,0
-7.6784068378144,-10.217646984650537,6.592592875556784,1.9891732619903786,5.956009419438697,1
-5.350559273815333,-8.996335655214999,6.896641845551283,1.0101958596040082,2.5065948840551395,1
-4.63685876250057,-4.537804502543698,0.689736087882,-2.1035702128557334,-5.495439707259867,3
-9.166389359848667,11.011908312298534,7.102387117522415,-5.997374421725126,-5.39941348756963,2
-0.5997809825826197,7.61571855437918,5.202848072918672,1.322527114818905,-7.366752574915966,0
-5.712755541926126,-1.8576596710975468,0.5159223403201652,-2.08910256838682,-4.358313637144001,3
-6.07817014143675,-3.4474619690438124,1.5809149575841044,-1.2631164736867897,-3.867366656535059,3
-9.370877240904228,10.26826477392864,7.144534703981041,-5.602798881290901,-5.998539653391762,2
-8.953499825684096,-9.18101535071636,6.952082049502912,0.6147885401463544,3.3836348683300335,1
-6.098693671667822,-2.9620185068960003,0.7822527978465814,-1.973537001798123,-3.8139136708330597,3
-4.534340209710358,9.20074044296775,3.9780923714597134,2.825603018736956,-7.6721479295839705,0
-2.8942799034690667,8.337364127892362,5.251555125068969,3.004169206436683,-5.948347072035071,0
-6.641118879981187,-4.667311546399828,0.8143031430639377,-0.020649181134540617,-6.050589665684906,3
-6.325487533120386,-4.351541031335814,0.3855188287189264,-1.4494625863630204,-4.545428225921289,3
-0.8767863191211149,7.584144750237689,4.199834349531118,2.1039102612268232,-5.438353902085154,0
-4.16096708543351,-4.091040953241582,0.6183334394292429,-0.8096142511172176,-4.131814749666708,3
-9.192506580646542,9.892227229522625,6.909526581832343,-6.303522940279897,-7.0351240237960395,2
-7.149984528569318,-9.817091472418317,6.879229655422591,2.3996007279090277,4.91844017256626,1
-2.4449176039572875,7.936541350269016,3.9245751269681333,2.652767432875408,-7.6099938228684065,0
-9.285674648844918,8.643921193220528,6.584714469415443,-5.424455376130997,-6.042143440407715,2
-10.017715655209203,9.52049454627217,7.192150845044823,-5.704357716108772,-6.322908964654105,2
-5.211088067986553,-9.097919107999616,5.820379962380597,1.7765571707782313,3.8887279861732384,1
-1.6095977476194996,9.321585649074931,5.452740955067061,2.602798525864344,-7.708622202073342,0
-2.9698363940125376,10.071408354417237,4.983497125796562,0.21012952857799805,-6.555543221756475,0
-4.957033383783139,-4.5611193199337805,-0.3040633740054963,-1.8438431493397176,-5.128745804297874,3
-2.6609827180883334,9.602603334682899,4.920870703963134,1.3504701641201382,-7.087749441508545,0
-2.496195731174843,10.467820205355638,4.375222002990145,4.693338850530351,-6.253959843386264,0
-9.307118690114574,9.502398147191762,6.586259688108913,-6.507182375301153,-6.6441757327247615,2
-7.120434991434082,-9.213148564185607,8.034482883702195,2.4665635463502156,3.800485390101829,1
-8.009161364493176,-9.362848022915784,7.812897476726621,0.8001724259722303,4.874449986093297,1
-7.268980574102256,9.791514882634258,6.8409019324984675,-6.062334250636979,-6.229959751075706,2
-9.051657361556664,10.583901197902883,7.367806126673503,-4.75717010062866,-7.120295744427448,2
-8.40127980852357,10.036927265269071,5.505847903277952,-4.1197862541333805,-7.509846048876676,2
-8.405634764200686,-9.530235826517254,7.277936899143206,2.2656396841868673,3.920215498064579,1
-8.39585370827318,-7.290822555305949,9.119400588594225,1.4095115443797894,3.7737499959849248,1
-6.272213083559407,-8.651718633479652,6.877089300948175,2.216390227762483,5.235083305780681,1
-3.746148333930832,7.693829515114045,5.161820401844999,2.2701543571739182,-6.629134340805393,0
-6.650963738597942,-4.711180997612734,1.5711357712433556,-1.339787978485743,-2.274226510286154,3
-6.209239486936528,-2.290476682339685,0.8182079057607863,-1.6134531292839727,-4.467228464954705,3
-4.811118787788335,7.49909506599977,6.006753103672626,3.6181373974420157,-7.128663230707648,0
-8.541629655544906,-8.904407555283328,6.112506715736247,1.3704641270620166,4.208850227237323,1
-6.681226599049521,-3.934574746696978,0.19194884981048183,-0.5611577252156351,-5.791727804475749,3
-5.1832724535026085,-4.9309769597876425,0.556808482492729,-0.9322831268271122,-3.4823115887760174,3
-9.837001240267497,11.005542619259879,7.139827767646687,-5.01834000038466,-5.700619387190575,2
-6.806813459553848,-3.0438578433520016,-0.8508510476019913,-1.2347200476112734,-2.2364881969808765,3
-8.48372520426063,-4.634308460051666,0.2839983938170628,-2.348279154308869,-4.306674163131466,3
-4.548429800812851,8.744879293753764,5.3574210920240635,3.47552673603676,-6.8055324107314945,0
-5.20779708294531,-2.9676286786863875,-0.27774903517885186,-0.9540473400331501,-5.147073930580447,3
-2.4739340710810214,8.314560620205736,4.853858746962324,1.8608416342499021,-7.100596790684493,0
-6.52805419676165,-10.089867180826454,8.767287519571962,1.9401490564716068,5.2787473875090365,1
-6.4086412361399505,-6.956303260160976,8.66894296165368,3.6154868615035727,3.6502358794897236,1
-11.741700227687666,8.759235295550384,5.325763022600937,-4.111202626298108,-5.353683566515354,2
-9.544498642104841,9.251195041611398,7.612731932803346,-3.5426947848431256,-6.920992440865821,2
-6.5942442025510415,-8.503870966648986,7.982067188171533,4.032504773630525,3.9845043284268593,1
-0.6434231119079936,9.488119049110109,3.448575339025453,2.6297232925745617,-7.854308861378591,0
-9.699536175432652,8.494289401775097,5.913322873418669,-4.517124611224039,-5.272190535263719,2
-7.357767040041063,-8.35934793088962,7.6571850207856516,3.059840179122075,3.651435157066162,1
-7.906624892687007,-8.705358082489134,6.62340210055953,3.217346863789018,2.638264651137134,1
-6.255057919972556,-4.140011122617324,-0.15487394817870248,-1.1924449551909575,-3.733476546469752,3
-2.2130773459881743,9.275341400378212,4.644992292870563,1.7385825505655852,-8.294997933201685,0
-12.142231248985906,10.33251695447916,5.281974117593014,-5.97798318832716,-7.533613681917347,2
-8.9182341284538,-9.846414067553415,5.452730994472848,1.670786750822867,4.17986993511046,1
-7.1350868106968015,-7.3343347680533215,4.672553107105691,3.1138070867866374,5.407536748418538,1
-7.607246769100815,-9.085846392187515,7.249089486398657,2.6429723324148537,4.339152556854163,1
-5.300537447545234,-9.361187783789278,6.903336098402846,1.7405156260036685,2.8170010448866316,1
-6.546830833220059,-4.223189424994986,1.2747891649140972,-0.05079088103807683,-2.779733385249205,3
-8.590277985932572,-10.186513178741723,8.066787009521418,2.1931656729921176,3.97746821956823,1
-8.515802776774148,9.033244313697,5.809643148669429,-6.798026980455511,-8.32985724523399,2
-0.9580456475302273,9.12996076249118,5.819176020291928,2.040688165350841,-4.818879266269283,0
-6.500731526121334,-3.8451029776960644,1.6570069352529477,-2.2884527613482595,-3.9370482133043763,3
-2.734973923539286,9.081814332886246,3.2151306500146446,1.4287869594155493,-6.768704601441404,0
-6.53558355310829,-4.7931377275658065,-0.3317517213951028,-1.587578519059212,-3.8080516892229834,3
-6.336749400896012,-9.500951515581857,7.894121584091862,1.2590410783216588,2.35656945525639,1
-5.3296091004618695,-9.836681797374801,8.307845313975287,1.8083113906386667,4.111987846268476,1
-10.266025483836057,11.411584290766509,6.785388147091173,-6.1185393377465855,-6.178820349993079,2
-2.6239340645196494,9.519273407178778,5.505634030398223,0.7728732768849558,-7.214128426992218,0
-7.119693554839563,-4.536002739060361,0.32698481405996765,-1.8331902048548125,-6.154717006414949,3
-9.560128956714824,9.389078046595683,7.734748381840014,-5.278519553554524,-6.388527614603132,2
-2.292739033470775,9.059857968102135,3.988278488622284,4.117113773266057,-6.245708168833259,0
-5.299363598589666,-2.788450003981662,-0.595837797570441,-1.77191391511227,-5.2811218645250975,3
-5.831100367439057,-9.542671447178769,5.915061619135144,0.4656710613402719,4.767461507266549,1
-7.902785954999823,-5.041922609719051,-0.6987963737542982,-1.2181565323939785,-2.442902196554069,3
-7.802274917453572,-7.96872183653035,8.679160774303654,2.4357351380878765,6.038247368478975,1
-6.943678893836609,-3.9521919378576578,0.0658264081274973,-2.0535206070315413,-5.581734659710995,3
-6.1851167909457745,-2.302934512553821,1.3919679485102892,-1.6296302750635174,-5.066609421454449,3
-10.198093018403334,9.264179876566969,6.6635410107376325,-6.538116099516717,-5.715220222014128,2
-6.264919085706452,-3.399215923105146,-1.0674172242417854,-1.8901523045039799,-3.381152516417334,3
-8.979171993176774,8.305884278567307,6.332444366313633,-4.5401200864552935,-6.221783742218083,2
-5.749812099462708,-4.141639239659077,-0.4643106040787225,-1.7333064032287382,-3.0866685763349753,3
-5.114751282105827,-2.393839088886794,1.4934395307927177,-1.7927199398757336,-3.7716871057025516,3
-7.876601633941608,8.02629590030853,5.035291418131695,-4.282047458940868,-6.572824333009854,2
-6.386791692395057,-8.653491632941137,6.4651651353174895,2.722610114273167,3.585813729683135,1
-7.030110828415699,8.833949444582498,6.833404119205473,-4.211107833866601,-4.357407767698865,2
-3.6601912004750528,9.389984146543993,4.039240146309297,1.6814759341474552,-7.481333803380667,0
-5.654034483400416,-4.569230823936669,-1.3355042642116997,-0.8498970276327045,-2.8017586508762036,3
-10.527645507902704,9.25410948751827,5.439158073167328,-5.153289056438273,-4.83274982351429,2
-6.452290966884922,-6.087824686823282,1.342550309795179,-1.896427813111608,-4.265950478343322,3
-9.625532350593792,10.125826586876865,6.700798701815735,-5.020577709218898,-6.44421723596657,2
-6.16344882666171,-2.5975576052012856,-0.5114139326348839,-0.22122106602863978,-2.858302128699296,3
-9.607947913010632,9.950686997657034,6.872766950073097,-4.389077356460633,-6.23827615321008,2
-7.397720892312118,-8.614539804997111,7.307100019425951,3.21069350831226,6.68838398179453,1
-7.36771581734844,-9.270885944455632,7.717975057877,1.6013157540439127,4.451226412817322,1
-10.116926795833708,9.98456106199498,7.887135887442072,-5.731946209698415,-6.054667643259024,2
-6.205290101109343,-9.961049778198309,7.705932661682754,2.188752443077232,4.653902819929058,1
-6.449978329922402,-6.03701003981784,-0.11269335444967521,-0.06410508059657594,-4.198285258338044,3
-1.5405526325198609,8.312233034320968,4.3122166896303336,1.5810615308085745,-8.343142139283389,0
-6.723558370353115,-3.6460281995641384,0.15193635714734677,-0.7395277373016343,-4.545027532082795,3
-6.006113486349157,-3.7207708392319097,0.14196233983406892,-1.022615783695994,-4.470818606178191,3
-10.276460459261674,11.650632848584195,7.63061830300003,-6.0780491699431,-8.862906370731562,2
-12.436852734714027,10.546962743611989,4.909139037230336,-6.115658727837609,-7.4831705504841315,2
-7.079121482079147,-6.339395401082188,1.379174029005807,-0.6242557300652518,-4.456744753157374,3
-10.922335609002156,8.796829399288672,6.968634750150972,-7.346211519966146,-5.923025917897589,2
-10.684585200979154,7.958146160645592,8.243357879233407,-6.600179134752805,-7.3548930053142945,2
-7.09531059665116,9.392126131699992,7.487343590460077,-5.671388427886912,-6.46239030904913,2
-8.159686560011648,-9.46314633433169,7.349613965709537,2.5399592553332986,3.4357077427674434,1
-3.282022837590322,8.777467521458313,4.154515288398998,2.0550438233270545,-4.564968624477761,0
-2.1627494135557743,8.33426140661983,4.872132533389105,2.266242157239413,-7.593978609177638,0
-5.418325176698074,-4.718334091489591,1.987817201604279,-1.632223228200254,-4.196784490387597,3
-10.139495830412484,8.57999815981758,6.645478358597484,-5.923402408959405,-6.8167287051852625,2
-9.709258262691733,9.817729487146913,5.761360638206336,-6.190676086757887,-5.641119298030216,2
-6.976822705146339,-9.38324684344496,7.7226590298507745,1.9846655324393272,5.26475343793743,1
-10.882991589804856,10.559023830618406,6.181151614696544,-5.406713904703761,-6.410421234737171,2
-9.272298437595603,-3.2592543642794847,0.6898648273635322,-1.3798083836035826,-4.563935649128047,3
