tenure,monthly_charges,data_usage,support_calls,churn
47,26.09019330994933,0.7653666979300756,1,0
35,23.093088139356603,1.8172233636070927,1,0
36,91.44141014704978,8.644424840223913,3,0
50,56.16470948410445,1.2342384579073804,2,0
4,32.53753492338733,1.3917517995310065,1,0
2,45.361277085970826,5.14042835093743,1,0
6,84.2086507352399,1.6154140020975691,3,0
54,47.55365671408512,1.2259721870552767,1,0
4,69.4521125120408,1.4663396504390067,1,0
54,32.16953067266723,3.3730748322370845,1,0
63,78.8093637605447,16.921682551846068,2,0
18,51.607768384326405,8.92604311161621,2,0
44,82.69684345287166,1.6746390013075954,1,0
34,100.8394882304023,2.2578583985991405,2,0
62,81.16464193899924,3.1228863305716255,1,0
14,49.57475625950207,19.299441492172644,1,0
48,45.574370154830035,0.946069079706745,5,0
15,52.7420958733448,2.2118108224572093,2,0
62,36.462051323650485,6.536049989932318,3,0
40,38.117185085002006,16.613373118335396,0,0
53,99.06911019001679,0.8460901970515146,2,0
24,58.4732576507445,1.2898394159112778,2,0
26,63.59951805705858,1.2789450282323587,2,0
60,79.40494655668113,0.10577105177554771,3,0
41,78.96534951515477,4.633165463189527,2,0
29,26.73768715219257,5.55397712519683,0,0
15,103.15407863376656,4.6131273969976565,1,0
45,37.73265532239394,0.369971374541109,2,0
65,92.30716360496689,0.3587160675570594,1,0
71,97.26709881281666,1.181058813791273,2,0
9,91.48995340913137,1.7145260292406748,2,0
1,77.89776465541452,7.721614722761149,3,0
8,21.460899710888285,0.8681388817777224,4,1
63,56.03754923631707,0.22546915625119857,1,0
11,80.48394293625812,2.5042733939520128,2,0
8,58.74512959225387,2.6926302297145197,2,0
35,106.34798949128131,2.997440344083788,2,0
35,50.880227534961534,8.769531454399896,5,0
33,49.35347924586604,0.5157338106019739,3,0
5,46.599769309265795,6.086000881525463,4,1
41,53.27808689607955,2.0620375373005255,2,0
28,75.74049643141872,1.855174470152554,1,0
7,90.70152942725908,13.481333951339465,0,0
12,86.2567917738785,1.428210934946073,2,0
34,100.77178199814796,5.14354485356789,2,0
33,108.59139954974249,1.6087992836299314,2,0
48,101.60790423433512,3.537689993669158,1,0
23,21.89454033743546,7.715744292093484,2,0
62,93.59179535519887,10.673609596654025,6,0
37,40.83995736183316,9.122360924265973,2,0
44,33.292804270798264,4.363531615415322,2,0
35,83.84887847991355,1.4305253517889378,1,0
65,51.97431954076949,5.412219274448936,2,0
47,25.711716337044326,6.187734906242004,1,0
3,33.76297343983613,0.053747800832410944,3,0
1,20.092941686996106,2.8920484309162875,3,0
5,110.32236273447073,9.265899653147839,5,1
14,22.46179838412386,3.3626812260759973,6,0
27,40.94557695095111,1.8652953264270453,0,0
9,61.62627806879073,10.270731739718077,4,1
15,55.65713259508191,0.8473072036899654,2,0
42,111.17258769127757,1.156163605640119,1,0
51,24.02889457345421,5.813712336922117,1,0
63,71.22147076770516,2.1726877914830136,3,0
52,88.0479462524374,6.241658630182258,1,0
4,113.16979736811687,0.8581166646075278,2,0
23,82.0371252123721,1.4535605559362794,0,0
15,100.37552360117627,0.8518505734232841,1,0
43,28.37249378453484,15.278506367809799,2,0
29,58.59395109369274,2.5993651490543423,0,0
36,57.394713447906746,2.056560164864924,0,0
13,108.62882164557176,0.07151985971337073,3,0
32,35.137117126327496,0.83273857914823,2,0
71,35.188617233663024,2.7334373419646236,4,0
59,52.855814988579844,0.35481043437547033,3,0
28,25.44660473668376,3.574299315216793,3,0
66,38.245804065249004,3.0349890608891266,4,0
42,116.52096385457352,7.287193591488035,4,0
45,62.81839398671728,5.39114769837998,3,0
62,83.20192084224365,2.9524774000414884,1,0
57,92.6111259344637,1.2722726956098773,0,0
6,56.69614070072005,6.488919252290853,4,1
28,34.722707441051696,6.152646698717757,2,0
28,40.65810162217808,0.8320215184918539,2,0
44,51.326647658061034,12.310943230226002,1,0
30,83.60684203522257,0.33286356225961866,1,0
62,59.82805490890544,0.283051279373698,4,0
62,20.681469790012812,1.0372764019213245,1,0
1,72.34071850674718,12.00986175667902,0,0
27,112.1513391907418,3.669826334157124,3,0
62,101.2077611008679,7.754451835309313,0,0
3,102.52113712596311,1.2928381266553066,3,0
70,99.50580176061311,3.3688994621460515,0,0
27,52.37308256104237,2.2180897744350396,2,0
9,96.5193833754392,8.796324138852482,2,0
62,34.3161357811193,0.11431918082509514,2,0
37,85.77161472759535,1.3975294764615147,2,0
51,84.15685666849944,0.82776011930351,1,0
44,22.556979908973467,9.801684941497472,3,0
24,98.79701335909316,3.151273658159984,1,0
59,110.32481050951306,2.5894194062571554,1,0
32,46.74152784721076,2.984485050708827,2,0
52,101.2390724186151,17.86429887503487,1,0
62,28.24059718619482,9.49452102282869,3,0
58,79.9967858261066,6.127153124951189,2,0
52,68.56468653342772,1.7158256352029313,2,0
12,74.59235333090001,0.9026538032455135,2,0
39,112.62052018843451,12.71905760642433,2,0
2,107.13152472468535,2.7502195488472725,1,0
3,98.5083657239757,1.6338875102493682,1,0
56,47.3698457678371,3.183085959077233,4,0
59,111.18186286860916,12.495885316789884,4,0
2,29.750769246387527,2.4475007942459244,4,1
2,105.33292165587878,4.135004522759347,3,0
54,52.81600723536078,8.121902522553496,1,0
1,25.377231166198335,2.785504411489913,2,0
19,86.93569842407483,1.3298755913243805,2,0
2,43.12799283159555,26.038498517938216,2,0
53,44.35711258646319,15.683122879725298,3,0
44,50.60471662287715,9.272830866151304,1,0
32,26.368476750251673,5.829755705554689,3,0
70,37.7127144198254,1.746834479243761,5,0
32,20.51396275855603,12.23302438003747,2,0
68,64.54095211057867,1.6117586995486994,2,0
55,28.42553774179713,8.067467995039646,3,0
56,88.2652605044199,12.520946939257996,3,0
17,43.56228511916484,4.619143359843588,2,0
38,114.35741440351771,8.124184804879505,3,0
24,107.12516273986526,7.843762016979744,2,0
69,48.94408949682082,1.073135541426263,3,0
70,98.32154546566787,5.5119642338448305,2,0
11,100.32449046648063,0.4906443960126562,5,1
16,118.65631141144104,3.54486010874064,0,0
59,79.7839986845685,0.8850915085572728,0,0
70,28.196573464366217,2.6922646607194474,5,0
3,84.6837228926381,8.94827067595248,2,0
20,82.49797483760352,21.779003651449532,2,0
59,83.83505774204318,1.9133336250664388,3,0
36,50.71456481042115,3.795961634124127,4,0
19,105.96795850803329,3.580012160459564,0,0
67,115.94721829554119,15.43940336670175,0,0
19,41.771251297815155,3.2560328909286436,4,0
20,28.815215813664445,6.00498959178029,1,0
71,39.45350331684841,12.741739784371278,0,0
52,102.05521392557188,2.337063419521373,3,0
33,87.66446348198475,11.620179539542379,2,0
40,83.60473423391267,12.472132413189081,1,0
39,60.17931351094245,13.343847254077891,0,0
1,77.78279715114357,1.5766107234052729,2,0
11,50.78741252743674,2.5570922828661837,0,0
57,67.72000794179613,10.216354616149058,0,0
50,99.30630283706559,2.2248915495476678,2,0
23,118.12415974554621,4.584617571862702,4,0
31,113.24889235898019,0.6281251224979599,2,0
42,113.38659428462488,0.2896022811915067,2,0
7,60.22237348471124,2.6550905459183327,1,0
16,66.87898805067908,4.324621025379335,2,0
60,90.56353963689816,2.493654580537847,4,0
2,112.21919280512843,4.310620119142655,1,0
1,34.19942593520847,3.6189018733383262,3,0
48,50.424186382719576,5.787151683357575,0,0
12,33.924684459410955,5.242435523962187,2,0
69,81.20085299594552,2.7603713867963204,4,0
37,50.63009968875375,2.766884803441863,2,0
32,52.61078525125735,0.7586417303116013,2,0
9,27.091595948797924,3.599905785160276,0,0
19,54.97960618075919,4.42370752203101,2,0
48,106.24965074015853,3.2359899774665575,0,0
3,43.3072811890835,1.9704552068864492,2,0
20,89.51874662100657,6.394353672230904,3,0
24,82.96283449385926,0.3879790939083845,1,0
54,106.34846083691153,12.292708581766627,1,0
33,33.22879476510383,0.10429746959861641,2,0
24,117.75899603450432,16.397129344599417,2,0
36,78.26286460403657,3.102789528181151,5,0
38,119.54741523468144,2.6608417059921052,3,0
25,111.15147258658509,1.4815560998461623,2,0
18,42.15172721131058,0.050610959005103984,0,0
66,25.61620099033131,1.6064718775559348,1,0
54,45.563909379536156,0.5792990119926453,2,0
35,72.75636489994199,5.39141433448893,0,0
61,37.159636706518995,1.9215153520334414,1,0
41,36.74597445179885,7.287433857750125,3,0
33,66.25935471051531,1.1591318616097754,2,0
68,23.326797116935843,11.52468214770761,3,0
33,32.188808253227045,3.7010001822298837,2,0
14,61.58613394079475,0.6080490974504624,2,0
21,26.312990920796647,2.561176715212908,2,0
48,59.67550564555293,1.1581505781729429,5,0
20,67.40062659484451,1.113752056570459,2,0
8,65.12666140731145,3.5298424940684,1,0
7,106.91748574030873,5.572062520791976,2,0
67,73.00624550517324,12.130446375784793,1,0
17,66.79804624780434,3.4874028885250654,1,0
33,61.07092453916662,16.883320258782522,1,0
48,101.76233783044862,14.205181746857455,1,0
59,109.50566039998331,10.014718964581917,4,0
22,105.32424691971175,3.4655085575925746,2,0
30,87.35465781313908,0.7593726991818155,0,0
38,33.73617459686742,1.2288919226825854,0,0
51,47.68699694920123,5.215935251299799,1,0
54,24.606306368197743,2.7387879529555628,1,0
8,113.08240749901141,0.7938160244865735,2,0
27,86.07985296909104,3.2599679680500655,0,0
27,94.63628843132415,0.08792123068141577,3,0
21,51.1571739582229,6.619328525282901,2,0
30,104.56535222773424,0.38214490377113064,1,0
28,45.96032837084785,4.959297582060827,4,0
64,20.16437571124497,7.875431411246728,3,0
69,57.641496252069395,0.7115281521516602,2,0
61,77.07614809590734,3.655685640007355,9,0
48,67.87048579655226,7.549490594883338,4,0
19,106.2076142576597,1.509807396600544,3,0
4,30.540528595616692,0.8891578175952929,2,0
35,75.38234406337256,2.053537459360867,4,0
64,71.29793498209074,4.0450260876411095,1,0
49,48.1392982172163,4.281620983978877,4,0
17,102.22281125770105,0.701349274085939,1,0
44,95.28486558822063,3.058470548879151,3,0
30,93.2859187331831,1.5618017619108278,4,0
46,107.6192478269556,9.226567682978368,1,0
6,92.27846006215212,1.8812925097710633,1,0
37,43.18412917147265,9.122586723356491,2,0
24,90.5562711649691,2.7980193002984817,1,0
46,50.77028133898438,6.48383646250645,4,0
53,44.21746503474705,3.567364054141964,4,0
60,27.30035928996273,4.863811051451365,1,0
63,94.40285803476768,2.5155813439629604,3,0
32,91.10009619498112,7.309547726281731,3,0
33,43.44994776740937,2.7685732758670127,2,0
67,94.93790167241559,3.0574824926441,1,0
18,111.78408830935531,3.6457236181581503,1,0
25,30.802895749157926,8.913724664211987,2,0
54,43.263663838677495,5.384923235700137,1,0
58,95.02607940873155,2.1474601833008427,2,0
67,47.450667350707825,5.5481584086438565,2,0
46,82.46639742837168,5.142072738759768,2,0
24,28.116422446371452,13.369640869943687,2,0
32,65.22024791035386,9.20736803544722,2,0
47,93.9091421992953,5.212770485730158,3,0
23,88.65139430432525,2.089007780812044,0,0
66,101.50721006758069,7.561021755328917,2,0
27,107.74521266031688,4.280781657604335,1,0
2,97.31835012587582,21.08934120347024,1,0
17,87.15877429389259,1.4218121333554021,1,0
33,23.172249181603114,0.41503796473532484,2,0
9,73.49666734094441,0.3622718414875736,1,0
43,23.76977249148528,5.108678315914416,1,0
48,100.80678171160226,14.005782940414635,3,0
39,52.07245244599576,0.009668914224489475,3,0
42,76.2429374117921,6.4689596323232195,4,0
26,47.94453073189026,5.351074432073139,2,0
50,98.25001443802935,6.58951994359203,1,0
25,108.65025266419025,2.1956684870748253,3,0
24,59.8642494213064,8.587801321649653,3,0
13,106.2922393510989,0.22868553741712955,7,0
60,46.70750074563324,7.041291063588093,0,0
7,73.46609230755237,1.5535386418192614,2,0
57,105.8761429838704,3.2393184054897297,1,0
36,52.588134261579036,8.647763460014785,2,0
45,115.40422650780857,1.5828708599240162,3,0
20,32.187950178138365,1.0241090683764362,0,0
65,21.827506972350623,5.717732153508787,3,0
8,110.41353525781906,3.811359855597795,2,0
16,26.864866614787225,3.6118900310441644,2,0
14,119.18891959474917,1.4837453723957192,0,0
15,115.1396861979106,0.17751574957623653,1,0
66,33.70209100363206,2.640445064109816,0,0
32,73.75846256925658,0.5633775839595445,1,0
63,38.49202974671444,11.821725423734206,1,0
51,62.81551730301199,0.21062631844877974,3,0
25,26.14251292598327,2.82509677885097,0,0
58,42.39245877965895,0.2682993241213807,1,0
63,56.32727963988995,0.5021074115239421,0,0
62,63.864750024605485,5.377409360139026,3,0
22,117.74962582088932,5.208012293130607,1,0
58,100.78656456839812,0.16805380538014036,2,0
58,93.74099443119462,0.005660578610533002,5,0
49,73.70413147419742,0.4104886740455793,2,0
52,103.99977606043434,7.198452434266792,3,0
42,53.93228356557111,4.392283657846812,2,0
70,90.8899112773316,0.19431875933786869,1,0
15,119.37839753781721,3.348100780118151,2,0
54,51.462890893519884,6.224483691293408,3,0
60,87.40175348839674,10.16093495507646,5,0
8,104.43148641523824,13.59326789313978,4,1
53,111.58075833506723,1.9833239459359266,2,0
60,91.79326909401018,0.7299429019396076,2,0
5,48.360792341713626,1.3520008146835072,2,0
68,52.62821515689465,7.484375549028299,1,0
6,22.075803212396423,17.786487434329082,1,0
47,96.08859776715097,3.140484114918544,1,0
55,24.27396060619514,1.821758917687235,4,0
40,106.46523546027457,2.803499468979717,3,0
52,31.86606144745388,1.8178730646355103,2,0
16,37.187651213592424,1.4818486603110532,2,0
13,67.65264708322374,4.503941987095581,3,0
30,93.78804151687423,0.07930552645383844,1,0
19,33.90022051990777,1.5025010319647465,2,0
17,64.00710750664985,5.414414402577408,2,0
63,68.28512744101047,0.16293981357572626,2,0
19,41.22856416685913,0.434339571907691,5,0
58,31.555837668063173,1.736425440327223,3,0
55,103.64209229856395,10.510677507508168,5,0
62,70.24656497627655,7.238427286526397,1,0
23,21.4381235984153,0.11202887275245146,1,0
9,100.29813013091038,3.482893474266813,4,1
12,118.07938054145848,1.605763371118679,2,0
1,80.59261954142474,5.2298002319776415,3,0
58,70.37083870840706,6.392653563183188,1,0
1,107.84158630449616,9.933858846308368,4,1
34,115.25167896845986,3.225750817137783,3,0
48,95.45369159024605,25.969866527552142,2,0
1,64.54529297342879,19.556643054656426,2,0
16,79.22213993314405,10.692422864370672,2,0
61,90.09353650179992,4.27679543488913,1,0
64,39.427357100180146,2.5375426362921205,4,0
63,64.7201032216438,2.265821530339324,1,0
69,102.9821264717285,0.06099427238698217,1,0
22,85.4725348498443,1.4329100370088024,5,0
67,61.12040672118541,6.343592022499602,1,0
26,86.33625340146814,4.627062291723826,0,0
16,31.822241207245987,12.409886073930284,1,0
51,60.149761056487634,0.25658366760889745,1,0
57,99.31285379630563,0.843730231254983,2,0
29,42.0508787136648,7.785266066340481,2,0
69,38.59615075574177,2.219789954294926,2,0
47,115.08186599164314,0.6297741723632279,0,0
62,40.989762958623075,28.204749836665343,0,0
69,46.09185796501681,7.7381946709118505,2,0
16,116.96159389043379,2.627505897368872,5,0
48,93.47085702650257,8.667853112473033,4,0
39,89.95965330235282,5.706615800580332,2,0
33,105.29263838545813,7.802637814813039,4,0
23,31.582308223679426,8.442578155033463,2,0
10,90.59562365800072,0.4426736833304454,2,0
69,70.36886093282389,4.877190890866291,1,0
34,102.915064028414,0.03404339759191281,3,0
52,70.81417186651943,0.2221437380254292,2,0
10,82.0241354268912,11.715994350956873,2,0
19,67.77421263995359,3.749262005785861,3,0
58,67.81589235558441,6.657174895441658,1,0
1,96.79699780618316,9.116281345565644,0,0
69,82.85664006472831,14.93750795021434,2,0
4,83.32632016094104,10.176275426804942,1,0
16,65.02824838315257,3.301575006369629,4,0
24,73.11094963375277,2.0471420635253987,4,0
2,94.57176662047873,0.8390955545959394,1,0
32,102.59409191119182,2.556807857528965,3,0
24,89.65614021440462,2.2824257188647987,2,0
12,112.4072988845683,4.100073751622059,2,0
50,102.0324088147201,5.47573263816852,1,0
35,76.18637898095184,19.158088689370953,1,0
33,87.14060726437368,6.516870117003743,2,0
33,112.6308276921196,5.1605921397465035,1,0
61,81.91680442430584,2.0405362344364426,2,0
51,102.48069479798306,0.17556596069009803,3,0
43,88.8810503589987,1.6992656289408778,2,0
12,75.19363610604665,7.314751893829813,1,0
67,44.183819541535314,1.1487764337458015,2,0
65,62.599751946842815,6.227242313476026,3,0
33,116.77428248337156,4.334882603414096,1,0
40,85.77653832726,0.9428463845784352,2,0
43,76.43953803389897,1.516515955054409,0,0
44,113.29566255282273,3.428907901446152,3,0
29,78.65117810374487,2.7096443090161064,1,0
13,72.6082518417403,7.538104909123124,3,0
12,95.93108551502053,6.62890670493811,3,0
46,91.26656189865444,4.27332721296833,2,0
2,39.31600084084327,8.637581218605758,1,0
35,67.13082745741212,4.135330849272437,2,0
8,67.25154428195853,16.675539536799594,2,0
26,57.822451524334475,1.224544148841992,3,0
34,71.72934821522531,6.2611254539252865,4,0
7,61.31073977271442,2.309733921248556,2,0
68,39.934548947118316,1.6353462786155617,0,0
58,61.23664872746811,0.9946179103502589,4,0
29,27.22769475731766,4.0204325473981015,5,0
36,77.57858627744116,1.2133487178865927,5,0
21,105.3654548941112,1.1179110591108563,2,0
36,92.52870843545553,23.299137812176767,1,0
10,56.03940400541112,8.091066943851398,3,0
24,28.707120557730818,6.897126441646789,1,0
64,40.21493992252708,7.900867269545704,2,0
49,74.54903404948357,17.356416098752835,3,0
36,40.70570833830328,4.258097294069155,2,0
24,74.39731112849675,1.243870357624362,2,0
23,43.15990247638989,9.9101094238742,3,0
62,104.89238694760728,6.788159986370609,3,0
37,59.72714728404597,2.674808790616555,3,0
12,44.555062594449105,3.208179786062319,1,0
55,101.23261802470616,2.6487885375463343,2,0
13,54.283896480545074,13.292170478366938,2,0
23,31.148768783878193,2.1044036897866065,4,0
30,77.04094914036416,16.550061946894886,2,0
17,78.15642044379888,12.054849288429516,1,0
62,91.46956752357342,4.978308793822727,2,0
13,44.02194332083856,4.335381539769465,4,0
59,64.37713390922451,2.310885920178859,2,0
19,48.23679190426562,0.09254310836779936,3,0
49,28.09537361156881,0.6826691126925909,2,0
12,107.66138270158916,7.016822621324908,0,0
61,92.88698044883411,3.1889420099065893,1,0
19,50.14630594588007,0.8116425863011967,2,0
9,79.93729928719864,1.5323598717341436,0,0
71,40.126378813447246,14.766899638406652,0,0
28,109.02366217957709,2.2874736463540026,2,0
52,31.49063433619103,11.912577734212205,2,0
16,20.38371455078009,1.8165979416837015,1,0
69,70.20081977391821,3.9177680551406455,0,0
12,78.31278234528693,0.10344822805037027,2,0
25,77.89653202958044,3.689416526240301,3,0
52,25.451192743782627,5.065963535460407,0,0
53,51.404380691843244,1.334857452958094,2,0
23,69.91989468413318,4.324866156336501,0,0
16,41.65791856272409,5.2088130497986995,0,0
57,107.26258854858963,5.8059409391519745,3,0
39,28.710928946143405,7.489556973988546,2,0
53,68.73844416720428,1.8650324961077123,3,0
42,89.14160575131521,4.194067597107635,2,0
58,46.17511001344825,19.97132788305124,1,0
39,82.42407369975182,11.420984517185804,2,0
14,102.93851501423745,15.252571717277078,1,0
5,39.033697509504755,2.4399126147703107,3,0
35,111.72205918248628,7.730628196109488,2,0
18,75.3558532662358,4.836577571575901,2,0
9,49.92320043010606,0.43179476602473066,3,0
58,63.08582753822707,8.68579932453685,1,0
17,51.2191883786388,5.652082770101417,2,0
7,92.51111599333161,1.108955827971204,2,0
46,99.63006634151321,0.4154873630124809,2,0
13,103.2937392318661,9.070704291208624,0,0
40,118.57682495857412,0.4109432859625234,1,0
42,99.12842924966836,0.4789977571508441,2,0
9,80.13840706885634,2.787911802916984,1,0
50,53.92202983917838,0.7239603749449828,2,0
27,74.45954487107494,12.247867268699471,1,0
66,24.10681727904054,3.177070723942376,1,0
5,94.48250755299131,4.209987766958625,2,0
29,64.59555450921017,13.162818557782794,0,0
37,22.00232297321876,3.777913978584202,2,0
38,26.25069415104108,2.1816153720102065,4,0
8,58.74664638217566,7.976568300237031,0,0
65,78.34215190184351,2.9246056496363937,1,0
17,66.42039489521267,1.917070827328412,1,0
71,81.9204317292155,6.422832432501289,2,0
45,68.02942587913557,8.087493482507986,1,0
4,86.17038454813468,7.844267752753734,1,0
36,41.91260646708009,19.010109548644326,1,0
70,31.28431871836214,7.724503570743959,1,0
31,79.64339546256599,7.346933015054345,4,0
19,68.46895169363074,9.741549010372704,1,0
61,22.686765404493528,0.0009260622310453107,2,0
54,58.04818854930359,2.2504670872164163,2,0
39,30.61255854909955,6.689485104467402,1,0
19,73.13568317526952,4.5779425313398665,2,0
39,59.577767966043076,0.9774717068401007,1,0
67,81.31519111030178,1.8101109973668636,3,0
45,100.56022187702384,2.0533376695572767,3,0
13,49.96686838414908,4.1946593953537885,2,0
58,116.21021041650275,8.907015305397257,1,0
20,73.56345005875744,13.477529537234778,3,0
61,81.8290798754788,6.9333204043618615,6,0
39,88.0672373225737,9.255967687059822,2,0
1,86.67315298575897,3.175296712551359,1,0
3,71.09707430450621,2.4696403057150613,3,0
62,62.87642911146835,2.493732127422124,2,0
63,25.37819641773779,4.786065328234315,1,0
25,22.208584530117975,0.6632971819061874,2,0
56,55.79611945327647,4.331484828172647,1,0
33,53.366089063369266,5.470107116930219,2,0
38,58.769515483900676,2.8893585663008197,3,0
6,33.836820088819,15.30585485423405,1,0
58,93.81682705368436,4.685188247200033,1,0
44,105.69644147762389,1.2423034133950863,5,0
45,113.8714635374035,3.2621020242260403,1,0
32,69.23623035196258,5.625876467715579,1,0
45,90.08656991254286,1.9550686055271995,1,0
61,105.55511234358725,0.41496063207860323,0,0
47,61.829111109348595,4.378571454029027,2,0
21,50.94127948704444,14.77008957403504,5,0
36,113.67245558534901,3.318640829403987,1,0
19,71.56765510770731,11.828108014752296,2,0
20,69.7253886590878,9.009763875648675,4,0
57,37.841609656349576,0.7973988423486221,3,0
18,30.815501457335674,6.157917850959086,2,0
47,104.21068624835117,2.858769128199085,0,0
49,81.4133176187518,1.4400528004092563,3,0
14,52.58245840194487,5.80677580540851,3,0
15,39.17362173902664,6.786799519315725,0,0
31,75.54972801696314,0.9916225307475164,1,0
1,78.39192892611354,12.29296059377421,2,0
54,40.699360124505816,6.954469492995115,6,0
3,105.1405747891474,13.543414441680525,2,0
16,28.42643661558511,1.9068381343082694,1,0
57,55.609308516642166,14.011943064926234,3,0
12,88.03844137625221,2.2984264966092423,1,0
16,47.41203638192007,0.277403728883135,5,0
24,102.76751947812718,7.1978299231117004,1,0
28,93.98678266004035,6.078677641679481,3,0
8,98.90228445481343,4.555409012954649,2,0
36,31.910653587671625,3.365681153098388,2,0
8,34.054712799554295,0.16346970043303233,3,0
58,48.64737377445836,4.89877916693255,2,0
60,71.8077165197561,2.6964222699887634,1,0
50,94.80160766994024,4.107282903368997,2,0
28,103.65308907609035,2.80464499131074,0,0
41,90.43353159571805,16.915235411953493,2,0
64,112.85968815306383,4.6330805422703465,3,0
27,93.87435096159302,6.916221697889709,1,0
63,50.626788700461475,13.771539985469222,0,0
17,46.50812843385726,4.477532674002953,2,0
33,89.61924503010898,0.06067930192265668,2,0
29,39.28705686896143,0.1744671739243261,2,0
13,29.27148108102699,6.058990613805445,1,0
46,73.22228748561939,1.636171146614549,0,0
35,102.16415697789553,4.330124087560764,3,0
6,30.137984246986353,1.1299704329781444,1,0
69,99.18913237957292,1.575258638549131,0,0
47,101.1572004351548,3.5123631985061254,2,0
25,68.22740000815435,18.559607136793325,3,0
66,25.73103100104868,4.789086867911036,1,0
10,37.45898512471864,13.75594505191167,5,1
56,90.74262751619324,16.01745569036915,1,0
30,91.17779449909494,1.1666639059118291,0,0
5,109.83552751676653,1.8639751898733805,3,0
33,78.2686146554583,7.348212053516927,0,0
65,32.41073677137774,10.07816652159821,2,0
18,32.14149055049721,3.66179760831245,0,0
49,92.11323573568237,24.973367284051257,4,0
11,38.37846651079012,0.058198388696226025,1,0
26,52.83854996166053,1.780465962981572,3,0
63,68.72120069219139,4.879696193149904,0,0
59,22.47648775761512,3.1676968923532955,1,0
27,44.881902701993184,0.6199026889660064,2,0
49,60.788960850728,2.292645257537977,2,0
33,47.96363184932062,0.12888260842533383,2,0
1,33.63703274675658,5.1465419728224475,0,0
21,92.80122577961974,11.162615972097694,1,0
55,101.31476551679849,10.808645867170934,4,0
6,45.747897614372484,6.012277675898144,1,0
69,97.44194946063033,3.1346459354225713,2,0
5,58.55535644013138,3.5875233381435088,5,1
3,70.66857908540028,0.7362326487243429,2,0
53,105.60010748931528,2.085288413907157,5,0
23,94.99536818024079,1.0396005624488152,4,0
53,100.51168513161777,8.607442767736833,3,0
37,33.68451665863568,12.311064636804103,2,0
17,26.971942583372947,3.849312482782108,1,0
1,109.3404729087987,6.505430453154907,1,0
51,58.783426957109434,0.6474963537212937,3,0
45,48.78796780696808,4.689291280209728,3,0
4,92.46962542618245,6.066598779438771,1,0
62,103.64155965798567,3.0144133575893655,4,0
65,106.2489621898301,1.3937641814854487,2,0
32,51.59971411252273,10.493102255730909,5,0
34,105.2212391201674,6.791620409346901,6,0
39,24.09339443743454,11.505794644707883,1,0
26,24.966149145971887,8.529816958268613,2,0
34,82.35191951741544,23.216660680153012,1,0
54,26.310636911554624,1.0670351102286268,2,0
3,52.46091685101615,0.4537158453823548,2,0
50,87.2755986246924,2.054922494834574,0,0
12,53.726689605422635,0.6905904775440675,2,0
65,37.9599781440096,3.702557993457671,0,0
54,48.135062185384164,5.012360976792008,5,0
5,65.75753322504318,4.3171706056973385,2,0
57,67.53858553554824,1.5003938778023076,0,0
17,98.30002313472019,11.974819570441426,1,0
47,95.01532294315125,0.10699856484458321,3,0
23,65.68178045561352,2.1386559924878927,3,0
14,104.56673490987714,6.346869160320353,2,0
66,31.423713859139582,7.282059174013656,3,0
51,45.53533502289015,2.6902865189971186,3,0
38,102.79764635022515,0.08527208305211637,1,0
64,57.79940386261531,4.812245100845536,0,0
