packet_size,duration,failed_logins,unusual_ports,attack
411.04855703744767,4.55185703024432,0,0,0
418.4189715034562,1.4605284090849693,1,0,0
492.2898290585896,1.2157808999284703,1,1,1
534.1151974816644,0.06261938282828633,6,0,1
527.6690799330019,4.227309802579727,0,0,0
582.7183249036024,0.02619117510281669,1,0,0
501.3001891877907,5.791776780707735,0,1,1
645.3534077157317,1.3436179312079355,0,0,0
473.5343166762044,0.8369015975483456,2,0,0
772.0169166589619,5.159800439283318,5,0,1
562.5667347765007,0.04938676105703104,0,0,0
414.2842443583718,1.7417978849514024,3,0,0
392.91075019388876,1.5922766751737425,0,1,1
548.2472415243185,0.4951809162895943,1,0,0
477.6537214674149,1.120337891523752,0,1,1
571.4000494092093,2.1126234497767453,0,0,0
547.3237624573545,2.597528347938528,0,0,0
492.7171087343127,0.0014342315452861736,1,0,0
415.3206281931595,5.524593496449628,0,0,0
348.5152775314135,0.359510598645199,1,0,0
455.3485047932979,0.5320510463840279,0,1,1
585.6398794323472,0.6116199780055868,0,1,1
521.4093744130204,0.0771077551033726,0,0,0
375.4261221288012,0.2626154446893315,0,0,0
517.3180925851182,8.588020224501532,0,0,0
538.5317379728837,0.757305791433715,1,1,1
411.6142563798867,0.24501581386571394,0,0,0
515.3725105945528,0.22631782446968982,1,0,0
505.8208718446,2.54207769289697,2,0,0
385.7029702169377,3.8561024430178517,1,0,0
535.7787360348283,0.5939900729421788,0,0,0
556.0784526368234,0.04226242411225112,1,0,0
608.3051243175277,0.5048615783621853,2,0,0
605.3802052034903,0.11635108945407227,1,1,1
362.2330632042909,0.21827959995175122,3,0,0
406.21749600848773,1.1295364976539124,1,0,0
551.5035267208659,0.5225175157705177,0,0,0
551.3785950912209,1.4511171145771375,1,0,0
551.5047686306048,0.5847025879932635,1,0,0
885.2731490654721,5.644812144627177,1,0,0
557.0890510693167,4.727729176819913,0,0,0
613.5565640180599,1.6731397135530999,0,0,0
595.4001763493202,0.875224650054023,1,0,0
565.1391251305798,0.9597746473745826,1,0,0
468.47307553596545,1.0615542869834858,0,0,0
575.8969220493268,2.600815595314675,0,0,0
422.71747854624283,1.2016428832493211,1,0,0
476.31813932599914,3.88604788739455,1,0,0
451.46364521708966,5.768195256444331,2,0,0
508.18741393863223,0.8187840769696687,1,0,0
731.4658566673509,1.6451203315316199,0,0,0
313.2734807408252,0.19976561774367546,0,0,0
568.6260190374513,0.4474600659378159,0,0,0
338.72841288103484,1.0670484876227344,1,0,0
452.80681342105663,0.461854320064089,0,1,1
608.8950596967366,4.1840080937289486,0,0,0
506.42800190954625,0.34463058821973913,0,0,0
392.2255222070694,1.216365473246181,0,0,0
428.4696290740032,1.8612826236006477,1,0,0
567.9597748934676,2.3544274739556363,1,0,0
426.96333682828634,0.9659973841452056,2,0,0
521.6458589581974,4.066628983378421,2,0,0
504.55718399038136,1.6801374788211565,2,0,0
434.8399652394183,1.1578798356572526,2,0,0
714.3944089325325,0.13921605142254712,3,0,0
563.3919022318012,1.2498165353186503,1,0,0
297.48574133423926,3.4377896227138995,1,0,0
518.6454314769428,1.906640988578486,0,0,0
433.8213535231612,3.569517507789542,1,0,0
585.2433334796224,1.3624833487723294,2,0,0
420.74792615672993,0.25217367040023003,0,0,0
488.5263558533101,0.02746744631731648,1,0,0
550.4987278980457,0.7225698119185715,2,0,0
586.5755194170122,2.3945934215463742,0,0,0
379.9703592944224,3.1237723051768898,1,0,0
466.54987641590515,0.7012517945074951,0,0,0
452.50546888390437,1.3689851632861223,0,0,0
434.6670767426288,1.0933163684312812,2,0,0
676.5454240281097,1.0570384201018748,2,0,0
540.4981710960956,0.5262357510423544,3,0,0
373.9116045664955,0.29322424431623095,3,0,0
591.7861947054776,0.4380255848941653,0,0,0
712.2156197012633,0.11384429161749168,1,0,0
603.2465260551147,0.44161940826985796,1,0,0
348.06300340459865,0.018486974655112724,1,0,0
451.57659271337485,1.9737397250173923,2,0,0
626.6911149186623,0.7606927064762349,1,0,0
429.23305343812194,7.234585020164643,0,0,0
544.3819428146228,0.4306410889059882,0,0,0
577.4634053429337,0.8487716739295843,0,0,0
407.3069528421917,0.8858391788967345,1,0,0
494.04746439382,0.016974824926715443,1,0,0
175.87326599309273,3.655286765322066,1,0,0
397.561235866571,0.06503493746107242,2,0,0
474.743184860684,5.63282492596621,0,0,0
375.221681803515,4.452625449981751,1,1,1
663.2411303931635,1.5336818078849197,0,0,0
356.98586220393673,1.5687519308085205,1,0,0
455.9955513303016,2.1213497372983627,1,0,0
513.0740577286091,0.9789438638247168,0,0,0
644.1273289066115,2.0838342368056466,0,1,1
356.41378488205606,0.09160288594460557,0,0,0
616.316375215496,0.11112611446662946,2,0,0
501.0233061019587,1.2221407892645297,2,1,1
401.8491348952049,1.5953374347669613,1,0,0
546.2103474263271,4.37525904099726,1,0,0
519.905969557347,0.22110490517333967,0,0,0
439.97831228412053,3.459236820346015,0,0,0
506.9802084990019,0.47156451187851,2,1,1
461.468640313824,1.0020266725706153,0,0,0
511.3517345251248,0.7613570042435369,3,0,0
566.2130674521047,1.02216889073282,1,1,1
658.6016816145352,0.3262040767632895,0,0,0
376.2184501173151,1.4006258844442026,0,0,0
713.3033374656267,3.2353695473285193,1,0,0
304.7912200477498,1.1651231165213618,1,0,0
484.82149049644164,1.349096735107979,0,1,1
558.8317206484577,3.7778749103067555,1,0,0
528.0991867735032,2.4487464000387087,0,0,0
437.7300480179406,1.3484718950704695,1,0,0
479.1877749642725,0.5959918845439888,4,0,1
450.69990653411674,4.3243727389004905,1,0,0
441.0635243055788,1.72086266409191,0,0,0
584.9602097021025,0.49986747545906507,0,0,0
535.7015485965047,0.6270113059012101,0,0,0
430.7090404739346,3.2504547138132325,1,0,0
589.959987543325,0.09029927824293278,1,0,0
530.7299520876609,9.679808049075348,2,0,0
581.286211883896,0.27933275722706197,1,0,0
562.9628841923612,3.179942500752877,0,0,0
417.10049890779277,1.00431102531573,2,1,1
443.981895980303,1.3553989592630087,0,0,0
574.7293605123261,4.251399529243777,0,0,0
561.0370265433464,1.0651583503586428,2,0,0
497.90984060358517,1.5421904330989433,2,1,1
511.7327383308782,0.10111273704019474,3,0,0
627.7664895788425,0.004700467007722309,2,0,0
440.842861116417,0.5615449919715455,0,0,0
554.7097381170038,2.2825162214445927,1,0,0
479.78073475661057,0.2585435686939775,1,0,0
478.23187967727796,0.2415393898828481,0,0,0
609.8776851987191,1.058524436342255,0,0,0
582.541634898803,2.087322504033811,0,0,0
581.3509636000639,2.490089606355524,0,0,0
630.5478807154329,0.3931265992096782,1,0,0
502.1003841632759,0.16586808642316286,2,0,0
568.1952971294963,5.6400998802695215,1,0,0
468.9733243406544,0.6040120309374603,1,0,0
532.4166352488442,3.8393652023788114,0,1,1
486.98569456323156,3.982736064693041,0,0,0
509.6995964992718,2.9614086999457805,0,0,0
559.5157025436913,0.36985054300437326,1,0,0
418.17793167665275,3.4497139056706003,4,0,1
709.238727568546,2.9328456583685734,1,0,0
399.3982618500298,1.816263167404326,3,0,0
378.5811387212268,0.8225701279942723,1,0,0
615.8110873500068,0.609001715276627,0,0,0
579.1662693962936,0.25996502233299174,1,0,0
562.4119817052156,1.425708457803433,1,0,0
562.8345509264279,1.7602111441989925,2,0,0
498.77532271530856,0.8905096166170134,2,0,0
410.2745628514168,1.2900823776457093,1,0,0
507.5804558193726,0.9035871501970358,0,0,0
432.28382884878886,2.0488995267916366,1,0,0
597.5119733417752,4.630514246115708,2,0,0
485.29426184978615,0.3580625802384572,0,0,0
417.45028032074885,0.9606213210247603,1,0,0
467.86141583470067,0.30366680945389424,1,0,0
541.2931454275624,1.9613586373466525,1,0,0
443.6275447196025,2.610317494918016,0,0,0
417.77796044335685,5.373930104866426,0,0,0
524.3687211491913,0.6538770479844176,0,0,0
524.4966571108723,5.999930675299709,0,0,0
449.30568246288703,0.13070473766100227,0,0,0
452.8961694381677,1.8477078384369983,2,0,0
523.2049937357637,0.11765949573823667,3,0,0
355.1915658502676,4.484376293235767,1,0,0
359.2536225623445,1.509232810453674,0,0,0
428.15557787475643,2.2133797540199773,2,0,0
478.6552848288153,3.562516709797054,1,0,0
531.0907565598004,0.32576886900605145,0,0,0
647.5356216949552,0.0787118934251722,0,0,0
585.7659623202019,4.221965900618245,3,0,0
484.0061470036573,0.7564779346169135,1,0,0
498.0983792097311,0.27617817299071096,0,0,0
399.7470635362191,1.2639583053937964,1,0,0
498.148686400761,1.8241297253805104,0,0,0
471.1341361079862,0.06292066105251143,1,1,1
532.271856033809,0.6428794296750093,0,0,0
417.2769056447677,0.06669969938979185,0,0,0
551.9346514241172,1.0906111998609715,0,0,0
653.2738913002578,4.509496081330378,0,0,0
489.12398515431425,8.108603546466451,0,0,0
540.1711722098942,2.026966909372242,1,0,0
569.0143991711112,0.35260985123138233,1,0,0
459.8779528114164,4.72571908973951,1,1,1
522.4092481810417,1.452365069606867,0,0,0
501.25924007817946,0.3338792837581529,1,0,0
509.7676098548832,5.095096680057117,0,0,0
422.6990216144534,2.833251901727956,0,0,0
502.4510174258943,2.6313383481697934,1,0,0
549.799829124545,2.4701063598682547,2,0,0
645.1143607795042,0.44713683585560293,1,0,0
595.9270826085207,0.47399487884769226,0,1,1
715.3182457511557,2.3313832598484923,0,0,0
423.26524371119507,0.4962119477579301,0,0,0
587.2320636720679,1.1548986678773745,0,0,0
518.3342005738352,3.046537181024495,0,0,0
718.9802933217672,3.0645141436690744,0,0,0
419.17017146448484,1.2075703029661244,3,0,0
416.0278157819224,3.142261562509215,1,0,0
440.0607354555978,3.648009153726514,0,0,0
287.6104275690193,2.1271221536587115,0,0,0
447.4244978319239,0.5186450066360098,2,0,0
424.0867338446302,0.6404429814307296,0,0,0
515.0393786476208,0.7562091553759345,1,0,0
534.175597577716,0.24841650887401207,0,0,0
687.6170839215886,0.6380967717986442,0,0,0
595.042383818605,0.4702278836185304,1,0,0
442.3096344337597,1.2151457539632453,0,0,0
410.1585328651642,4.781468005215821,0,0,0
549.1919171506506,0.22070215509735983,2,0,0
367.9766792979358,2.5478460102942386,4,0,1
683.1458765854354,2.3249133298040343,1,0,0
617.9440120721287,0.2013081028314722,2,0,0
453.08243478952954,5.116824072323614,4,0,1
328.68654709091226,1.6808466982251624,3,0,0
635.3872374165413,0.9042504764008378,1,0,0
488.5460154747382,2.825593605588225,0,0,0
623.7816311973462,0.5951024478285709,2,0,0
340.5572341205633,2.365139237777371,0,0,0
440.06249770462273,0.08104242862716245,3,0,0
500.5243699718183,3.657777052204323,0,0,0
504.6980593764742,1.189033572170298,0,0,0
454.9934528520756,2.0250136727774453,0,0,0
562.2849932347499,0.5000991366102222,1,1,1
393.23795706174053,2.2606623887375696,1,0,0
485.76205149787063,2.958928094692814,2,0,0
512.0295631711899,1.2819186829543778,1,0,0
551.4438834058749,1.9232401345764005,0,0,0
571.161487808889,1.218810672693252,1,0,0
387.5357908162131,4.490357061428018,2,0,0
346.58858292643777,1.3777891933095567,0,0,0
627.7676821898509,3.6879005518299985,2,0,0
533.2314011979591,3.2324423161303155,2,0,0
425.15134634434463,1.0569774754922823,0,0,0
655.1151975522523,0.5229489996803647,2,0,0
511.56746342928585,1.042028478964713,2,0,0
617.9297184063827,3.499900093680927,2,0,0
506.7518481410109,0.5165897046667026,0,0,0
706.0747924881987,1.4865090762982816,1,0,0
675.5340842443204,3.280791890280041,1,0,0
475.10358515209265,0.8722944802435189,1,0,0
597.1570950954356,2.055616084638298,2,0,0
564.5375949585148,0.5637488034635579,2,0,0
636.8631557532349,0.23144906373806018,1,0,0
403.5076539419896,3.163492044284742,1,0,0
568.6051459998439,0.20843039558894402,0,0,0
605.8424486849588,0.6332097191395866,1,0,0
324.12605135768854,3.863552911813168,1,0,0
381.6741487334225,0.8507314988758468,1,0,0
296.07678222398994,7.227198873484936,1,0,0
473.0593165555442,7.797654386165731,2,0,0
571.7542255795962,0.6247038265092514,2,0,0
650.2357052096028,0.08368299109032803,1,0,0
507.40947804197754,2.4419889367714163,0,0,0
662.8615545571292,1.1992645048696555,4,0,1
361.9898541785109,0.21239471800396328,0,0,0
329.6617560644845,2.458737257907183,1,0,0
494.4452301103381,0.06334237628756041,0,0,0
538.4065448939307,4.083469956118172,2,1,1
496.7305251905907,0.29851457862861913,2,1,1
293.25578999601237,0.2723540727896467,1,0,0
491.08799604872115,0.3863742629858922,3,0,0
369.5530499495147,6.4511141139538495,0,0,0
566.9672548830039,2.362918691362175,0,0,0
536.6598246096848,3.232638423355376,1,0,0
406.0120213672645,1.0137833628572155,1,0,0
448.61330826633065,0.8198884312148088,1,0,0
394.0786478111048,0.5344103431841776,1,0,0
493.7320902726828,1.3103469057261032,0,0,0
595.5142320501238,1.6051596568068953,2,0,0
401.42739536644564,1.9981213800191633,0,0,0
550.4046515517845,0.5944374818532091,1,0,0
446.9742381627559,5.938339636146342,1,0,0
420.7127167737656,0.3720773089967923,0,0,0
489.29696400454424,6.742491377287457,1,0,0
396.4757677580626,0.029935159913430067,1,0,0
444.6350694652818,1.312187211822761,1,0,0
380.21221074111514,0.8110337332449147,2,1,1
696.472513291639,1.1924889532829366,4,0,1
503.52635519717285,1.691033596750769,0,0,0
430.02744920074144,1.1439456988604064,1,0,0
521.3979910734222,1.071763343312391,1,1,1
488.76719503091704,2.6389425188496762,2,0,0
477.9030400466777,2.3159366845912546,2,0,0
561.4166700043426,3.5827744614649766,1,0,0
575.7507710047305,0.5752547645332876,1,0,0
446.9498852389473,1.8808006414014076,2,0,0
442.418175935532,1.759892462657729,1,0,0
472.4948302848356,0.9232387459093168,2,0,0
269.8078835264415,1.3312879380415201,1,0,0
348.4808937801448,0.7531202526331019,1,0,0
636.6874267444525,0.3059396823564051,0,0,0
664.4967713501284,0.4810912117742159,1,0,0
475.09639604436217,0.2230112640964552,0,0,0
557.6556963055766,2.2981460185783322,1,0,0
531.1250154543536,2.1619026892733317,1,0,0
807.8880808455237,6.015867684912928,2,0,0
611.9574911434577,2.6162859363358093,0,0,0
487.20824085192334,0.10689826202889414,2,0,0
404.44595593995746,4.312561785933277,1,0,0
339.35536797424277,3.9708121726483214,1,0,0
520.3463635867223,1.171530573310459,0,0,0
424.3649254715697,1.7631171280628453,1,1,1
357.7746290402326,7.465941279284367,2,0,0
435.34271157574733,1.5198750894735444,0,0,0
391.84519963856053,4.71454361126975,3,1,1
668.7141635072564,0.173380146993931,0,0,0
588.1639756949451,0.42404095715143064,3,0,0
499.20273586833827,1.1623350361264926,0,0,0
647.9944138890025,1.7577818527564866,2,0,0
507.7368307647618,3.3881172281456817,0,0,0
413.87157986717364,8.889867292664828,1,0,0
652.3124077269657,0.9848305987637376,1,0,0
553.8910043684658,0.09715320984384136,1,0,0
396.27538456735437,3.2306253028949765,1,0,0
480.9661321916392,1.8546058840114144,1,0,0
412.4381746615243,0.44264756337010075,3,0,0
361.7200269035664,1.3657144350594823,4,0,1
592.6177547531641,2.7119978394299302,1,0,0
690.9416640470131,2.942935906523041,0,0,0
360.1432426180859,1.3847685912563839,0,0,0
556.296923669057,0.7283043150242523,0,0,0
434.9357430878173,7.279613481710974,3,0,0
451.2874616235304,2.1774978496671413,1,0,0
440.7606075761131,1.0492998794368806,1,0,0
413.6009230320184,0.658295281944539,2,0,0
504.8521627944827,2.6268536182506943,1,0,0
416.9049883588962,0.5546278705724795,1,0,0
527.0456825779838,0.37678386211819437,2,0,0
494.9761890550863,1.5093384379572576,1,0,0
476.10519531335905,0.6849451045303798,1,0,0
409.2436337958402,1.9825951499868153,0,0,0
442.32286694316673,0.2509873915427347,0,1,1
575.5391225825756,2.128080330242484,1,0,0
550.0917187624381,0.666186183129902,2,0,0
402.2444755201449,0.0004859278957248739,2,0,0
509.9332305429226,0.2714929629305895,0,0,0
575.138712337179,5.424579686447554,1,1,1
333.05947188786286,4.040152343219403,1,0,0
554.3360192379935,0.5321256748217935,2,0,0
433.7376241054153,3.0135090952069636,1,1,1
557.0598668593159,1.8759052983457507,3,0,0
423.6740843457483,7.07435804681319,0,0,0
319.51178993354813,0.9355503387248366,1,0,0
337.2457562116837,2.288018292099387,1,0,0
504.8084946661382,0.13128780486388905,3,0,0
525.9722501721482,1.0091813590360448,3,0,0
409.56833748955916,6.6383683146564,1,0,0
563.8592458777374,1.5486314995060804,1,0,0
333.847993773104,0.6790162899996898,1,0,0
493.39202013526835,0.25628266314172243,1,0,0
378.8983800237543,2.431607295024822,1,0,0
434.81638921978407,2.0704641204774332,1,0,0
504.7398671316414,0.9366140221653444,0,0,0
413.9586634716048,6.0294775917777095,0,0,0
461.5444455770175,0.0449060113914787,1,0,0
600.6292809214441,0.7240178648825867,2,0,0
442.31081304768514,5.078374773958418,1,0,0
583.5692112065142,0.7740781449341289,1,0,0
387.0293145342382,0.5813807426447019,0,0,0
552.9804177915282,1.5280854788663294,2,0,0
644.15686206579,3.472290993947943,1,0,0
252.83554998727107,0.21772608665753135,2,0,0
420.31047445295235,5.730134808570107,0,0,0
557.707212718054,3.1702017620242358,0,0,0
479.6954613957007,0.399953608313514,1,0,0
537.1145873371308,2.4896448845548864,2,1,1
439.60148132841795,0.9721317915308,1,1,1
508.65897874729,1.0293148383734967,2,0,0
484.432276460792,3.0583913026271987,1,0,0
616.7782061659807,6.58207642691167,0,0,0
525.4420843301214,0.27085122327241207,1,0,0
533.7602662075202,1.0916287630888235,1,1,1
458.8123033877533,1.3114777872735406,1,1,1
451.23937759275066,0.9442094843326814,2,0,0
456.7441812180379,0.9025651300129264,0,0,0
539.4452142378296,0.10736844298925699,1,0,0
457.90155191797373,2.3137880205266392,0,0,0
528.9774856896413,1.1461625439330225,0,0,0
707.5400798645439,0.4333137771587244,3,1,1
587.1124703431692,3.386003231359892,3,0,0
467.39764678321586,3.244648655065939,0,0,0
620.1213922163945,1.3325884525785268,1,0,0
459.19246269784486,0.7089280971052238,0,0,0
296.1875464822146,2.032734497154017,0,0,0
399.1913689082596,0.6797821284926737,2,0,0
312.9208078974144,0.5383957397486957,3,0,0
464.8486515958691,2.6224825299544556,0,0,0
501.84183791895515,0.08232168659801814,1,0,0
667.6437312275283,0.1991290697819499,1,0,0
532.6927373764163,0.013622636950771426,1,0,0
478.08994711911356,0.3319750207989092,0,0,0
582.9405581183489,0.1429705399602393,1,0,0
278.88646909921147,10.946469339574174,1,0,0
523.5614558108566,0.6816312267526575,1,0,0
577.0865193886967,0.32331627703812593,1,0,0
352.1413754220158,0.5514971428440084,2,0,0
614.375404320693,5.501672356578116,2,0,0
533.8496407494414,1.468606057541267,2,0,0
458.47120860991987,0.9076877172093667,0,0,0
563.2781866106285,4.133310596954659,2,0,0
727.0692857804396,1.0050214786869378,2,0,0
518.1866255058495,0.8159622511275055,0,0,0
524.8220586300336,0.46457678276248454,0,1,1
454.0639100459756,0.9489771798360367,3,0,0
415.01556305352085,0.7615967654138027,2,0,0
583.0335816544246,2.262088898568182,2,0,0
414.3916174091133,0.6838054833956815,0,0,0
507.15662372193924,1.7217108504576222,2,0,0
452.23425532348836,0.1363267848396437,2,0,0
547.8979825746392,0.4246277013126166,1,0,0
533.3662105286949,1.0464890792303876,0,0,0
603.7539944257899,5.527630766627263,1,0,0
448.9983601145253,0.947226626938181,3,1,1
473.01250647066286,2.1817294843269184,0,0,0
402.12362842176924,0.588976289064671,1,1,1
455.57067399238883,0.2717163686651884,3,0,0
537.7300493044852,0.12063961172518307,1,0,0
575.6988616645352,0.7288771448188887,0,0,0
407.78346758223745,0.34314552950500454,1,0,0
586.960592010566,0.38234630894217964,1,0,0
635.5637858804951,2.860570311868958,0,0,0
541.3434903223701,0.03192966684168015,1,0,0
687.6795812558066,1.6320318187266663,0,0,0
422.6210800896427,0.9543348742035075,0,0,0
375.5345296688583,1.4126674843575748,0,0,0
322.12797510957216,1.654867372259187,1,0,0
649.6044311489184,0.751912695180901,1,0,0
565.4365656354057,0.6994237994029671,2,0,0
494.4415329089545,2.644025616003339,2,0,0
527.996862631982,4.100184755771805,1,0,0
387.45109527016234,0.42782664364689615,1,0,0
744.5751979616826,0.20543637610914015,0,0,0
512.9221181975228,4.561565137416504,0,0,0
