amount,time_gap,device_risk,is_fraud
78.66284263682627,7.030186460483493,0,0
261.5751567915482,14.6424349774768,0,0
202.977871785204,0.6394831516097644,0,0
436.45038248030295,8.599291123141334,0,0
127.81322667526196,1.2693654972997868,0,0
25.47447872310038,0.37142367269751364,0,0
249.82526886331988,0.5418584447695962,0,0
286.0785506153728,17.96756583281812,0,0
164.77749897716575,1.2553202576137343,1,0
294.7779933442729,0.4620244783014457,1,0
136.1629463020556,5.760753081965301,0,0
147.9357677554534,18.578574260826592,0,0
111.56283878168547,3.0436496321598088,0,0
5.149554798022746,5.476843323612204,0,0
22.833487038373168,0.4074130252984888,0,0
6.386736258610765,5.961629738751385,1,0
202.3459101855099,8.618335144870423,0,0
75.47934175901997,8.460817256006495,1,0
142.08743542683803,4.041060702801168,0,0
476.2531059691951,3.791151097355419,0,0
57.347764596659665,1.1274730754879738,0,0
105.65639497653451,4.569662988092903,0,0
281.7498295077167,1.0479919419815873,0,0
51.961031383478804,14.549841844393697,0,0
16.020855710035274,33.894950542195915,0,0
68.42806077741142,35.09042871201905,0,0
35.16167170001257,20.030073013188275,0,0
530.990017176125,9.18273068755283,0,0
330.1774160969139,12.068626333420971,0,0
200.69883810410622,3.3576061363750065,0,0
410.3039461041626,9.963366608537275,0,0
325.5937881481113,6.0816202895230065,0,0
41.299095271727815,6.5781351175577925,0,0
446.1626810471122,14.178946745737333,0,0
155.0199803932344,3.3117200553116595,0,0
329.46965826071323,3.8278370448899897,0,0
452.84852985724626,25.855024166270127,0,0
76.5461432836637,0.5786674154582667,1,0
23.318432024770168,6.6482078482397045,0,0
51.73734922787627,24.3956012709857,0,0
111.41153854972288,9.425397625891,1,0
340.765945327789,7.905551223959676,0,0
394.26899437596666,2.8734103625037783,1,1
1.3952818363301294,4.204906620785936,0,0
142.97523186771116,19.108701925534536,0,0
108.05466418373426,8.192051557654432,1,0
50.2334676551649,7.230749700078633,0,0
25.536078309129362,1.048936397058432,0,0
82.38171597248649,0.16157996622941762,0,0
572.6242245382299,33.15529595780795,0,0
78.07676057629487,4.731865570492681,0,0
146.2905611520304,9.243558227107894,0,0
242.81739537617096,0.8307195382984446,0,0
90.39489979339247,11.492140928944558,0,0
713.5596276583399,26.96616446896824,0,0
656.4019729082796,8.572326375919161,0,0
58.012258998441055,1.348068598304307,0,0
137.53185569276945,8.716078660550046,1,0
71.58609201580936,14.539190822571562,0,0
67.04993527621635,5.215774456268805,0,0
7.516895553104506,21.18912348977063,0,0
188.09841419651863,10.460661964280916,0,0
139.7039265659277,22.951023416293836,0,0
10.570217476078495,9.768513387403301,1,0
65.32518420207387,1.4074359184092333,0,0
477.77219021786806,3.706169856744946,1,1
54.77211042841541,2.253897574630221,0,0
31.30617219709395,23.94990969259302,0,0
134.45442189472726,14.287846935734477,0,0
848.8073965230519,11.282420533593477,0,0
55.42896271194524,3.580563542633727,0,0
223.03100205945867,2.0339579323191286,0,0
286.7775252478926,14.124374859492196,0,0
54.266634467161154,6.42754388673347,1,0
260.5497856984632,2.5591154590333423,1,0
91.7045598528608,9.58733774388437,0,0
200.10074954635425,0.4116981764792729,0,0
200.76756542752764,3.947778025434058,0,0
153.47704999046977,6.3215932042349685,0,0
18.92583176232419,1.601198497211068,1,0
360.7289588492594,41.769315472305344,0,0
77.36205873347932,2.3458040929594244,0,0
41.286421321511305,1.3966804633328538,0,0
8.325951958869041,2.2757193450381825,0,0
178.75568091891668,14.656022491982919,0,0
226.37034685346978,5.542650325196402,0,0
3.345389511694124,8.333658886675275,0,0
143.52611690989767,0.21232989903297278,0,0
51.36482941099153,0.35038033681934044,0,0
207.22486830953838,5.902757497939404,0,0
38.32084450782675,16.963869815555796,0,0
234.8425055135438,21.64902517156557,0,0
97.79174019622036,0.9069805637095328,0,0
552.0687635608614,7.729766321930503,0,0
29.58888268785579,24.444907236395437,0,0
83.42648679903435,4.909784785030483,0,0
24.088857007399284,17.694061649017577,0,0
517.2380794301447,1.4351899382185629,0,0
419.6667414321988,27.39455572571274,0,0
59.66547401229778,13.920038996839228,0,0
215.7525478087829,28.359016316428004,0,0
339.89681452784424,11.289186219185964,1,0
162.02647213730162,4.516199407153104,1,0
150.85588203878922,27.83547309211879,0,0
55.37540908758063,3.223656902879484,0,0
19.545228094988147,4.037254053615224,0,0
455.02464503890457,12.06671168310167,0,0
461.35488552968536,14.495166268767568,0,0
200.53398389657696,26.507744820058047,1,0
82.80930196226478,2.2916465314160703,0,0
85.91352316232879,15.994778549907307,1,0
258.8930859454236,13.414971234034583,0,0
454.81946982145047,0.6592033540715676,0,0
436.2265138793226,4.897544243402848,0,0
302.7124383861806,3.3235237480264863,0,0
205.462138713541,3.631104997105856,0,0
17.578345239216812,40.71422074678638,0,0
35.2588429366823,10.293961998398009,0,0
457.64610003550115,12.64700490305277,0,0
186.4987893931179,37.55773272227464,0,0
1.8479211221988818,4.735327010328741,0,0
21.399380287189864,16.186813438862043,0,0
217.8324774580482,5.700997387791121,0,0
1.0148874103594006,20.366401070834076,0,0
35.06316322083981,1.9925314004922976,0,0
159.13956922778632,29.504946419583877,1,0
235.46305733096253,2.468878650835111,0,0
211.08829642704973,3.948523832916688,0,0
50.7899734616049,14.113752089015922,0,0
249.08345777970777,5.00471317699037,1,0
54.164751810561185,9.37032811071555,0,0
78.72698178361689,5.8801899381336185,0,0
274.4715103331581,13.562305877172879,0,0
209.75476286055363,2.5919990441900524,0,0
378.3912154926802,0.6023630865893053,0,0
214.3626576339525,3.565740882720736,0,0
168.0088611174515,6.430410538271562,0,0
19.671412289682095,1.8394693964449016,1,0
91.68326144140401,4.381907319593558,0,0
61.63202957176623,5.107973213224561,0,0
55.940040732484256,0.5910461153638691,0,0
722.4618812325851,8.754061349555618,0,0
99.87749940800475,21.571300650389247,0,0
445.2110422497046,1.6457152044913623,0,0
199.46687714729663,9.108257257642823,0,0
316.76505053767994,10.928465572219721,0,0
139.6870648777541,5.435807301359345,0,0
172.031180528317,12.076381380094311,1,0
135.6586866683387,5.288734156216517,0,0
43.4429790650477,7.024650331840619,0,0
256.3523606131608,0.07380211441347014,0,0
65.91547367325259,11.767471883030112,0,0
4.9232962161377225,10.827665352018027,0,0
207.39375725905478,0.39157627562617364,1,0
38.986714044964536,4.592617027101013,0,0
564.2166294546606,38.64750220070523,0,0
615.5124825576047,5.4599791795618575,0,0
492.7019769267683,6.970455797169077,0,0
92.45747929947335,24.071698891524832,0,0
3.1154630743888765,12.632341661615545,0,0
527.104691466378,8.724416383427991,1,0
111.78765541061226,15.985211246967781,0,0
680.1684032244112,19.977971619660014,0,0
662.7470952260411,6.104398508926483,1,0
383.4774034358838,6.445634470898362,0,0
69.75521363443205,4.878433113638046,0,0
97.25838641973871,34.02382283935487,0,0
380.94533049561596,11.945713180879817,0,0
76.22924628614342,0.8689109281468552,0,0
37.14372325915096,19.8747967623259,1,0
162.74739841204556,6.550038568828441,0,0
550.2586941614084,0.7123170411325996,0,0
238.16511955158742,7.978795716699965,0,0
168.8224672871311,5.398499144592432,1,0
20.445639469864577,21.01682282439618,0,0
190.90614310354354,2.281493137755422,0,0
922.1139495692635,17.51373720524144,0,0
30.18411732845283,8.157413262354238,0,0
146.09906499630074,0.5615805894076391,1,0
419.72172758015887,35.70041022711964,1,0
270.006849670734,7.187014146510949,0,0
238.8148850603346,3.4372607815508744,0,0
242.45751124489797,6.337597321774265,0,0
89.09846846298983,19.50927198047229,0,0
69.51241685341904,3.637040537571317,0,0
331.47490145194246,2.1403069541003954,0,0
332.26563981740577,1.381951044775152,0,0
403.590009473583,3.536216078176968,1,1
488.92319236732726,15.143463339760519,0,0
143.21864738658076,6.379516038605493,1,0
139.23687551023986,2.5809945650484005,0,0
320.1899864616975,1.8174372330358521,0,0
209.94381497756004,4.045597328496305,1,0
242.1101297023034,28.121510585578065,0,0
317.72389499084096,4.20111919756408,0,0
441.4646952693534,44.33242117742316,0,0
82.49648142753084,6.640359653935747,0,0
94.18735774551126,1.9743184633364994,1,0
19.73920783747211,22.17693469201768,1,0
172.68280532188695,6.1684445446344816,0,0
7.3208208421714,12.367416994390526,0,0
125.32138963642193,41.173010501123215,0,0
156.4589171374252,0.5147789070858623,0,0
67.5261320629045,1.0169453224685197,0,0
178.72650602923505,12.745982272098729,0,0
6.195012420294909,3.3104201163002145,0,0
7.612699856557876,2.03710351255344,0,0
345.87027390762717,0.4015750682000012,0,0
89.31700484154894,0.2208888501872862,0,0
27.177808259485598,14.893712778192283,0,0
147.73071765580312,1.4437098920670433,1,0
293.92958808914705,6.305867695387049,1,0
48.62360068598067,9.311425135641063,0,0
195.04392373129858,5.592315127740618,0,0
17.842205797979457,0.27480814660305225,1,0
10.613019182061882,15.30171671923533,1,0
151.5817881251042,0.1056887890164542,1,0
155.58208853894843,14.35022083624277,0,0
202.9074896409232,22.377762376637058,1,0
258.99211258333685,5.67113688923094,0,0
744.7114017399986,7.668851632250164,0,0
145.25822384607125,6.481420613442204,1,0
78.00394282119576,4.9299981612267185,0,0
317.13079594653726,21.84131485513303,1,0
63.170293087227456,22.436891236837578,0,0
115.59668625466027,4.091966084663726,1,0
16.34103371673398,9.546931403682532,0,0
5.1355219082948755,26.160303669054812,1,0
657.4759846537204,32.717097512450295,0,0
361.5535284230125,7.112277339379046,0,0
238.1285465598683,6.029862449957474,0,0
105.17192889302838,3.2669225918819262,0,0
38.06130722842175,31.91063040942742,0,0
34.02414831457083,1.5410070296113458,0,0
57.60119782531672,8.670948786926992,0,0
159.35812966266292,3.3205239306205243,0,0
250.76985755535514,3.2712764016523215,0,0
215.8780699393597,5.191410805043449,1,0
65.68245227779919,67.19564161523772,0,0
619.6206997112613,0.5653469798623354,0,0
267.80348097504526,8.640347192819105,0,0
161.64609638626627,0.8618134850617397,0,0
189.206094407487,1.6785174724564293,0,0
108.80757310641027,5.790383385345262,0,0
56.932258454812704,7.1428937261925,1,0
88.00282586462248,2.9947454226575405,0,0
283.6363695513426,3.8046590477678084,0,0
2.899615944160855,0.9098327664737925,0,0
24.67607844799521,3.6128524627551957,0,0
9.418875390504105,33.979558226125086,0,0
8.316290383458485,28.951158634953238,0,0
386.8406067231317,4.077852327224315,0,0
243.24812234013766,8.459579431278556,0,0
128.5569188825785,24.03460029597596,0,0
20.59138368956265,0.06203021661939663,1,0
135.30359315944665,16.643354328668572,0,0
128.29006641887423,29.636437182826345,0,0
38.038942560044994,0.9576859262634184,0,0
113.77982626046477,1.7607830972219596,0,0
101.66732291664138,32.377096422818276,1,0
191.3444865826269,7.711955228569481,0,0
201.62290720818243,0.14298370709509134,0,0
9.272464804106946,2.9791020022182573,1,0
93.87680093101231,5.977345955789542,0,0
196.6249989565457,11.806108686439714,0,0
139.88789052155795,13.211074682337152,0,0
388.26989063508773,53.863866684970496,0,0
214.99495281099956,3.389910853962133,0,0
35.57057375346147,7.726669123908865,1,0
14.636487251248168,7.621190833944656,0,0
205.67882942177823,5.20278931558436,0,0
5.373814533478885,1.8532032120778896,0,0
176.26947556145814,37.92311305678069,0,0
563.4510910774304,19.19482755887859,0,0
171.35648911550888,6.898187824161011,0,0
98.26013844478145,9.244373826138894,1,0
206.16543156899638,2.5781400225812767,1,0
122.59119481021825,7.8479562756010175,1,0
157.76287211526403,11.873455829771036,1,0
567.6254292465999,7.239508357859227,0,0
97.58550547003743,46.34101755230337,0,0
649.8183723013508,9.450546149855406,1,0
471.51523675398386,4.635822307736845,0,0
43.57925218809,14.790766602183062,0,0
14.376831060631403,1.8688697637845186,0,0
21.245067096326043,4.8534602614303335,0,0
3.6779775694467407,4.2611528855376966,1,0
19.84100233115083,5.652942966301168,0,0
229.77497451543343,15.222507530684267,0,0
14.769925389285405,6.619839033874896,1,0
76.8314376589737,15.799492595751158,0,0
372.7052080194554,8.59175562493918,0,0
4.709400636142302,4.186558770205241,0,0
336.9061012371917,16.60619337729086,1,0
66.2166933679259,2.72188940651747,0,0
25.15002396582153,2.540964112951039,0,0
238.6310816879827,7.021938264501641,0,0
198.27983528664404,3.0225338149362373,0,0
419.88316281738935,0.09128573888656558,1,1
265.6587157528801,10.449697088155181,1,0
325.39916119879564,7.155846718672418,0,0
66.26677246134771,5.897205998370383,0,0
39.06665920808939,34.10294069906828,1,0
277.75127920108497,8.467627661557925,1,0
328.8418366486839,19.909295283305287,1,0
931.4009780280461,1.501838337478074,1,1
106.415870830521,8.421263364341424,0,0
93.04878239234654,20.247990253577083,0,0
299.5909006687174,8.74922703929043,0,0
83.34673418615063,12.658984863540612,0,0
534.0275848798652,4.65284490417675,0,0
390.96783143324984,0.9700608578105192,0,0
112.07112188843193,6.123053371304392,0,0
277.95694329909225,5.016666799684821,0,0
280.9265973710034,20.178587522588206,0,0
21.767503761343605,2.797076890024286,0,0
465.6891361735264,34.03226264506965,0,0
140.74149795135088,31.733796466924385,0,0
350.266511504666,2.845292386217832,0,0
77.14708523290166,4.277904065455159,1,0
451.75810290918525,22.59101755380312,0,0
98.59769081203424,33.9986489669791,0,0
2.1793613230350957,5.859786853873907,0,0
471.58145939249073,3.8712980038857356,0,0
19.145122109695052,7.467463171522045,0,0
76.93072667700778,11.640126414462555,0,0
599.3944766376571,3.1948171795659257,0,0
601.5899080207979,13.336001120802155,0,0
170.39945821105275,0.5303940438718154,0,0
199.84601607810492,0.505509308122376,1,0
119.00293272457152,4.882290358062499,1,0
69.4045557492394,4.3614061536654,0,0
79.69726691007794,3.7926127023876854,0,0
223.26471598570126,6.753460896468937,0,0
279.16757473261544,3.8674186064988443,0,0
313.6390832442297,2.1351247744299524,0,0
311.7662063697483,3.702952073058832,0,0
19.12738930806389,36.85057678818887,0,0
136.40991931467119,5.295216724374391,0,0
11.856341289747558,5.882697799283968,0,0
159.49226313907857,8.593080041840839,1,0
116.51105499745671,40.94790766610068,0,0
437.32373284416025,2.7654601110677484,1,1
86.43832389357702,11.4344892650929,0,0
24.901195510490172,12.587271462934224,1,0
30.861530908423873,9.347714960388029,0,0
286.68610941581875,0.9274963440079735,0,0
192.581135949607,11.29707603047288,0,0
21.32174244907709,0.662409946287563,0,0
17.571104333721017,9.066935563182682,1,0
241.44169433061995,13.45464087165402,0,0
15.109217905159428,2.3695079741946246,0,0
345.03717076171625,18.42770745761794,0,0
244.999950626001,0.30824021993599404,0,0
16.969750116062414,18.56700398734173,0,0
17.73077355556134,6.167956781969939,0,0
863.0917124116185,2.453737461825311,0,0
93.76751651045791,1.4361421961938277,1,0
92.61105209506249,30.641646075080182,1,0
335.11508065653544,0.754410315239231,0,0
588.4329075926487,2.220109678489743,0,0
853.7547879203968,4.274382809073824,0,0
279.97984602326835,9.682022408988972,0,0
94.40419992382513,7.8702078034706355,0,0
17.43879873959145,1.342670830781798,1,0
300.24850809092516,3.42107260823604,0,0
163.4720815122986,2.72795786510522,1,0
110.40662506099474,2.4021704555933256,1,0
473.6475350956181,5.295741788075499,1,0
23.576041594376047,12.17502089059536,1,0
135.70102187459085,2.452012078556946,0,0
2.2837178865083336,4.567776864231982,0,0
126.47087391658525,4.95801432353727,0,0
11.590086213185154,37.48906755366757,0,0
25.298199186234243,30.937058483875916,0,0
25.005246401491256,16.101260629157196,0,0
209.5136772813943,2.766220220129904,0,0
274.11954351929455,0.7046250167707582,1,0
175.1107554405737,3.8112007453192884,1,0
654.9440418204754,3.103293291023623,0,0
93.95931558405344,7.050695709406195,0,0
67.29383148411175,15.038530172563103,0,0
405.90050763404594,19.54205028797643,0,0
50.61641354637067,18.634536779680218,0,0
660.5740212503822,4.4578029548790035,0,0
2.4457888717938614,11.623010700110076,0,0
700.5053845758963,3.7517967311876155,1,1
8.823799723700379,0.6283921189922631,1,0
443.54424583200176,12.092040152918223,0,0
150.02865006987807,0.09876161699253505,0,0
991.3657215852065,5.26248255940149,0,0
15.332275190890988,3.9955153177151197,0,0
161.42193274666977,11.821380553414716,0,0
696.715044251201,14.534837431308587,0,0
148.0887866362088,3.625415991157512,0,0
198.52565807623748,16.69331315894135,0,0
237.98024762335484,3.4802214547138766,0,0
121.22555113539018,5.911798632695978,0,0
197.53483460160442,12.983513506207151,0,0
175.56517236115113,11.806477254887483,0,0
462.8465538965295,43.7155939286399,1,0
9.302292348696195,2.551000443984755,0,0
65.96854517975169,10.856503987174065,1,0
600.7992011721863,9.407932524898305,0,0
441.9351656906972,24.662629819439505,0,0
121.635052391924,1.7003195424467847,0,0
193.58660574779546,13.935130073144775,0,0
64.97468397902603,8.399516810523487,0,0
41.6808322872129,3.2112286103701893,0,0
124.61171976081975,6.432812412387728,0,0
87.19070692334667,4.061302248539729,0,0
175.2487412013286,8.658671471970726,0,0
16.18445688663696,21.98230580519771,0,0
732.9920245045134,8.423550598058522,0,0
856.7731151105077,9.989183271273994,0,0
239.57277638255786,7.313639198622727,0,0
153.61568688241798,0.5252089647272541,0,0
74.075860310872,2.650840837639221,0,0
336.18143349759936,6.772772358033138,0,0
230.86591672976314,3.7140473047581497,0,0
35.49473082009767,2.006039838399916,0,0
483.6602183998255,7.014472145775823,0,0
345.79890227345425,3.8980309050500237,0,0
598.3477050066872,2.98551118000952,0,0
258.72080083922685,6.235939120134725,0,0
190.08080391827457,1.430442199540243,0,0
108.34050131862267,26.27563895953608,0,0
539.8036723094236,20.22699065275232,0,0
402.078476009384,12.297029562543074,0,0
9.254587730624557,1.1228871316461362,0,0
5.344163373302273,14.955614060910039,0,0
94.46955231665257,16.50037682215909,0,0
332.72954459921726,14.600038428355447,0,0
872.8550936440336,1.2099982699549117,0,0
32.60190198689594,10.32566033985309,0,0
180.34482604314715,17.977260081696055,0,0
95.89473995161923,8.612189130065929,0,0
700.7417108751926,10.39609805981671,1,0
369.18264148672694,6.131601287606566,0,0
364.43800929397145,7.522759764356404,0,0
126.4831142279547,0.34981643404519636,0,0
107.1669872654698,10.187748936881086,0,0
63.87777843001224,0.8495590498342367,0,0
11.605392768967244,5.7095537885997505,1,0
400.0852280006621,3.462368928147022,0,0
335.22348784998456,7.88398852541655,0,0
1634.4891195636164,1.4319661998462756,0,0
1138.9746801488666,11.764983799247519,1,0
162.1303185282788,15.848015791272337,0,0
293.05661804125214,1.7835477457975988,0,0
579.2343365748872,1.101643549194253,0,0
378.95440294184914,1.572568957098479,0,0
56.83048891622931,20.966085503639164,0,0
119.7653654799729,7.5117735210724055,0,0
27.65926886261773,6.29723648305585,0,0
616.0447572883418,1.1284603919401595,0,0
186.36954051772364,10.48554376308141,0,0
51.92074508369674,20.24950264696681,0,0
222.76590783465005,17.613420220777932,0,0
192.53408694861434,9.836457729649995,1,0
88.68409245942121,0.7826290217339418,0,0
24.107824279693855,1.1923073864586062,1,0
222.68825670382043,0.5056617681195948,1,0
146.92208483720754,2.977044174410967,0,0
295.961416192103,1.4579076650342595,0,0
146.861972084703,3.011700141513138,0,0
382.3540222616968,4.862274151745636,0,0
160.5508238042975,28.644020229109,0,0
164.62291619602942,9.42573260902678,0,0
418.5517286459543,18.016509430520838,0,0
103.3294627976234,12.390871625761168,0,0
28.77759107805979,1.1935028499273859,0,0
5.841004286418936,13.315047302673324,1,0
281.4114905325171,3.2172002178661305,0,0
193.67979341213592,10.191761104201651,1,0
243.5330695595753,4.1697404302297745,0,0
47.896298698688696,60.628588417014804,1,0
29.32251024565573,3.0591594300613956,0,0
2.9302952531337563,3.2729711615012036,0,0
86.33745230301385,26.689101002710668,0,0
178.27947513298892,0.24953161282464986,0,0
99.59637351223014,11.929965572421173,1,0
115.06391256568624,12.921717616131733,0,0
469.0123045962883,18.10199918461819,1,0
85.62052288502234,36.66699679510805,0,0
144.30500561446422,37.132508037375295,0,0
306.1743475439403,0.6750479090661371,1,1
101.01602625983594,17.250694546982118,0,0
194.61809507061707,10.393342681449662,0,0
396.62812873686136,10.422569112326949,1,0
597.2380830749336,1.3736722760166387,1,1
31.816375862967195,10.503570288077782,1,0
522.3325526084158,40.44559498914576,1,0
135.50055619910611,24.283588771318346,0,0
59.74709087027915,5.782673075469969,1,0
122.9173934741395,0.4076780149507192,0,0
782.7306195161183,4.498771171513195,1,1
135.69825853347194,17.509456695605756,0,0
79.72320642009996,12.089823359870628,0,0
200.69725479153192,6.149714248845541,0,0
54.92569354312059,0.5667780187349984,0,0
15.779060995247008,5.56685858065787,0,0
27.595043942483173,6.330402262968448,1,0
27.403684813401423,26.388348148913995,1,0
32.951980311334594,10.246727621079945,0,0
29.89201321350331,3.7346208665024316,0,0
204.8168102151613,7.451107299407692,0,0
40.149271406896325,0.683380585903191,0,0
84.82786315896105,35.96053654181279,0,0
454.19482502567155,4.463807037756296,1,1
128.47622832931873,6.498336140180051,0,0
220.25781673047612,4.389453292684805,0,0
37.8257034226433,11.473144065797577,0,0
42.71019619901901,10.85396478458099,0,0
8.34544254351306,12.563976528167407,0,0
37.00946881311617,3.121704530352204,0,0
65.3096237262291,3.793128021166588,0,0
38.96236349662159,1.338185551045303,0,0
18.577181572073513,10.656901347996492,1,0
25.711242698670507,0.40610691154355255,0,0
123.52586867307582,9.1051329227412,0,0
46.218441269019316,20.37884213244392,0,0
90.5962231021837,22.14868657271723,1,0
140.00103694286608,5.960890027945429,0,0
234.49148680250843,6.1489750379938,1,0
8.021146020003085,0.8009265717967772,0,0
321.2988487652239,11.109835747623668,0,0
197.71873807345926,17.21819800183335,0,0
17.05908607526685,2.8058075275334198,0,0
413.6269396976181,5.4697259387570885,0,0
507.3387092757856,18.253535032869074,0,0
12.60456551203268,20.965508154354602,1,0
64.83536862573015,2.7862980845511034,1,0
328.18703664532853,7.997765776660357,0,0
275.8714480428617,2.1380374173656467,0,0
40.795926412360096,1.0745021326639204,0,0
46.97980623630665,24.204737748903188,0,0
92.55702200487394,17.176218782347263,0,0
132.53251293372287,14.272617903951584,1,0
192.6003668117104,0.4999552507890129,1,0
92.06251260007024,18.56162272921303,0,0
124.17822184418353,5.763318590419014,1,0
275.2457880779685,4.191510193550425,0,0
7.474590464295693,7.907078851523114,0,0
58.187324376479445,0.9579886618797855,0,0
249.89837499120515,14.132403630308566,0,0
451.1533508661227,8.733152423216204,0,0
143.35582244168017,2.0652011060546265,0,0
151.90590047061377,2.085409400216103,0,0
22.672267708132676,2.036456905191743,0,0
118.62864921671017,0.5869152822031951,1,0
152.121359811058,8.862428486980283,0,0
55.53856065213066,18.34759944844268,0,0
62.73492237570877,0.17653117415832129,0,0
94.7329969604944,0.5024610075075022,0,0
4.055072150062903,8.50433416712856,0,0
77.74495225122715,17.120005978165093,1,0
47.51138712472597,3.9562204622884996,0,0
79.34984604639654,4.301898593818507,1,0
25.51262065695625,9.071984360990504,0,0
442.41597998860493,3.2049854286752937,0,0
180.07976277591195,0.26968776316331805,1,0
227.32659157860633,13.288881574772894,1,0
311.34180647555826,9.825638577462422,1,0
138.00728436977704,8.69302187398866,0,0
18.18641890349117,13.535721366789987,1,0
154.05167265896452,11.246406184348823,1,0
176.78461157427472,2.305231992809348,1,0
273.64332976168185,4.346072147068758,0,0
113.00692987659642,1.3480093149507733,0,0
27.296933345862445,1.390977284446424,1,0
66.75243605234078,11.276161011866513,0,0
90.22296509492469,19.56163282114705,0,0
207.64492232437232,32.89635896070803,0,0
169.15634424028391,9.897949720207693,0,0
88.04135193036123,2.0346510251334675,0,0
861.2391544339624,1.1165846779993756,0,0
186.16660169344186,16.75850035864825,1,0
54.15890575135999,8.645441715821153,0,0
21.46860092497737,9.63081077175991,0,0
33.17765851796518,15.207957726536277,0,0
56.46136987902819,12.149570028020225,0,0
35.032974990858804,17.985318673707038,0,0
41.29834909091608,0.578557332799298,0,0
67.1211696430893,13.764257632959037,0,0
38.0804867325774,19.02821255098704,1,0
454.1502898711831,3.370614696265288,0,0
16.727142518400033,10.228944477442631,0,0
148.68247002254054,3.771139238267266,0,0
105.66111129786047,31.693970046019153,0,0
807.7284332031841,0.33994906828486743,0,0
23.76546913948098,8.670074603329944,1,0
101.45159874848608,1.8212583240863993,0,0
697.811932825343,12.455596926124358,0,0
401.24881239363094,1.9345160674555428,0,0
339.73260680723587,2.683805666415673,0,0
59.65501670670093,6.819517064981525,1,0
37.47990655729751,24.631641405374737,0,0
220.9119197363567,2.3789478290788644,0,0
530.077018991991,1.557653406618626,0,0
162.73008438094845,14.228622167262348,0,0
169.5455122917173,6.943870135031269,0,0
65.69500616213017,24.279795363560048,0,0
293.4947516824177,1.5854396621277056,0,0
