temperature,pressure,downtime,health_index
61.18479922318633,27.65024012299129,0.19364206440517417,3.5921299867281404
78.23202294024787,37.18137723598013,3.3323140119795918,5.282998809445038
86.39586634716048,51.445653919391106,6.279013979359291,6.769463606533921
76.91968859312111,37.46528412314435,4.179297184063826,5.411258345463384
74.10951252187611,33.47578673702221,1.2024908554804778,4.543910141452029
82.88983800237543,50.919868809162026,7.92762473866999,6.937913220195497
67.65262807032524,25.609455155603644,0.46455375096944385,3.8233940792310444
87.69143796391033,41.7087798788858,3.035263551971729,5.783061424106191
70.33764102343962,29.7766622527015,0.5580712818994336,4.116186387425532
86.24381746615242,57.3181988551713,13.6460734894251,8.471695350737969
117.34061841841877,86.96456368290038,,11.644804766465809
64.01896687959665,30.75147855103763,1.0932271573847139,4.009463248702314
66.33538540334249,42.59673257120586,3.074094780419775,4.97210367506589
68.8293152152541,27.893840718367944,2.3600845832948094,4.340943154003844
75.87444670139053,40.06296200390897,0.9325578999601234,4.824007928204005
73.69233289997705,28.301106811191683,0.8423653776798272,4.248210663982715
75.14963283317542,40.12255087129471,3.6696725488300386,5.3448218579448135
116.6639496722906,81.03301882016521,8.602115166321493,
73.71921939959918,34.66189785308703,2.0444595593995745,4.744136601987363
62.93848149332354,35.65855770363159,0.377130610644006,4.019307690007007
75.25986801941522,40.601478158559495,3.203463635867223,5.2751465742924335
,46.935309512660766,11.282574555412847,7.739077138083121
80.14702689142932,35.50792664325821,2.779030400466777,5.182004221480857
68.07458859791842,32.44055165210901,1.544475298483683,4.329500669697834
71.80697802754207,31.42149876273536,0.3998517964721119,4.20910943090552
80.0716314271371,36.40777889373782,3.9715709509543555,5.453490603025868
70.43523534119086,27.537953044944867,0.3695580228324774,3.992839140011925
97.59722501721483,55.57252989775514,7.193333928335508,7.5654569822659
114.89199533363177,56.518145778942866,11.942410985040258,9.244887841511037
84.27259185803425,50.94901466608836,3.504046515517844,6.109673564068474
64.46832512996986,30.890954019699556,-0.012571293328803579,3.8118569073210162
100.62969236690572,,7.622639239701056,7.619131423249544
127.38994705046372,71.50301761461877,15.130455251054169,10.981809636814134
66.77440122697438,35.59732353343427,1.4328775970850607,4.381444509833358
69.4217585880588,28.489573037651404,0.6135873927312141,4.039170743574651
89.23108130476851,47.622677406578994,6.369725686598705,6.748095485773642
70.28355499872711,48.80968640717141,0.047090574820964015,4.773147771200134
80.53063190735608,39.288102574893536,1.3935536797424275,5.071460115238471
88.49357430878173,38.69500371857717,8.167174736866084,6.7209780684675735
91.15444455770175,58.018403944358816,6.359423176278824,7.238798575338189
79.5833225075674,35.87251401603744,1.8753579081621308,4.99330504257662
104.26177547531641,61.96899762745354,12.77955987991819,9.205142900094438
77.82813270384581,33.39883396489679,3.757507710047305,
,45.042762373508666,11.274520555767385,7.537856503905632
111.87141635072564,55.6927182997832,8.839905878959462,8.470546561812245
66.6153899984702,26.307407050698135,1.0321400095477313,3.92333988387628
86.36009230320184,52.18789212766953,,
75.28561113109458,27.241727297298592,0.06636740370412597,4.114367017876552
86.82583813392426,42.57219417029374,2.2436492547156965,5.62465114311186
80.67897175494903,37.65412173947647,2.724948302848356,5.278313400346692
85.69003483187272,44.79635413042603,2.4861330826633066,5.716682175024611
,29.380521378450965,1.964757677580626,4.602532401780132
75.01766448946012,30.879217419896044,0.9426317792665505,4.424401632227557
79.9142725900716,43.114249661737496,2.8720824085192334,5.4955573717762105
88.10677611450048,37.00312488523114,3.5765569630557663,5.719707432600417
91.66808286662082,72.11017467202619,16.28014867156938,9.807160035859756
73.23844269050346,31.539802299340067,1.0065009459389536,4.392429988781532
100.43360192379934,73.16554286243516,7.181829290756989,8.380331649600778
69.98901035427556,41.22483285554361,3.1156746342928585,5.0716886552513385
74.06262911197099,31.039344628490927,0.669106767615806,4.337900303141638
68.82923312638331,32.90593497159867,,4.242941040595484
67.40864890863176,27.33145671112343,0.6461652671906096,3.9188372782283296
84.36883871936509,40.23490296882371,6.078880808455238,6.1999258292186
89.07606075761132,40.03366463179316,2.9226061108555417,5.748910237747287
68.54153125103362,29.89586469088427,1.5269010260174514,4.242876042880207
84.62753845673544,58.155617139026376,5.628576633664064,6.837041550563285
106.39511902762797,64.5508091319105,23.32737222231288,11.503311570844115
80.82129168316148,35.80139078909612,2.2071271677376556,
102.1321960058034,49.18070592116278,20.14577818662822,10.08167171440429
85.69456745200446,44.75211919093025,3.213979910734222,5.8606634478642325
100.7707212718054,40.77023800876577,11.738255577492886,8.009289486721425
,49.38085419607943,2.3002744920074143,5.8664056439613095
105.35680341029014,52.89831607343375,11.223085338233387,8.574821846995633
76.07873271862121,44.36160318360339,3.9551423205012384,5.608641900189232
89.1383516500803,37.115481721687985,2.88767195030917,5.627687724932565
118.89651886952575,73.0780176889206,,10.865748226814933
98.33274968613686,80.49009225836889,16.737908526808354,10.500495383141901
66.99680655040598,30.904642027000836,1.5415256215876385,
66.40077895802645,26.813088858821686,1.0409370696931612,3.9367421266125584
105.0629280921444,61.05590893316281,7.9017401893520045,8.22510151888269
86.29719912803276,42.48999145622725,3.3665982460968484,5.82480727258977
80.91518404100263,37.644808471908384,3.067518481410109,5.355903396798462
71.57123666297637,29.516142865001974,1.4281993971617362,4.329135060551481
71.20981135783018,29.29623859987456,1.2366188122867725,4.267565760765544
64.71144535522049,32.37309584112914,1.2568929754561045,4.134760242945207
100.00917187624381,43.171310033761266,6.992645902129615,7.125748456826126
84.40740189346529,50.76591228755778,1.9407864781110484,5.795089862863133
84.39841856484996,37.749672642603784,4.119574911434577,5.7098386305850655
101.38592458777374,58.831838605971136,,9.552726409699712
91.42687912752145,41.21843605745956,4.551151975522523,6.216043002503745
77.61514928204012,30.291232648044122,1.7267670385786584,4.661608684919101
,40.488380492744156,2.9108799604872115,5.639599798973095
61.375410837434835,,0.5766031409657975,
124.03517589721191,54.433708264760966,15.979226275488408,10.334600621576596
86.38715798671737,51.70498427102026,10.177299871696075,7.559145664648722
71.04431797502377,25.794446811623157,1.2854452553465836,4.130639642535194
94.33920201352683,63.30031955406319,8.041787875738839,7.913938437851368
95.48084946661382,48.15132939272906,11.379695088643272,8.02122617210237
62.60739004816286,30.205688924418084,0.7573182260854483,3.863986804120328
78.3847993773104,57.66929684229559,8.177655302043465,7.0776949091929335
120.69497645258582,69.03286888129608,19.91345491972757,11.571804797300791
,53.75458211686336,4.623532858104871,7.227545759075289
102.5138712337179,51.67769668879359,3.490571140645681,6.865776945029596
81.39341786901429,47.37678108474776,2.0350765394198955,5.557823266034461
79.0889986194262,45.897200603606436,2.42418175935532,5.48428432079237
75.64110336125584,43.45071995855556,2.9444523011033814,5.352563393013133
71.78556285755873,29.26383565199139,0.7578829635668743,4.19355253309538
85.95683374895592,51.17874042587907,4.6804222737749885,6.421507421748397
77.69018283232984,26.426089508392053,0.8327493820795258,4.331200770044782
81.96694307414523,42.00855861049471,1.2966175606448453,5.218343579514567
78.47623157740946,40.75196893238104,4.9647251329163895,5.7620730469748995
77.89606407753696,29.017013560206696,1.312833673882503,4.539089840286247
78.54314424749907,37.99389764057082,3.384065448939307,5.338294765310658
70.45880388267751,31.238342780809496,2.0610780985063166,4.480101486240744
60.43359877671101,25.753887773848756,0.9635855436715636,3.640216570756704
83.82968166819026,37.37122489159619,2.4463506946528177,5.337306401322022
67.49121478207732,29.76869487175769,1.3873170267146684,4.167859791496335
81.17200269035663,71.60320638916352,12.036260138464932,8.518260390873793
72.95787832950208,,4.644967713501284,
82.26916446741909,49.157293829271765,2.4694988523894725,5.750958102345528
67.18856235379513,28.971856450419693,0.24257638765706768,3.894932029700007
72.71280021792982,30.88836083119373,1.2412362076215926,4.392293683489261
,33.428468443545064,0.5310874800424386,4.613811870652078
102.55391225825755,61.16692155109573,4.1147636838091515,7.371786089135962
70.55461294854933,30.18069062982308,0.42851485108468845,4.115115113351835
136.28405665135435,55.91538703636441,11.108476372988436,9.909673022106437
92.96954613957007,66.96835449191346,1.7798293027755516,6.753481885814452
71.65631715701782,32.34546861533193,1.022785919951907,4.364628614884372
84.77367079906475,42.45959585753253,3.614166700043425,5.812164006272576
89.23228669431667,56.884916464868525,4.130117300776838,6.670711586522776
57.311128619516495,38.393070791735035,1.4658858292643777,4.121345142302937
95.47398671316414,47.169890273741544,7.5669187642281726,7.219138832321862
76.54899345738816,41.12046240905208,2.967305251905907,5.30023928503879
93.34136231801257,62.95656309457241,12.301201598453193,8.71215733619404
74.27245521736569,46.76936187082706,1.4848089378014477,5.138634471087999
73.83717364576455,28.823675540603528,0.5714212217918587,4.220718211813095
77.38947022370758,27.73879150692753,1.6334555745933113,4.531821584144067
60.06215542699554,32.46618047998347,1.5162326302755735,4.004379962334275
69.07170511668092,31.565824696850694,1.3169595111590056,4.288893094773066
78.72457562116837,61.64268653235396,13.546868284836036,8.3240641431081
67.69680614520107,31.420777291905544,2.1573292833367543,4.396169194151616
104.37768788675604,73.9913611435207,20.07185032509065,11.1491320262292
65.80391238388681,30.553901575596914,0.6348166841414317,3.9812758952076357
77.82321827907003,27.075954989318035,0.673335383713144,
100.29804177915283,,7.2350683477374345,7.791234509745185
92.6105195313359,,10.469511751885744,8.263732917609302
71.71809144784231,34.649803215052614,1.3431300951872567,4.523341805553248
119.23903410416395,69.43054376278933,11.371280934232672,9.821039301524667
68.49448152205356,25.3480097068016,0.8815906966299956,3.930017788480206
73.12943944266435,38.932764241440765,3.6453759495851474,5.211563337281235
65.45987962239394,31.212152570443614,1.1070468720651019,4.088290662126523
67.67135123214871,30.015340369927383,1.357000247046046,4.178867713492253
120.66439952305237,,5.795628843341774,8.770647868620511
83.2347243198429,41.554537827990025,4.368631557532349,5.865296797419787
81.01432426180858,64.60971137731156,5.031185539224257,6.831198533409657
100.38910043684659,51.539534497443036,8.671652072837395,
84.63491472164733,39.90743432003805,0.9607678222398994,5.173847526115395
79.85368884225096,35.95850857322424,2.469742381627559,5.12643637294452
,27.271837635615782,1.257523843153024,4.306887256475874
93.78405008600154,66.36387787786144,17.588295102345615,9.923576139023643
67.27808637737408,29.920458373652348,1.029104359223,4.093762661885657
70.85684140594985,30.298954095262925,1.3794846102466338,4.3221287420978385
75.79848185988844,44.2882981160101,3.6860514599984393,5.540681491035629
110.23124077269657,,9.443027695210139,
67.60412881077355,26.03863016074717,2.0719720446626626,4.160104767793362
103.35692112065142,61.95684736084528,5.861462651968507,7.784843269653569
85.23105523586284,40.91671002869176,2.014273953664456,5.448765401315076
64.93584439832789,27.593168192335142,0.7767425239664895,3.8565090084198195
91.23329635422046,77.43264094022715,7.966694515758888,8.339976394929682
104.85968608879477,79.240270192069,15.85432719063971,10.534863689362492
69.82086980445024,31.96966082590149,0.762527344419522,4.224126694097974
85.22444755201448,64.15003234565543,13.007064575868178,8.576392111080432
,40.026218498590914,3.311250154543536,5.684964325161967
87.36740843457483,51.325112803678046,7.307196409373966,7.009140131404908
104.42838701006313,68.15097863557011,14.080083318236603,9.71919128947265
91.10211771301746,38.55670680539931,,5.73247161384776
85.92436337958402,37.31091752793692,8.219953901565212,6.573402016613881
68.90164056081244,35.69037894796184,0.2403150170229933,4.2317437837555705
104.5855075127138,71.1422764866204,11.875907111521606,9.40429278227769
88.4816389219784,52.84100051765303,8.594254282303565,7.37175643404597
84.1660991780584,31.434327354545612,0.6980788352644152,4.763632828357045
63.89578175014489,34.2083829328083,2.9263657453273604,4.5094397363836
69.93251387631032,32.25579909806032,1.2575176336043299,4.339036045695692
74.65640059558099,25.17755029631632,,4.26131781056936
71.80818012523817,27.856945745920896,1.2524936394902286,4.237103762744409
94.64671092979822,39.42730077373691,4.3668742674445244,6.2363353216303095
71.50067971048587,32.02786170602816,2.7509639604436216,4.691334448749286
94.93123362259387,35.86384528223839,4.502357052096028,6.132274566612496
75.15499761247976,33.921428262847286,0.6423481453700159,4.491526664087085
,32.75957829251338,4.755340842443204,5.059409897858933
73.05838144420434,,0.46112761103534694,4.241855972127739
88.88732457923268,64.7727697948096,15.092169665326965,9.164837708027084
129.07332642491238,76.0600995134564,10.10813611192484,10.22696425991972
63.359069755507846,36.57136687742994,,4.292617641666832
97.70456825779839,57.6154189901133,4.963686874219498,
78.93750433475091,47.66369456501289,4.628615545571292,5.989771065104811
84.18451996385605,50.16811850627344,7.833245987268635,6.9407547362589055
67.68291153593769,30.783165816539668,,4.11629681556651
,27.028391024607934,1.325695625652899,4.1856470132887225
104.96160437189245,35.948969228017695,11.956382364398094,28.434566382539572
133.05344564048397,88.31935947191548,22.39536493429705,32.74248771027875
56.871283251826775,66.71452786324998,8.055387586115708,12.048729663821373
92.42968858848882,20.729938957818213,3.130839260820678,6.968103164598627
58.26176634592687,37.878943927965366,11.858402747655347,9.986358298091318
101.46575865735116,38.24993099439416,2.848915867857929,31.933920905796455
139.89008240062356,24.847801440010194,12.150387574438499,9.27552645465371
128.2484924563938,87.18785626531503,23.007429530485194,21.919680047359012
