Timestamp,Machine_ID,Operation_Mode,Temperature_C,Vibration_Hz,Power_Consumption_kW,Network_Latency_ms,Packet_Loss_%,Quality_Control_Defect_Rate_%,Production_Speed_units_per_hr,Predictive_Maintenance_Score,Error_Rate_%,Efficiency_Status
2024-01-01 00:10:00,11,Active,66.55051120235176,1.6104213892048784,2.6125075127259008,1.6092827239596548,4.32774547309416,8.739313187014602,142.8499002702622,0.26989619659199615,14.122461946417545,Low
2024-01-01 00:11:00,24,Active,54.13582194117923,0.8637603104255143,6.756743096390736,46.547747355178544,0.9126450867276925,3.090228044709844,438.30083343863873,0.38787988525518136,6.98844511559815,Low
2024-01-01 00:12:00,36,Active,30.80712891003994,4.331260329471949,2.403440254634778,35.07735095592837,1.6353653413345526,5.2556565628461795,66.0246521675198,0.21333816069006206,4.3700969197965005,Low
2024-01-01 00:13:00,40,Active,89.77546156711297,4.3757547149197915,5.27766049043674,24.485137697381926,1.8430267145208035,5.594102962410899,172.27301561475736,0.828514893951009,3.4529448102686895,Low
2024-01-01 00:14:00,24,Active,40.55057821320839,1.5197543895191592,5.848272889112279,8.266490824556545,3.474361430477016,3.383428953410644,384.2750620492868,0.6566370087672982,0.766177412090992,Medium
2024-01-01 00:15:00,3,Active,70.39708663109374,3.385377429755691,2.6282755698278577,15.413169643245425,2.3187357368084305,2.786779426258754,489.48956431961057,0.10085927331184819,5.274773908330411,Low
2024-01-01 00:16:00,22,Active,43.2983362570818,0.6011503368279756,4.401456127527657,1.998256807385875,3.626658811960976,8.021959558529915,346.8662586733151,0.7343588984646823,12.559487814567396,Low
2024-01-01 00:17:00,2,Active,32.225479301704034,3.920282164867843,5.97116814096003,49.15967477939302,4.7879831492026454,2.5556772715420486,267.6138919573822,0.32328552976613933,3.638043851511478,Medium
2024-01-01 00:18:00,24,Active,89.32928500451337,2.133571975203581,5.479431049194174,41.284338629893966,3.9171973781194245,4.68204352003257,420.44703560913905,0.6778687085553772,0.865754810641608,High
2024-01-01 00:19:00,44,Active,30.387013157159306,1.1040193897978183,3.9695525645341587,24.1759532397036,2.432677977790858,7.158853823589189,58.40655598923986,0.978936395588857,5.3658264067311805,Low
2024-01-01 00:20:00,30,Active,67.05931732788432,2.255674543183445,1.9287337772916446,15.51251229617403,0.16423986421374714,4.810011825070026,168.5398260451766,0.9034098424102913,2.221063981361546,Low
2024-01-01 00:21:00,38,Active,74.39516427328363,1.9415787166172611,2.6949846193718385,21.857153296994376,1.5981023163050185,8.858599299654928,66.48443025226484,0.16765453632033978,10.71342507109026,Low
2024-01-01 00:22:00,2,Active,63.94077498989563,3.201183714567217,9.010579955247199,14.916036327168037,2.8069689090225305,4.900845633433576,258.68663052638067,0.0915430182494813,10.738777076467892,Low
2024-01-01 00:23:00,21,Idle,76.11311278641995,2.043329491281523,5.868106351847538,35.632705139208646,1.4564695150763711,0.14311764393454718,256.09763501932554,0.9508810581658614,6.060566689820766,Low
2024-01-01 00:24:00,33,Active,40.23821784057665,2.503024137401093,4.574814042598179,22.97852481609718,0.6017646266327209,6.700044323542026,157.28373248677747,0.19127564373734895,12.468095880504611,Low
2024-01-01 00:25:00,12,Idle,31.428656407710264,3.01565552930959,7.275045068074727,36.290714325477296,0.9141413804576598,3.6349959837753465,498.3027139995978,0.02786208369665133,4.024517143784266,Medium
2024-01-01 00:26:00,22,Idle,62.09355320085673,4.360205350966391,5.061432532726363,12.402865339559431,1.9257763611090373,9.748040483448609,199.69137049681393,0.7160751981556222,5.4954851481472,Low
2024-01-01 00:27:00,44,Active,56.03451322869914,3.7904023312858937,8.3901108585623,28.1102255750197,3.942544198726446,1.5442231701337583,279.40110417792437,0.8893102078559125,1.1702480423487749,Medium
2024-01-01 00:28:00,25,Active,76.01072761965729,0.7737664461858664,2.863898998722577,44.29500843121146,3.6459529700054056,9.728084915253996,146.63301262440214,0.6808497755196506,8.492510645266863,Low
2024-01-01 00:29:00,49,Active,33.649866900393064,1.8741060362647155,3.4363700104213932,20.764496195262225,2.052567552093094,8.094124924039725,190.56528857596228,0.30441524068847303,4.885803341800565,Low
2024-01-01 00:30:00,27,Maintenance,33.21568166471544,4.5449220121648155,4.41127441078263,29.125291902497743,2.929607289108816,8.794094341053922,478.5130437829052,0.7464538989215519,9.611630944556625,Low
2024-01-01 00:31:00,42,Active,50.15657206668996,3.567115175480483,8.118226639869594,1.480357170668809,2.5380492195784123,3.0224545677328085,175.1172439393216,0.9571908665724287,13.558928843271374,Low
2024-01-01 00:32:00,28,Active,77.444869949012,1.5516030255170972,9.26017287394441,20.428903337882073,2.7556618169832428,3.532911744166606,465.30418118378583,0.24283268219139886,0.5083139205120757,High
2024-01-01 00:33:00,16,Active,58.12256135699468,0.5146966985691307,6.557263087624327,47.929333027678524,0.6042535418435352,1.3370042644338231,74.99479246310017,0.8419310123796746,7.6672849451728,Low
2024-01-01 00:34:00,15,Idle,77.21865031126636,4.707097697345557,4.951101300460055,8.397643818380839,0.28918305466459737,9.240327472975347,309.31194567713993,0.19014948162091772,2.8971141852047237,Medium
2024-01-01 00:35:00,47,Active,68.35502899682493,3.5867482354809583,7.489272397695532,2.4538429231694403,0.5494810996156496,4.080936454347169,445.24815365777783,0.04151768644949727,4.99256911683362,Medium
2024-01-01 00:36:00,44,Active,55.7362751864784,4.504091042514926,5.721960416562569,29.639174517969135,1.7143699969428705,8.067382074743142,264.5479408885157,0.8572787391326624,8.654045508113892,Low
2024-01-01 00:37:00,3,Active,80.08663224859504,1.0297292926450978,7.618126733791366,48.554489257455835,0.8857567262922356,4.753998099291399,454.49398988424014,0.5474571426402852,5.803234305641764,Low
2024-01-01 00:38:00,37,Idle,69.96388191793035,2.4101183264157013,7.520788331892313,38.474866988728365,3.002087827954083,5.935824805156624,477.2432498200394,0.7664192839624059,0.8328234034388637,High
2024-01-01 00:39:00,7,Active,55.20872885738952,4.9817011564420515,2.975227579763828,29.619113665949833,1.282517228818885,0.9697302621664505,62.92834586565168,0.130632691755193,7.614779955574553,Low
2024-01-01 00:40:00,21,Active,36.698044237142845,1.4048254214366158,5.671155725897353,22.455746909842397,0.8113041619955857,4.219764888854628,459.90782558337247,0.4421241446474886,14.406733918747292,Low
2024-01-01 00:41:00,9,Idle,51.97616062391283,4.494278876580974,2.93022668203984,48.645208075129936,4.85812485459538,8.657428054386267,241.3747302815199,0.905510829219281,4.086242882507001,Medium
2024-01-01 00:42:00,39,Active,33.52660931139106,3.884565517942302,4.431455365669186,29.15614891016429,3.3528583712166182,3.5802269346745974,135.15534704087963,0.0329762806580548,14.770418023137237,Low
2024-01-01 00:43:00,18,Active,58.99756472370914,1.0170627955913707,6.142077281059009,3.3025059006360933,2.4014780230232695,7.1238263629829905,428.22059354618915,0.14061922654897074,7.8434738833790245,Low
2024-01-01 00:44:00,4,Active,33.28919064807127,3.078432124351279,9.047817029858397,4.596602104466468,1.5261566116137515,1.7142540514090099,288.66314571939927,0.3786045810386872,9.670422472883264,Low
2024-01-01 00:45:00,25,Active,76.22375827505198,3.1318485920812638,1.588127565662995,33.577027130313226,0.07260415392414843,9.84081870394133,373.03398940740163,0.20413501710706217,9.417082769853582,Low
2024-01-01 00:46:00,14,Active,51.36346560541429,1.8647520611461939,8.175493534609094,15.105404982403433,4.045986011551802,6.713690995715147,317.72124490536737,0.4397745163980653,8.94531157315824,Low
2024-01-01 00:47:00,50,Maintenance,66.58479092216524,0.3592594024793002,9.696522646716854,9.011004984364407,1.829736914132842,2.446621234381495,491.1323149749142,0.9816614244346513,8.82429789139123,Low
2024-01-01 00:48:00,9,Maintenance,48.29489890025196,2.614851727196863,3.3386385971808465,26.929425378375296,2.8433766923457346,7.183082087567145,79.60696552019661,0.5048508934492378,4.044059891029082,Low
2024-01-01 00:49:00,26,Active,82.93648408305616,0.6308984740922521,3.0120407920531282,46.62913183613577,0.4775561515822674,7.126844487405143,221.6849861787383,0.6614329028117871,5.189240264296843,Low
2024-01-01 00:50:00,2,Active,59.49184780069986,2.3412567832029136,5.607412183178257,6.846268053678663,2.922049782078257,9.315396306757924,406.8467624022494,0.6326609646018463,4.728721770187287,Medium
2024-01-01 00:51:00,20,Active,74.86769130503903,3.998376414905389,4.373601284634097,40.13752944119961,3.457398804497367,2.3205598032592634,147.79725409689456,0.07776520116072594,3.273120199601623,Low
2024-01-01 00:52:00,28,Active,69.61670360362507,4.211114714158229,2.061739042328581,34.46018807264615,2.4548834478687405,2.0368809414713986,210.3984728619894,0.10494649909414877,7.499820947897156,Low
2024-01-01 00:53:00,47,Idle,72.06814621390251,4.981695664212606,6.864722129709308,8.663525200381898,2.5347868499816824,9.722032650227396,281.1864456087675,0.014993521508809282,0.1696857225852172,Medium
2024-01-01 00:54:00,7,Active,60.99849798065264,3.0851235012294724,9.557788871507485,31.591479288291314,2.703173383136617,9.72282897115948,105.69714365730647,0.16096714471425433,12.00160723845379,Low
2024-01-01 00:55:00,44,Active,89.91703250655893,2.261820327410618,5.850349643423551,18.07491650756726,2.091437355061246,4.733499300248875,457.0311238719974,0.6468641043690001,5.155247900389989,Low
2024-01-01 00:56:00,8,Idle,36.069002642223985,2.3969154892259605,2.9822428235347918,41.008612825108706,4.089590475052514,9.319129400507212,197.3164419094439,0.44644023024744517,10.683414032811557,Low
2024-01-01 00:57:00,47,Active,60.48562831378594,3.072368109548824,6.726029765496273,3.569398834247563,2.349419171664569,3.177527287986457,429.9705708028177,0.7064016563746718,2.2345794052891446,Medium
2024-01-01 00:58:00,35,Active,51.958062424360854,4.477983325329421,7.21786612770068,5.421521343524039,2.5063786800684356,7.02084375154463,418.68952221109845,0.794718115250561,8.15925190505235,Low
2024-01-01 00:59:00,14,Idle,51.56878028556288,3.842939138862962,1.7571286136797004,46.699520380186904,2.0448202673314193,1.289120248782677,151.2612659138385,0.4945149231764623,5.095252496354211,Low
2024-01-01 01:00:00,17,Idle,75.25710196585257,2.3809261630570093,1.9582107757647944,13.095356412607646,3.588058100064942,3.8954103909120485,157.3439088685492,0.9068641335753685,5.218779636090315,Low
2024-01-01 01:01:00,36,Idle,30.442874525460255,4.480783988529448,6.078102847378863,30.803639013968844,1.9156337168616533,0.5886478006342033,461.9662053285227,0.19983355797209512,9.298591009994803,Low
2024-01-01 01:02:00,50,Active,53.100228439702036,3.2519117354248555,8.698530279483025,14.441095877472529,3.9766256430132363,1.3883994084999074,353.6711248026232,0.4047941296492351,11.125871259042558,Low
2024-01-01 01:03:00,40,Active,54.629574095967996,1.3784923953042596,7.022834949004977,10.71211051356174,4.9864219736561175,8.50972627946619,449.303404150794,0.38410143525502527,9.12581851503556,Low
2024-01-01 01:04:00,4,Active,60.38060514038287,2.058957152387725,5.560747242654596,40.67561021989768,4.184283273695726,6.663627807419847,99.77954706798559,0.08389293627128103,11.090585162712932,Low
2024-01-01 01:05:00,2,Active,53.68385105370747,0.8619040342326804,5.394399735593389,22.116775373038763,1.327611816009418,0.8016039777233541,299.3063388865689,0.5741514811180108,5.201292221553182,Low
2024-01-01 01:06:00,6,Idle,47.62309972098209,3.147558797967878,2.284603985358383,28.01683820874108,1.9205910251215796,8.190933609656664,228.25355302168936,0.20079752095358638,12.700685850523524,Low
2024-01-01 01:07:00,42,Active,63.02060850939865,2.312407447776356,6.197276210229281,36.795744938637405,3.3603362415183136,5.109201368675298,393.6722688350798,0.7557706875929899,5.7190076311322695,Low
2024-01-01 01:08:00,4,Active,84.46296990771106,2.096808437280379,7.473362219435431,35.809592871587945,0.409992626185981,1.6165195318853431,395.76928793063075,0.053205488269761236,0.1403825060296915,Medium
2024-01-01 01:09:00,29,Active,49.634552379394876,4.349069338634996,8.487330183120974,15.854835887490104,4.291657318668319,8.583622743932647,288.52479746991327,0.9910163590082908,13.78811012582959,Low
2024-01-01 01:10:00,18,Active,36.33753303083214,0.13079061855957524,8.03194588539143,43.32414530190182,0.8397921678096204,8.077335910901123,435.82825428447217,0.639270904844555,12.942871487001042,Low
2024-01-01 01:11:00,26,Active,60.00161218372324,1.2259287088089112,9.694078405826819,38.91371325869592,0.9310720889837076,4.995251007177995,192.22548248801778,0.3504298838415253,4.923927413644311,Low
2024-01-01 01:12:00,44,Idle,80.58334528017325,4.25240764322972,6.123341374198866,17.433206430300288,4.501684749782481,2.267637830570953,199.5403540586984,0.8848674115819185,10.732047777128336,Low
2024-01-01 01:13:00,34,Idle,38.250440095419165,1.9089935957739315,4.373248078968208,49.88883461011306,1.4286059273190137,6.0248929599974,279.5204606189079,0.8147573810264813,13.96651074695117,Low
2024-01-01 01:14:00,10,Active,80.93013389192356,1.3640254301870216,8.403805014851487,44.382288380524024,1.8105959155455809,3.9525574681011433,318.5487144764019,0.8993326371960494,12.611787928173808,Low
2024-01-01 01:15:00,36,Active,72.76649543097557,3.8106184774722016,5.553892985164843,27.693033566243983,0.33231746196316414,0.3678042817697358,138.44247576690066,0.7570228828337585,6.587455672863237,Low
2024-01-01 01:16:00,14,Idle,63.53925039369458,1.9034280294924701,5.702108747844278,22.796141181476276,4.308224721872791,2.1985905527139216,482.3667216506686,0.5398518757791417,4.604217521240857,Medium
2024-01-01 01:17:00,31,Active,56.84982186557131,3.6006466276994664,4.7976879790876845,41.1238993280412,1.6430097402475474,8.42241266087668,433.2431311748082,0.6193720122504895,6.901692231770547,Low
2024-01-01 01:18:00,48,Maintenance,55.167565019692226,4.372902216931606,7.700161797909221,47.082889062803176,0.7148203576209133,2.510467266269681,348.4687717989447,0.6748933387149828,8.019895715387914,Low
2024-01-01 01:19:00,15,Active,73.54901313169307,4.90130938379636,4.278670483659375,31.23657760311705,2.6519626215887064,5.910380279378487,362.26542375110455,0.28873264842433444,1.2660169390677671,Medium
2024-01-01 01:20:00,8,Idle,58.46669126095746,4.813057452930785,5.404481612178126,36.120838508720546,4.088188328357106,7.807927362936785,189.03633705369714,0.33336203213174,8.893464000364897,Low
2024-01-01 01:21:00,14,Active,69.24321878377171,2.248832693254611,7.072563859725654,5.780001873486929,4.860997458173876,7.677806628818456,227.55097788987618,0.5695909662233435,5.193228797554449,Low
2024-01-01 01:22:00,23,Active,32.2198984492887,3.0048228778730417,7.096632504945223,34.007038177797604,0.043743098271396,9.034126053020573,294.6201595410622,0.9503196319641024,7.930589939053782,Low
2024-01-01 01:23:00,40,Active,86.42267539771761,1.2036441779246454,8.15460365153934,23.18534295584844,3.0210752423836085,1.4455827541864796,221.23196580837768,0.9360874854689729,8.757824424087563,Low
2024-01-01 01:24:00,21,Active,57.09736727307633,0.678956229123819,6.406202793177869,42.54829633475509,4.862611110832824,3.4819705879760035,357.86070709716705,0.4270320291405856,9.81160220572873,Low
2024-01-01 01:25:00,16,Idle,84.83797352405571,3.7662418120904313,7.845470989891994,44.622208325602486,1.126984752353986,4.51638822070601,408.6570484034123,0.6119662350278593,3.384619876167676,Medium
2024-01-01 01:26:00,45,Active,67.8180169721843,3.58670169132126,2.5938669738050164,17.4147995303536,2.015925840350628,7.984632645549147,99.40805797804131,0.4152481881019844,4.673187622776192,Low
2024-01-01 01:27:00,18,Active,69.66402943938692,2.2925762596729684,4.128118083922005,23.620839120543994,0.45390782475758507,1.0915950953949638,440.70379452672955,0.4541918643854619,3.830534332718218,Medium
2024-01-01 01:28:00,47,Active,41.76906578813095,4.445417130697456,3.8781071899207573,11.187011431168116,2.1431599768137053,7.5396755873017876,298.3692023907947,0.37644221090829466,8.734183156203015,Low
2024-01-01 01:29:00,24,Idle,34.25910065552412,0.920700463052389,3.233280922015299,39.22962277310216,0.8390470589438942,1.0852622845820803,81.91192988125786,0.9592886738776288,9.440282047285855,Low
2024-01-01 01:30:00,26,Active,43.03064549972601,3.666463668604032,9.257176524424807,29.871176136355576,2.1478306522869026,5.858302409427948,84.45797349553274,0.22545257542449448,7.282481648388831,Low
2024-01-01 01:31:00,25,Idle,62.103532374211355,3.2531349352704377,6.007950131114191,28.388870509004246,3.006247731191711,7.32648662397478,61.5233560375452,0.8747958154567679,3.0337433511066845,Low
2024-01-01 01:32:00,45,Active,32.14188936374433,2.3942767601121773,2.4012653598819207,15.246280371430057,4.041843814213716,6.9214937401891845,394.9102747761175,0.33882615906305824,12.240505704899823,Low
2024-01-01 01:33:00,41,Active,82.68039941300785,4.744934236372345,2.8715057257960184,29.522627454206923,2.1989852844956754,0.7283719384636134,369.8307630711834,0.28717296012410587,0.7624078703276815,Medium
2024-01-01 01:34:00,29,Maintenance,55.431807744512426,3.865616326645043,8.157592666063088,23.7490840801532,1.5922449781783299,1.6340906941246458,428.6452982016221,0.5188480353401984,12.794821636678794,Low
2024-01-01 01:35:00,15,Active,59.076903920675136,4.260623280081366,2.3372576283946613,33.769633549723906,2.2429385134503574,1.8682563375970185,473.96995494219885,0.2278990525243354,4.44174174651423,Medium
2024-01-01 01:36:00,45,Active,38.6281716096608,3.4532690880660937,4.102572541934091,40.414554298279356,3.8076228400194543,3.1339316816348814,486.2365379676201,0.6059666574261108,14.471665292877681,Low
2024-01-01 01:37:00,1,Idle,81.53227369039425,3.90486859348645,6.0717491174438605,17.919216523247673,0.5412891268508574,3.81144157500711,363.7954207991506,0.3304871726593259,10.783068568498996,Low
2024-01-01 01:38:00,25,Active,69.58225482871346,4.721053220661639,7.794193701503298,3.2809472510277393,4.637391483747742,9.599393845799307,253.6629754840877,0.37200725464158846,12.224455719437039,Low
2024-01-01 01:39:00,7,Active,35.321729317468176,3.0595721906449467,4.1641546011407105,2.473718517710027,4.515984861876735,5.931112153463028,486.5743587742617,0.07899715645797156,6.58693959136113,Low
2024-01-01 01:40:00,9,Idle,41.12233497786169,2.271500316614872,3.6070132387253926,39.706205098602915,4.6844405998478305,9.10398733839357,419.1981150125859,0.88811601107249,5.915118648547405,Low
2024-01-01 01:41:00,24,Active,32.983616410579195,2.8117194032331696,8.756156316275458,48.92017081051238,0.6569590146688375,2.9653267918967385,256.0796057623683,0.4596817634028556,0.8602349966297257,Medium
2024-01-01 01:42:00,1,Active,66.90599769164058,2.3696939873000185,6.677266888552424,24.82267891281871,1.713220494856268,5.4539365556607935,191.22407858369843,0.3936713940605219,0.4313562278762062,Low
2024-01-01 01:43:00,44,Idle,37.431230831976194,4.307801599258733,5.104586149313603,12.61672515780584,2.755443936823564,5.561367164464389,464.71694190478246,0.2710233906155105,14.551384519228488,Low
2024-01-01 01:44:00,8,Active,59.075387088013976,4.960103842814805,8.175749078787723,27.160493848738962,0.2822458031909175,7.710750362206426,337.6574168328912,0.4789504746020614,11.958290479707399,Low
2024-01-01 01:45:00,24,Idle,72.45830287955795,1.3234494551347546,1.7739114959314297,13.446469942173302,1.2520795404423424,2.480434610986525,491.36709497081546,0.6526622570740145,11.069444015716694,Low
2024-01-01 01:46:00,11,Idle,61.60420227620032,1.5230028879468873,7.936387461044553,4.753187306102817,0.9509399641622446,9.533914933416378,281.05323815035,0.06698029819823992,9.0856227946311,Low
2024-01-01 01:47:00,17,Idle,58.20116522833118,4.932785776536683,9.461560271796596,30.12538107822663,1.8685207590285513,9.978940272403428,119.42110902728601,0.16969752123812387,11.711409235383737,Low
2024-01-01 01:48:00,8,Active,35.84436744407992,2.478246349795615,8.09320445601195,47.523623132182344,0.05901137172155957,1.5352038245664934,326.83423997437365,0.3829210168213103,3.1438791679137483,Medium
2024-01-01 01:49:00,35,Active,60.940951774849054,1.0525111244449372,8.939160431922659,26.32800364358386,4.909423037361716,6.8270592156565035,108.28472682349972,0.33580324945175233,13.09302372817764,Low
2024-01-01 01:50:00,35,Idle,34.314925510301315,3.288932277349332,2.46799760718031,37.300818025618526,0.645900461783544,4.047161360330365,182.50087132422286,0.10068144745693708,13.128022155514177,Low
2024-01-01 01:51:00,33,Active,30.833049979734234,1.0463949596658169,1.9236084611200543,5.251584912946718,1.5321869692998664,2.0876093602007084,136.21316760453232,0.40497774714426205,0.8680429104938792,Low
2024-01-01 01:52:00,5,Idle,80.99768436790742,3.4526359564234217,5.476138134895466,42.7390040116308,3.4422269317942416,0.6163263705621747,161.66295571314316,0.18630196471253158,12.39588570307837,Low
2024-01-01 01:53:00,42,Maintenance,85.78974998086909,3.8693013164726406,5.426058758494812,23.110394648782602,0.04004319204901241,1.1679086587963028,333.71922202307803,0.4807186254475706,2.653874007004882,Medium
2024-01-01 01:54:00,39,Active,30.13469631910578,3.210094083545058,3.3555965287502185,41.53163204846497,0.1253340376023404,2.8547450142328543,83.83076069446098,0.1605100917131529,0.913491275934819,Low
2024-01-01 01:55:00,41,Active,68.6088687333241,1.3184659263988479,1.9931785393857986,28.127513127998064,3.0637545588880193,0.6695013793814042,237.42933907551912,0.7577291747858526,10.588432056171579,Low
2024-01-01 01:56:00,28,Active,43.90728254114556,0.13823776800152826,3.9670518727403405,28.870632304792387,4.1209835753537325,4.275791192362998,471.05825387028466,0.29197365594629976,5.076331228358578,Low
2024-01-01 01:57:00,7,Active,57.861247012979476,1.3507769357379493,9.855150565536855,2.6710350588605065,1.0012571289432892,1.526391086362091,138.69126424786413,0.945585629751827,12.784096364189102,Low
2024-01-01 01:58:00,9,Idle,60.601840319679134,2.3779939382797246,3.605741665320045,43.77355431801719,4.040177480673077,4.589724502282754,73.57424165184385,0.6846268545033259,3.8360006147063146,Low
2024-01-01 01:59:00,8,Active,60.217261266502504,0.5240135509419461,7.282182372922635,48.520992413865365,3.0816569732974166,8.25311406245375,344.12007826491447,0.9336160191208993,0.04403604197343591,Medium
2024-01-01 02:00:00,12,Active,68.44154418479219,4.3848485904512255,5.706168560914842,26.283354298975823,3.648007485591436,9.987873742867539,413.4011771341231,0.8325518133456327,0.49314590983528805,High
2024-01-01 02:01:00,34,Active,42.21631847089478,0.8462445543111613,2.8092597742298064,46.821366657381276,0.4721701685784274,6.674818579389353,289.415915439193,0.28977168675154186,10.536196580779029,Low
2024-01-01 02:02:00,33,Idle,75.07398881666268,3.1450865329960167,5.082376415650835,27.697643253817862,1.9121938965706398,2.2923921476016282,442.328928267728,0.2924868824286043,7.58363804872627,Low
2024-01-01 02:03:00,48,Active,43.300098838897384,1.6687344583480015,3.428303702019641,34.69911180665767,0.10336905079578018,6.953828209242334,61.32763514672743,0.442220253401451,5.841682878235824,Low
2024-01-01 02:04:00,23,Active,83.68290880074628,2.980556912402611,4.966805916991062,23.289864000581062,1.7281072186277884,1.7086167613518377,322.30766020174616,0.8194090118494828,11.794817577539774,Low
2024-01-01 02:05:00,24,Active,34.54448977715242,1.0078620763207984,7.379051099210347,7.695681191113315,0.4108364287325972,7.167981957987432,325.6635610083542,0.5596204154430272,0.477461890297482,Medium
2024-01-01 02:06:00,37,Active,34.46208339875874,2.1206556561660688,6.332006265300081,34.50253732881627,0.4459719785003602,6.093478440027555,64.06526849558684,0.3993423945305177,2.0463377807150644,Low
2024-01-01 02:07:00,35,Active,35.280131014193984,3.6549447668427626,3.0306222190418364,41.43001292473073,0.48674087470887917,2.202917270138233,309.5362358948188,0.27407465495114713,12.414230375330348,Low
2024-01-01 02:08:00,44,Idle,69.92787422645388,0.5034620769149286,5.700959367698133,25.07747359048304,1.7148391157595548,7.55686839172252,465.1436504186962,0.864933418391693,13.74598735279652,Low
2024-01-01 02:09:00,40,Idle,36.289379583933105,2.9101034122179925,6.806654795292125,27.987194019797947,0.44517768071630714,4.401078128095759,191.84360392966556,0.06433777975940558,2.7076504760830407,Low
2024-01-01 02:10:00,22,Active,41.4494811952763,3.5850564617699927,8.415249172826975,49.52488758221419,2.9234440672644406,8.171132578541025,374.6389572665767,0.7369764300926144,0.7019710277630015,Medium
2024-01-01 02:11:00,27,Idle,49.597164013640835,2.2723327712584065,8.661032179439765,19.58681073316949,1.2651942597344945,0.9705427582479198,96.10849215073657,0.021095817417366658,8.625327419363567,Low
2024-01-01 02:12:00,35,Active,69.64622846305309,3.3181192021855344,9.379039071886947,12.937675445028567,3.2563268133667185,8.788591662597696,477.3100230878826,0.518664705286828,3.2514270972663235,Medium
2024-01-01 02:13:00,1,Maintenance,67.26994492796578,4.467314857257448,9.497248868657518,45.693834646916365,3.7907157087299175,1.197482225318388,294.36711890895396,0.4929451190949241,0.31647922062015665,Medium
2024-01-01 02:14:00,35,Active,82.74418602158656,2.603900129413827,2.3854166265363137,44.58422959927383,4.876137638929524,5.422990214023424,152.15063861955804,0.7439654646636022,11.18391873999034,Low
2024-01-01 02:15:00,37,Active,38.50620867884028,0.5261562678358035,5.966107196360986,39.96999322978679,0.4164525731103086,6.89501038108912,455.629947662177,0.548478606666271,10.737990792465682,Low
2024-01-01 02:16:00,47,Active,39.964183964156284,3.581727177506513,4.944454681787654,28.87092844623202,2.4640088409375416,2.958099915740938,415.4623932571739,0.39045323464642956,6.285206267220892,Low
2024-01-01 02:17:00,14,Maintenance,44.13051060726272,1.8512112573139365,5.530874410351566,4.511456439042783,3.306862409277134,7.620907336967113,95.25215240196529,0.8901654634325259,14.634115286515225,Low
2024-01-01 02:18:00,3,Active,48.23021979839605,1.860298437845316,9.380876302362186,35.24462436993148,4.119066177270021,6.045737242442079,425.6706150588628,0.29656080302090126,3.9468840195928983,Medium
2024-01-01 02:19:00,1,Maintenance,72.61932541656603,4.942057645557647,2.2855852766513807,18.17203433210769,0.6992745491424168,8.916248872114544,315.56044407738887,0.008284407528882043,13.658970733989861,Low
2024-01-01 02:20:00,5,Maintenance,61.03815888285573,3.361030698176509,9.625615544236299,47.462713984455256,2.619691413704457,4.8585844167674805,370.82497458226777,0.24112395106438067,12.617275649935756,Low
2024-01-01 02:21:00,26,Active,62.09967367072844,1.0845507305100064,9.055603831130082,1.0170685031499191,4.788372517131442,2.7086928161576953,124.97752141686722,0.8545407392648934,14.41791267206346,Low
